invoice_id,vendor_id,po_id,contract_id,project_id,invoice_type,invoice_status,invoice_date,due_date,gross_amount,tax_rate,tax_amount,retention_pct,retention_amount,net_amount,currency,payment_term,early_payment_discount,paid_date,paid_amount,approved_by,approval_date,invoice_ref,description,created_date
INV-2020-0000610,VND-000093,PO-2019-0000972,,PRJ-2021-00150,MATERIAL,APPROVED,2020-06-27,2020-08-11,931048.33,0.15,139657.25,0.0,0.0,1070705.58,GBP,NET45,0.0,,,EMP-000488,2020-07-10,INV-REF-NO561HJ,Main year size show show.,2020-06-27
INV-2024-0000611,VND-000070,,CTR-2019-000782,PRJ-2021-00102,PROGRESS,PAID,2024-04-08,2024-05-23,263431.46,0.0,0.0,0.05,13171.57,250259.89,AED,NET45,0.0,2024-05-13,250259.89,EMP-000969,2024-04-09,INV-REF-SG842MQ,Relationship unit just lead.,2024-04-08
INV-2024-0000612,VND-000517,PO-2022-0000376,,PRJ-2022-00872,MATERIAL,APPROVED,2024-10-28,2024-11-27,90818.93,0.15,13622.84,0.0,0.0,104441.77,USD,NET90,0.0,,,EMP-000799,2024-10-30,INV-REF-NY119GJ,Medical cold brother.,2024-10-28
INV-2020-0000613,VND-000435,,CTR-2024-000234,PRJ-2023-00220,PROGRESS,ON_HOLD,2020-06-09,2020-06-24,150234.54,0.05,7511.73,0.05,7511.73,150234.54,SAR,NET90,0.0,,,,,INV-REF-US352TC,Marriage that child hair standard but dark.,2020-06-09
INV-2020-0000614,VND-000296,PO-2023-0000506,,PRJ-2020-00571,SERVICE,APPROVED,2020-07-16,2020-08-30,18247.19,0.0,0.0,0.0,0.0,18247.19,USD,NET90,0.0,,,EMP-000060,2020-07-21,INV-REF-ZE603VS,Commercial entire resource increase picture early send.,2020-07-16
INV-2024-0000615,VND-000568,PO-2019-0000876,,PRJ-2023-00418,ADVANCE,APPROVED,2024-04-06,2024-04-21,3869469.48,0.05,193473.47,0.0,0.0,4062942.95,AED,NET90,0.0,,,EMP-000504,2024-04-12,INV-REF-IZ863BA,Together weight might radio want kind.,2024-04-06
INV-2020-0000616,VND-000689,PO-2024-0000449,,PRJ-2020-00108,MATERIAL,PAID,2020-12-03,2020-12-18,119830.29,0.15,17974.54,0.0,0.0,137804.83,SAR,NET30,2396.61,2020-12-10,135408.22,EMP-000670,2020-12-15,INV-REF-FV081UZ,Its hotel also two.,2020-12-03
INV-2023-0000617,VND-000914,PO-2022-0000373,,PRJ-2019-00173,ADVANCE,PAID,2023-06-23,2023-07-23,116319.06,0.0,0.0,0.0,0.0,116319.06,EUR,IMMEDIATE,0.0,2023-07-06,116319.06,EMP-000115,2023-06-25,INV-REF-OT290ZQ,Win information though red them return finish.,2023-06-23
INV-2020-0000618,VND-000286,,CTR-2021-000608,PRJ-2024-00784,PROGRESS,PAID,2020-07-01,2020-08-30,293211.64,0.05,14660.58,0.1,29321.16,278551.06,USD,NET15,0.0,2020-07-27,278551.06,EMP-000971,2020-07-09,INV-REF-HN504JS,Land day name small present recently.,2020-07-01
INV-2023-0000619,VND-000111,PO-2022-0000502,,PRJ-2022-00126,MATERIAL,PAID,2023-04-29,2023-05-29,203112.21,0.05,10155.61,0.0,0.0,213267.82,SAR,NET30,4062.24,2023-05-01,209205.58,EMP-000456,2023-05-13,INV-REF-FC634IV,Rise science call yeah exist behavior.,2023-04-29
INV-2019-0000620,VND-000184,PO-2022-0000637,,PRJ-2021-00392,SERVICE,SUBMITTED,2019-02-19,2019-03-06,138112.8,0.15,20716.92,0.0,0.0,158829.72,EUR,NET15,0.0,,,,,INV-REF-VW848OK,Agreement someone or.,2019-02-19
INV-2025-0000621,VND-000301,PO-2022-0000268,,PRJ-2020-00678,SERVICE,REJECTED,2025-06-25,2025-09-23,30160.5,0.15,4524.07,0.0,0.0,34684.57,SAR,IMMEDIATE,0.0,,,,,INV-REF-GH346UD,Employee medical buy series walk large.,2025-06-25
INV-2025-0000622,VND-000937,PO-2020-0000461,,PRJ-2023-00122,MATERIAL,APPROVED,2025-07-12,2025-09-10,200226.11,0.05,10011.31,0.0,0.0,210237.42,SAR,NET90,0.0,,,EMP-000652,2025-07-15,INV-REF-VP907ZV,Not thus physical mouth other go expect size.,2025-07-12
INV-2023-0000623,VND-000906,,CTR-2021-000504,PRJ-2019-00724,PROGRESS,PAID,2023-06-09,2023-08-08,1661176.67,0.05,83058.83,0.05,83058.83,1661176.67,EUR,NET90,0.0,2023-07-16,1661176.67,EMP-000296,2023-06-20,INV-REF-HV926PG,Might court sing lawyer chair international.,2023-06-09
INV-2022-0000624,VND-000586,,CTR-2024-000576,PRJ-2021-00482,PROGRESS,PAID,2022-07-20,2022-09-03,742761.35,0.0,0.0,0.05,37138.07,705623.28,USD,NET90,0.0,2022-08-14,705623.28,EMP-000799,2022-07-30,INV-REF-DB611IE,Land hard moment open million.,2022-07-20
INV-2024-0000625,VND-000329,PO-2019-0000605,,PRJ-2020-00063,MATERIAL,ON_HOLD,2024-03-06,2024-04-20,1077096.92,0.0,0.0,0.0,0.0,1077096.92,EUR,NET60,0.0,,,,,INV-REF-FO649BC,Rule indicate clear media machine leader whose.,2024-03-06
INV-2023-0000626,VND-000350,PO-2019-0000439,,PRJ-2023-00390,MATERIAL,PARTIALLY_PAID,2023-07-02,2023-08-31,45852.11,0.05,2292.61,0.0,0.0,48144.72,SAR,NET60,0.0,2023-07-18,20404.07,EMP-000161,2023-07-13,INV-REF-SN881DE,Second want hard.,2023-07-02
INV-2021-0000627,VND-000068,PO-2023-0000174,,PRJ-2023-00890,SERVICE,ON_HOLD,2021-10-03,2021-11-17,22372.61,0.0,0.0,0.0,0.0,22372.61,SAR,NET30,0.0,,,,,INV-REF-HH196XK,American check he yard field.,2021-10-03
INV-2025-0000628,VND-000432,,CTR-2023-000603,PRJ-2022-00274,SERVICE,PAID,2025-06-12,2025-08-11,81741.71,0.0,0.0,0.0,0.0,81741.71,SAR,IMMEDIATE,0.0,2025-07-19,81741.71,EMP-000028,2025-06-14,INV-REF-JY702LA,View figure exist.,2025-06-12
INV-2025-0000629,VND-000211,,CTR-2022-000784,PRJ-2022-00345,SERVICE,PAID,2025-06-23,2025-07-23,107321.83,0.15,16098.27,0.0,0.0,123420.1,SAR,IMMEDIATE,0.0,2025-07-07,123420.1,EMP-000822,2025-06-27,INV-REF-HJ270WE,Individual of not.,2025-06-23
INV-2022-0000630,VND-000078,,CTR-2019-000220,PRJ-2020-00861,PROGRESS,ON_HOLD,2022-01-25,2022-03-11,509552.05,0.05,25477.6,0.1,50955.21,484074.44,SAR,IMMEDIATE,0.0,,,,,INV-REF-UM567IW,Measure leave last last.,2022-01-25
INV-2020-0000631,VND-000735,,CTR-2022-000098,PRJ-2021-00865,PROGRESS,ON_HOLD,2020-05-19,2020-06-03,7795.51,0.15,1169.33,0.1,779.55,8185.29,EUR,IMMEDIATE,0.0,,,,,INV-REF-QN519AY,Too fund animal provide kitchen.,2020-05-19
INV-2022-0000632,VND-000079,,CTR-2022-000308,PRJ-2022-00668,SERVICE,APPROVED,2022-12-06,2023-03-06,979037.75,0.05,48951.89,0.0,0.0,1027989.64,SAR,NET60,0.0,,,EMP-000529,2022-12-13,INV-REF-TB412KO,Night buy nice court peace.,2022-12-06
INV-2021-0000633,VND-000782,,CTR-2024-000903,PRJ-2021-00561,PROGRESS,REJECTED,2021-10-23,2021-12-22,77884.96,0.0,0.0,0.05,3894.25,73990.71,USD,NET45,0.0,,,,,INV-REF-HM909WE,To build view conference affect skill early.,2021-10-23
INV-2025-0000634,VND-000960,,CTR-2022-000829,PRJ-2019-00654,PROGRESS,REJECTED,2025-10-17,2025-11-01,52035.34,0.15,7805.3,0.1,5203.53,54637.11,SAR,IMMEDIATE,0.0,,,,,INV-REF-ZI971MU,Open man value future Congress agency.,2025-10-17
INV-2022-0000635,VND-000702,PO-2020-0000865,,PRJ-2024-00784,MATERIAL,UNDER_REVIEW,2022-07-30,2022-09-13,21630.15,0.05,1081.51,0.0,0.0,22711.66,USD,NET30,0.0,,,,,INV-REF-QF856HG,Collection century eight bed fill imagine college.,2022-07-30
INV-2025-0000636,VND-000662,,CTR-2019-000242,PRJ-2024-00165,SERVICE,PARTIALLY_PAID,2025-05-03,2025-05-18,8247.91,0.05,412.4,0.0,0.0,8660.31,SAR,NET45,164.96,2025-05-07,6049.42,EMP-000464,2025-05-08,INV-REF-BT952DT,Better central throw election walk tonight.,2025-05-03
INV-2022-0000637,VND-000433,PO-2023-0000280,,PRJ-2020-00663,SERVICE,ON_HOLD,2022-01-15,2022-03-01,339339.34,0.0,0.0,0.0,0.0,339339.34,USD,NET60,0.0,,,,,INV-REF-WM033LP,Meet mean we especially five network assume.,2022-01-15
INV-2020-0000638,VND-000740,,CTR-2022-000057,PRJ-2023-00498,PROGRESS,SUBMITTED,2020-11-04,2020-12-19,110191.71,0.0,0.0,0.1,11019.17,99172.54,AED,NET30,0.0,,,,,INV-REF-BR063JL,East never size fight.,2020-11-04
INV-2022-0000639,VND-000907,,CTR-2024-000966,PRJ-2019-00093,PROGRESS,PAID,2022-05-01,2022-05-16,14257.79,0.15,2138.67,0.05,712.89,15683.57,USD,IMMEDIATE,0.0,2022-05-16,15683.57,EMP-000671,2022-05-03,INV-REF-OG671NY,Health world site Mr.,2022-05-01
INV-2023-0000640,VND-000794,,CTR-2021-000258,PRJ-2021-00954,PROGRESS,PAID,2023-05-02,2023-07-31,14148.75,0.05,707.44,0.05,707.44,14148.75,EUR,NET30,0.0,2023-06-12,14148.75,EMP-000882,2023-05-08,INV-REF-CA687DN,President cold art two event.,2023-05-02
INV-2025-0000641,VND-000767,,CTR-2024-000224,PRJ-2023-00762,SERVICE,APPROVED,2025-02-24,2025-03-26,59654.39,0.0,0.0,0.0,0.0,59654.39,AED,NET45,0.0,,,EMP-000419,2025-03-04,INV-REF-ON465LG,Animal school none feel house.,2025-02-24
INV-2022-0000642,VND-000503,PO-2022-0000717,,PRJ-2019-00547,MATERIAL,PAID,2022-06-12,2022-09-10,1206859.74,0.0,0.0,0.0,0.0,1206859.74,SAR,NET90,0.0,2022-07-14,1206859.74,EMP-000638,2022-06-17,INV-REF-RB128NN,Whatever five radio garden end sell laugh.,2022-06-12
INV-2025-0000643,VND-000733,PO-2023-0000022,,PRJ-2020-00377,ADVANCE,APPROVED,2025-11-07,2025-11-22,66877.17,0.15,10031.58,0.0,0.0,76908.75,USD,NET15,0.0,,,EMP-000548,2025-11-08,INV-REF-ND355MV,Trial card two.,2025-11-07
INV-2024-0000644,VND-000260,PO-2023-0000317,,PRJ-2022-00566,ADVANCE,PAID,2024-12-24,2025-02-07,10355.63,0.15,1553.34,0.0,0.0,11908.97,SAR,NET15,0.0,2025-01-09,11908.97,EMP-000652,2025-01-07,INV-REF-AR970LA,Time reflect several Mrs skin power back.,2024-12-24
INV-2022-0000645,VND-000403,PO-2023-0000309,,PRJ-2022-00950,MATERIAL,ON_HOLD,2022-05-01,2022-06-15,68280.9,0.0,0.0,0.0,0.0,68280.9,GBP,NET45,0.0,,,,,INV-REF-WY071MW,Concern should recent across leg view.,2022-05-01
INV-2020-0000646,VND-000901,PO-2020-0000809,,PRJ-2022-00832,ADVANCE,PAID,2020-05-20,2020-06-04,65572.69,0.0,0.0,0.0,0.0,65572.69,SAR,NET90,1311.45,2020-05-27,64261.24,EMP-000691,2020-06-03,INV-REF-VB703WR,Course staff personal space determine woman.,2020-05-20
INV-2021-0000647,VND-000840,,CTR-2023-000716,PRJ-2023-00103,PROGRESS,PARTIALLY_PAID,2021-06-30,2021-08-29,1727.91,0.05,86.4,0.05,86.4,1727.91,USD,IMMEDIATE,0.0,2021-08-05,1155.79,EMP-000288,2021-07-08,INV-REF-FT504TM,According worker point book everyone.,2021-06-30
INV-2024-0000648,VND-000657,PO-2021-0000811,,PRJ-2024-00189,MATERIAL,SUBMITTED,2024-03-10,2024-03-25,90994.81,0.15,13649.22,0.0,0.0,104644.03,SAR,NET90,0.0,,,,,INV-REF-JM872QV,Public owner compare open second camera value.,2024-03-10
INV-2021-0000649,VND-000162,PO-2024-0000731,,PRJ-2022-00256,MATERIAL,SUBMITTED,2021-03-08,2021-06-06,69814.58,0.15,10472.19,0.0,0.0,80286.77,SAR,NET15,0.0,,,,,INV-REF-MR384BS,Pass quite third ability interview pull practice.,2021-03-08
INV-2021-0000650,VND-000137,,CTR-2024-000847,PRJ-2019-00267,SERVICE,PARTIALLY_PAID,2021-05-25,2021-06-24,280494.54,0.05,14024.73,0.0,0.0,294519.27,SAR,NET30,5609.89,2021-05-31,146301.59,EMP-000306,2021-06-01,INV-REF-RH566RH,Many military analysis return another truth mother.,2021-05-25
INV-2025-0000651,VND-000971,,CTR-2019-000663,PRJ-2024-00024,PROGRESS,APPROVED,2025-02-15,2025-04-16,1580788.2,0.15,237118.23,0.05,79039.41,1738867.02,SAR,NET45,0.0,,,EMP-000929,2025-03-01,INV-REF-MV506FK,Wrong difficult ready.,2025-02-15
INV-2020-0000652,VND-000615,PO-2023-0000092,,PRJ-2019-00267,MATERIAL,PAID,2020-03-28,2020-06-26,534906.66,0.05,26745.33,0.0,0.0,561651.99,SAR,NET30,0.0,2020-06-04,561651.99,EMP-000261,2020-04-04,INV-REF-KV133TE,Personal agreement it agency something various subject east.,2020-03-28
INV-2025-0000653,VND-000690,PO-2020-0000230,,PRJ-2024-00507,ADVANCE,REJECTED,2025-04-15,2025-05-15,65950.98,0.15,9892.65,0.0,0.0,75843.63,SAR,NET60,0.0,,,,,INV-REF-DV735HY,Want simply people shake personal.,2025-04-15
INV-2022-0000654,VND-000212,PO-2024-0000844,,PRJ-2023-00615,MATERIAL,APPROVED,2022-12-13,2023-01-12,18773.68,0.05,938.68,0.0,0.0,19712.36,SAR,NET90,0.0,,,EMP-000373,2022-12-26,INV-REF-DC911YU,Site artist sort area.,2022-12-13
INV-2020-0000655,VND-000242,PO-2024-0000930,,PRJ-2019-00633,MATERIAL,ON_HOLD,2020-07-08,2020-10-06,4685764.8,0.0,0.0,0.0,0.0,4685764.8,USD,NET15,0.0,,,,,INV-REF-GR961DJ,Far high benefit.,2020-07-08
INV-2019-0000656,VND-000332,PO-2024-0000704,,PRJ-2020-00998,MATERIAL,UNDER_REVIEW,2019-07-16,2019-09-14,107885.7,0.0,0.0,0.0,0.0,107885.7,USD,NET15,0.0,,,,,INV-REF-YQ639NA,Himself somebody they people fund visit situation.,2019-07-16
INV-2019-0000657,VND-000341,PO-2023-0000483,,PRJ-2021-00954,MATERIAL,SUBMITTED,2019-11-07,2020-02-05,100800.03,0.05,5040.0,0.0,0.0,105840.03,USD,NET15,0.0,,,,,INV-REF-LM785GG,Organization attack smile.,2019-11-07
INV-2019-0000658,VND-000391,PO-2023-0000688,,PRJ-2022-00310,MATERIAL,PAID,2019-03-09,2019-06-07,95207.34,0.05,4760.37,0.0,0.0,99967.71,USD,NET30,0.0,2019-04-12,99967.71,EMP-000670,2019-03-12,INV-REF-OG392QW,Loss per control case analysis camera.,2019-03-09
INV-2023-0000659,VND-000480,PO-2021-0000544,,PRJ-2023-00136,SERVICE,APPROVED,2023-03-14,2023-04-28,132870.09,0.05,6643.5,0.0,0.0,139513.59,SAR,NET30,0.0,,,EMP-000141,2023-03-17,INV-REF-PW968WT,Those simply challenge final garden hard account only.,2023-03-14
INV-2022-0000660,VND-000766,,CTR-2020-000290,PRJ-2019-00370,PROGRESS,PARTIALLY_PAID,2022-09-22,2022-11-06,79495.79,0.05,3974.79,0.1,7949.58,75521.0,GBP,NET90,0.0,2022-10-13,50480.85,EMP-000730,2022-09-30,INV-REF-GJ203DB,Crime customer training size game property.,2022-09-22
INV-2025-0000661,VND-000946,PO-2023-0000055,,PRJ-2024-00674,ADVANCE,PAID,2025-03-18,2025-04-02,41752.18,0.0,0.0,0.0,0.0,41752.18,SAR,NET45,835.04,2025-03-26,40917.14,EMP-000742,2025-03-23,INV-REF-LK795VN,Industry class lawyer smile among.,2025-03-18
INV-2020-0000662,VND-000917,,CTR-2020-000042,PRJ-2022-00950,PROGRESS,APPROVED,2020-12-29,2021-03-29,43465.01,0.05,2173.25,0.1,4346.5,41291.76,SAR,NET90,0.0,,,EMP-000818,2020-12-31,INV-REF-SO303DN,Dream same weight former science.,2020-12-29
INV-2025-0000663,VND-000358,,CTR-2022-000890,PRJ-2023-00096,PROGRESS,UNDER_REVIEW,2025-03-28,2025-06-26,93983.08,0.05,4699.15,0.05,4699.15,93983.08,USD,NET60,0.0,,,,,INV-REF-AX362AE,Air boy fact create one she.,2025-03-28
INV-2024-0000664,VND-000995,,CTR-2024-000185,PRJ-2024-00005,SERVICE,PAID,2024-02-09,2024-03-10,43689.49,0.05,2184.47,0.0,0.0,45873.96,USD,NET90,0.0,2024-03-09,45873.96,EMP-000886,2024-02-15,INV-REF-MS003LO,Responsibility fund never condition again.,2024-02-09
INV-2019-0000665,VND-000125,PO-2019-0000605,,PRJ-2021-00404,MATERIAL,ON_HOLD,2019-06-15,2019-07-15,33885.12,0.0,0.0,0.0,0.0,33885.12,SAR,NET30,0.0,,,,,INV-REF-RI410YP,Full decision lay hard.,2019-06-15
INV-2025-0000666,VND-000644,,CTR-2022-000609,PRJ-2023-00979,PROGRESS,REJECTED,2025-06-18,2025-07-03,115802.95,0.15,17370.44,0.05,5790.15,127383.24,USD,NET15,0.0,,,,,INV-REF-ZN528BT,Budget third capital couple.,2025-06-18
INV-2022-0000667,VND-000752,PO-2020-0000133,,PRJ-2019-00929,MATERIAL,PAID,2022-01-25,2022-03-11,67341.65,0.0,0.0,0.0,0.0,67341.65,EUR,NET60,1346.83,2022-01-30,65994.82,EMP-000949,2022-02-03,INV-REF-UM865BO,Tv several onto take family.,2022-01-25
INV-2023-0000668,VND-000183,PO-2023-0000092,,PRJ-2023-00246,MATERIAL,APPROVED,2023-04-17,2023-05-17,942215.68,0.0,0.0,0.0,0.0,942215.68,EUR,NET90,0.0,,,EMP-000678,2023-04-22,INV-REF-DO253YR,Surface why though decide.,2023-04-17
INV-2024-0000669,VND-000124,,CTR-2019-000821,PRJ-2019-00306,PROGRESS,PAID,2024-12-16,2025-03-16,1851.12,0.05,92.56,0.1,185.11,1758.57,SAR,NET45,0.0,2024-12-29,1758.57,EMP-000814,2024-12-30,INV-REF-EK179GY,Hear million condition Republican moment low what.,2024-12-16
INV-2021-0000670,VND-000907,PO-2023-0000615,,PRJ-2021-00398,SERVICE,REJECTED,2021-02-16,2021-04-17,507504.21,0.05,25375.21,0.0,0.0,532879.42,USD,NET60,0.0,,,,,INV-REF-ZO749YL,Debate thus later.,2021-02-16
INV-2022-0000671,VND-000526,,CTR-2020-000693,PRJ-2023-00350,PROGRESS,SUBMITTED,2022-09-11,2022-12-10,639938.78,0.0,0.0,0.05,31996.94,607941.84,USD,NET15,0.0,,,,,INV-REF-TB363YK,Very hear nearly care.,2022-09-11
INV-2019-0000672,VND-000929,PO-2021-0000308,,PRJ-2023-00821,MATERIAL,APPROVED,2019-03-07,2019-04-21,4402.44,0.0,0.0,0.0,0.0,4402.44,USD,NET45,0.0,,,EMP-000802,2019-03-12,INV-REF-HW147OL,Let perform international.,2019-03-07
INV-2023-0000673,VND-000047,PO-2024-0000523,,PRJ-2023-00526,MATERIAL,SUBMITTED,2023-07-31,2023-08-15,59039.89,0.05,2951.99,0.0,0.0,61991.88,USD,NET90,0.0,,,,,INV-REF-XZ766FU,Him conference doctor population grow.,2023-07-31
INV-2023-0000674,VND-000600,,CTR-2022-000017,PRJ-2023-00084,PROGRESS,APPROVED,2023-04-02,2023-05-02,56547.64,0.0,0.0,0.1,5654.76,50892.88,SAR,NET90,0.0,,,EMP-000834,2023-04-09,INV-REF-GI148PF,Unit better author although customer.,2023-04-02
INV-2024-0000675,VND-000466,PO-2024-0000639,,PRJ-2022-00776,MATERIAL,PAID,2024-06-23,2024-07-23,11952.94,0.05,597.65,0.0,0.0,12550.59,SAR,NET45,0.0,2024-07-17,12550.59,EMP-000756,2024-07-03,INV-REF-TV354XR,Course page case talk respond.,2024-06-23
INV-2021-0000676,VND-000548,,CTR-2024-000405,PRJ-2021-00019,PROGRESS,UNDER_REVIEW,2021-03-29,2021-05-28,30738.62,0.0,0.0,0.05,1536.93,29201.69,USD,NET90,0.0,,,,,INV-REF-XT840SW,Watch state serious activity pressure writer.,2021-03-29
INV-2025-0000677,VND-000744,,CTR-2023-000634,PRJ-2022-00499,PROGRESS,PAID,2025-12-20,2026-02-18,18659.98,0.15,2799.0,0.1,1866.0,19592.98,SAR,NET60,373.2,2025-12-29,19219.78,EMP-000531,2025-12-21,INV-REF-OU263VN,Do only need light sport future beat.,2025-12-20
INV-2020-0000678,VND-000994,PO-2023-0000215,,PRJ-2022-00193,MATERIAL,SUBMITTED,2020-11-28,2020-12-28,1367378.1,0.05,68368.91,0.0,0.0,1435747.01,SAR,NET15,0.0,,,,,INV-REF-NC366CJ,Hear officer campaign.,2020-11-28
INV-2025-0000679,VND-000196,,CTR-2019-000789,PRJ-2021-00089,PROGRESS,PAID,2025-08-31,2025-10-30,401722.8,0.05,20086.14,0.05,20086.14,401722.8,SAR,NET30,0.0,2025-10-28,401722.8,EMP-000529,2025-09-03,INV-REF-VO075AB,Several real federal only nothing allow.,2025-08-31
INV-2024-0000680,VND-000483,,CTR-2024-000600,PRJ-2022-00021,PROGRESS,ON_HOLD,2024-05-30,2024-08-28,664860.58,0.0,0.0,0.05,33243.03,631617.55,SAR,NET90,0.0,,,,,INV-REF-KO225ZM,Off hospital high we as hit little forget.,2024-05-30
INV-2019-0000681,VND-000443,PO-2021-0000755,,PRJ-2024-00426,MATERIAL,PARTIALLY_PAID,2019-11-02,2020-01-31,291416.3,0.15,43712.44,0.0,0.0,335128.74,SAR,NET60,0.0,2019-12-24,181991.82,EMP-000818,2019-11-12,INV-REF-KG741RJ,Allow ready major cost.,2019-11-02
INV-2024-0000682,VND-000837,,CTR-2023-000238,PRJ-2020-00889,PROGRESS,PAID,2024-09-27,2024-10-12,18149.94,0.15,2722.49,0.05,907.5,19964.93,USD,NET90,363.0,2024-10-06,19601.93,EMP-000812,2024-09-29,INV-REF-NO164SQ,Attorney arm million commercial teacher improve church.,2024-09-27
INV-2021-0000683,VND-000485,,CTR-2020-000638,PRJ-2023-00120,PROGRESS,APPROVED,2021-08-18,2021-10-17,44946.11,0.15,6741.92,0.1,4494.61,47193.42,SAR,NET30,0.0,,,EMP-000818,2021-08-30,INV-REF-AE128VE,Western tend candidate day it report.,2021-08-18
INV-2020-0000684,VND-000520,,CTR-2022-000348,PRJ-2022-00225,SERVICE,APPROVED,2020-12-02,2021-01-31,205676.91,0.15,30851.54,0.0,0.0,236528.45,GBP,NET45,0.0,,,EMP-000979,2020-12-14,INV-REF-KT729LM,Respond learn cut yard knowledge station painting.,2020-12-02
INV-2024-0000685,VND-000964,PO-2022-0000816,,PRJ-2024-00690,MATERIAL,APPROVED,2024-03-23,2024-06-21,15784.89,0.05,789.24,0.0,0.0,16574.13,SAR,NET45,0.0,,,EMP-000619,2024-04-04,INV-REF-KF385DD,Although before position try get successful society.,2024-03-23
INV-2019-0000686,VND-000205,,CTR-2020-000104,PRJ-2020-00161,PROGRESS,UNDER_REVIEW,2019-06-05,2019-07-05,287649.4,0.05,14382.47,0.1,28764.94,273266.93,USD,NET45,0.0,,,,,INV-REF-AP692LN,Leader treat contain notice hour watch.,2019-06-05
INV-2019-0000687,VND-000694,PO-2022-0000848,,PRJ-2019-00163,MATERIAL,APPROVED,2019-01-17,2019-02-01,68838.05,0.15,10325.71,0.0,0.0,79163.76,SAR,NET60,0.0,,,EMP-000309,2019-01-27,INV-REF-OI324SQ,Recently reveal describe management.,2019-01-17
INV-2020-0000688,VND-000265,PO-2019-0000788,,PRJ-2023-00349,MATERIAL,APPROVED,2020-10-12,2020-11-26,56261.67,0.0,0.0,0.0,0.0,56261.67,GBP,NET45,0.0,,,EMP-000614,2020-10-26,INV-REF-EW815GG,Improve close debate and ago police.,2020-10-12
INV-2023-0000689,VND-000052,,CTR-2021-000819,PRJ-2020-00949,PROGRESS,UNDER_REVIEW,2023-02-24,2023-05-25,286771.2,0.05,14338.56,0.05,14338.56,286771.2,EUR,IMMEDIATE,0.0,,,,,INV-REF-VZ765MZ,Action boy true.,2023-02-24
INV-2019-0000690,VND-000108,,CTR-2022-000892,PRJ-2020-00172,PROGRESS,SUBMITTED,2019-03-22,2019-05-06,192219.83,0.0,0.0,0.1,19221.98,172997.85,SAR,NET15,0.0,,,,,INV-REF-DE577FJ,Require just likely evidence claim.,2019-03-22
INV-2023-0000691,VND-000158,PO-2020-0000142,,PRJ-2020-00663,SERVICE,PARTIALLY_PAID,2023-04-14,2023-06-13,57443.13,0.0,0.0,0.0,0.0,57443.13,EUR,NET90,1148.86,2023-04-15,24278.8,EMP-000622,2023-04-27,INV-REF-LS091HI,Collection provide action event key concern.,2023-04-14
INV-2022-0000692,VND-000088,PO-2021-0000733,,PRJ-2022-00273,MATERIAL,PAID,2022-07-04,2022-08-03,561852.54,0.05,28092.63,0.0,0.0,589945.17,EUR,NET45,0.0,2022-07-21,589945.17,EMP-000637,2022-07-11,INV-REF-CS083DO,Political respond to hospital final appear above.,2022-07-04
INV-2025-0000693,VND-000424,PO-2020-0000920,,PRJ-2021-00941,MATERIAL,PARTIALLY_PAID,2025-09-22,2025-11-06,19504.59,0.05,975.23,0.0,0.0,20479.82,SAR,NET30,390.09,2025-09-23,13492.37,EMP-000693,2025-10-01,INV-REF-XP633MF,Instead writer front.,2025-09-22
INV-2019-0000694,VND-000791,PO-2023-0000063,,PRJ-2021-00169,MATERIAL,APPROVED,2019-01-19,2019-02-18,248675.33,0.05,12433.77,0.0,0.0,261109.1,SAR,IMMEDIATE,0.0,,,EMP-000738,2019-01-30,INV-REF-GZ313QK,Analysis mention spring follow.,2019-01-19
INV-2024-0000695,VND-000997,,CTR-2019-000412,PRJ-2021-00303,PROGRESS,PARTIALLY_PAID,2024-06-09,2024-07-24,240302.03,0.15,36045.3,0.1,24030.2,252317.13,EUR,NET30,0.0,2024-07-13,152702.46,EMP-000708,2024-06-12,INV-REF-IZ393BH,Degree ground community I first.,2024-06-09
INV-2024-0000696,VND-000909,,CTR-2022-000909,PRJ-2023-00558,SERVICE,PAID,2024-07-26,2024-08-25,62049.04,0.15,9307.36,0.0,0.0,71356.4,SAR,NET60,0.0,2024-08-13,71356.4,EMP-000745,2024-08-01,INV-REF-OE637QR,Hard attack despite feeling out work big movie.,2024-07-26
INV-2022-0000697,VND-000130,,CTR-2024-000291,PRJ-2021-00533,PROGRESS,PAID,2022-09-19,2022-12-18,161006.42,0.0,0.0,0.05,8050.32,152956.1,USD,NET60,0.0,2022-12-10,152956.1,EMP-000910,2022-09-22,INV-REF-GM924UO,Question win really forward play this.,2022-09-19
INV-2019-0000698,VND-000607,PO-2023-0000853,,PRJ-2023-00265,MATERIAL,PAID,2019-08-05,2019-11-03,15113.29,0.05,755.66,0.0,0.0,15868.95,USD,NET30,0.0,2019-09-22,15868.95,EMP-000431,2019-08-10,INV-REF-VB571ML,Him political discussion onto write discussion pattern.,2019-08-05
INV-2024-0000699,VND-000775,PO-2019-0000587,,PRJ-2021-00667,SERVICE,UNDER_REVIEW,2024-01-03,2024-03-03,394762.87,0.15,59214.43,0.0,0.0,453977.3,AED,NET60,0.0,,,,,INV-REF-VB143WP,Bag case material dark heart politics draw rise.,2024-01-03
INV-2025-0000700,VND-000732,,CTR-2024-000865,PRJ-2024-00916,PROGRESS,PAID,2025-06-29,2025-08-13,74805.51,0.15,11220.83,0.05,3740.28,82286.06,USD,NET60,0.0,2025-08-05,82286.06,EMP-000904,2025-07-10,INV-REF-RU752PY,Minute within possible.,2025-06-29
