contract_id,contract_type,contract_status,vendor_id,project_id,contract_manager_id,scope_of_work,original_value,revised_value,revision_factor,variation_orders,currency,start_date,end_date,duration_months,retention_pct,performance_bond_pct,advance_payment_pct,liquidated_damages_pct,payment_terms,insurance_required,description,created_date
CTR-2022-000555,REMEASURE,ACTIVE,VND-000435,PRJ-2020-00373,EMP-000471,HVAC Installation,1666779.69,2119310.38,1.2715,2,USD,2022-01-06,2022-06-05,5,0,0,15,1.0,COMPLETION,True,Body every recent many themselves minute.,2022-01-06
CTR-2023-000556,LUMP_SUM,APPROVED,VND-000820,PRJ-2020-00373,EMP-000583,Engineering Design,541546.68,515660.75,0.9522,0,EUR,2023-11-18,2028-02-25,52,0,10,15,2.0,PROGRESS,True,Age indicate radio use listen information scene again country against soon strong mind from.,2023-11-18
CTR-2021-000557,LUMP_SUM,ACTIVE,VND-000164,PRJ-2019-00134,EMP-000176,Scaffolding Services,483395.61,396626.1,0.8205,0,USD,2021-08-04,2022-03-02,7,10,10,15,5.0,MILESTONE,True,Garden position for order recent success knowledge fight car smile commercial employee machine.,2021-08-04
CTR-2020-000558,LUMP_SUM,APPROVED,VND-000926,PRJ-2020-00729,EMP-000420,Road & Infrastructure,525004.82,654051.0,1.2458,2,SAR,2020-06-15,2023-12-27,43,10,0,20,0.5,COMPLETION,True,Show another good lay coach under Republican expect win.,2020-06-15
CTR-2023-000559,COST_PLUS,APPROVED,VND-000444,PRJ-2023-00714,EMP-000195,Electrical & Instrumentation,1815149.18,1714952.95,0.9448,0,USD,2023-12-07,2028-01-15,50,5,15,30,0.5,COMPLETION,False,Claim bring year off kid hard day.,2023-12-07
CTR-2022-000560,REMEASURE,ACTIVE,VND-000441,PRJ-2021-00212,EMP-000288,HVAC Installation,534198.77,428320.57,0.8018,0,USD,2022-12-01,2027-10-06,59,10,15,30,2.0,MILESTONE,True,Program within challenge large wish move.,2022-12-01
CTR-2021-000561,REMEASURE,APPROVED,VND-000072,PRJ-2019-00547,EMP-000381,Civil Works,1551390.66,1467460.43,0.9459,0,SAR,2021-05-05,2022-12-26,20,0,5,10,0.5,PROGRESS,True,Turn identify material certainly leader floor above.,2021-05-05
CTR-2021-000562,LUMP_SUM,TERMINATED,VND-000924,PRJ-2023-00271,EMP-000205,Electrical & Instrumentation,22591882.04,22686767.94,1.0042,0,USD,2021-01-21,2025-07-29,55,0,10,10,2.0,PROGRESS,False,Wish former relate listen face want wonder off chair north trade kind.,2021-01-21
CTR-2023-000563,REMEASURE,COMPLETED,VND-000979,PRJ-2024-00109,EMP-000654,HVAC Installation,3710536.58,4722770.96,1.2728,1,SAR,2023-11-20,2027-01-03,38,0,15,10,2.0,MILESTONE,True,Rule too cause nearly final husband subject.,2023-11-20
CTR-2022-000564,LUMP_SUM,ACTIVE,VND-000721,PRJ-2024-00378,EMP-000221,Engineering Design,615976.88,770648.67,1.2511,1,USD,2022-08-06,2027-02-11,55,0,5,30,5.0,MILESTONE,True,Group for part crime money sit short cultural base support quality.,2022-08-06
CTR-2019-000565,LUMP_SUM,COMPLETED,VND-000649,PRJ-2024-00704,EMP-000299,Structural Steel Erection,6087943.41,5081606.36,0.8347,0,USD,2019-08-21,2021-12-08,28,0,5,0,0.5,COMPLETION,True,Wish hour make owner memory argue project.,2019-08-21
CTR-2019-000566,COST_PLUS,COMPLETED,VND-000069,PRJ-2023-00136,EMP-000417,Transportation & Logistics,544643.61,645457.14,1.1851,1,USD,2019-11-20,2020-02-18,3,0,0,30,2.0,MONTHLY,True,Challenge take hard health expect goal within them because road know.,2019-11-20
CTR-2022-000567,COST_PLUS,COMPLETED,VND-000260,PRJ-2023-00315,EMP-000578,Mechanical Installation,50000.0,51975.0,1.0395,0,USD,2022-12-09,2026-06-21,43,10,0,0,0.5,PROGRESS,True,Sound eye south wife interest to cause onto beat debate listen.,2022-12-09
CTR-2022-000568,LUMP_SUM,COMPLETED,VND-000038,PRJ-2023-00233,EMP-000738,Mechanical Installation,221431.94,219815.49,0.9927,0,EUR,2022-04-22,2024-07-10,27,10,0,20,1.0,MILESTONE,True,Would at whether series because important trial increase new report sense carry.,2022-04-22
CTR-2021-000569,LUMP_SUM,SUSPENDED,VND-000184,PRJ-2019-00370,EMP-000127,Catering & Camp Services,60706.87,75750.03,1.2478,2,USD,2021-07-17,2023-07-07,24,10,5,20,1.0,PROGRESS,True,Strategy face make state few one management science.,2021-07-17
CTR-2021-000570,LUMP_SUM,UNDER_NEGOTIATION,VND-000833,PRJ-2020-00678,EMP-000627,Road & Infrastructure,592869.61,750810.07,1.2664,1,GBP,2021-03-25,2024-11-04,44,0,10,10,5.0,COMPLETION,False,Agree able enjoy what strong line president throughout.,2021-03-25
CTR-2019-000571,REMEASURE,TERMINATED,VND-000458,PRJ-2022-00149,EMP-000138,Insulation Works,1032638.33,992881.75,0.9615,0,USD,2019-07-12,2021-06-01,23,5,15,20,5.0,PROGRESS,True,Conference trade population agreement share manage wife out gun lose job.,2019-07-12
CTR-2024-000572,TURNKEY,ACTIVE,VND-000924,PRJ-2024-00510,EMP-000906,Engineering Design,12417979.85,13248742.7,1.0669,1,USD,2024-04-13,2024-12-09,8,10,15,30,1.0,MONTHLY,True,Physical live reason build mention offer suddenly clear around.,2024-04-13
CTR-2019-000573,LUMP_SUM,COMPLETED,VND-000591,PRJ-2019-00572,EMP-000803,Transportation & Logistics,1640302.22,2097618.48,1.2788,1,USD,2019-06-12,2024-02-16,57,0,10,20,1.0,COMPLETION,True,Leave really group apply guess player western any factor police.,2019-06-12
CTR-2020-000574,LUMP_SUM,APPROVED,VND-000227,PRJ-2021-00387,EMP-000026,Civil Works,723133.55,830229.63,1.1481,1,USD,2020-12-04,2024-08-15,45,10,0,20,1.0,MILESTONE,True,Message short consumer behind sell myself.,2020-12-04
CTR-2019-000575,LUMP_SUM,DRAFT,VND-000692,PRJ-2019-00154,EMP-000285,HVAC Installation,3485452.28,3607094.56,1.0349,0,EUR,2019-12-10,2022-08-26,33,5,10,20,0.5,MONTHLY,True,Step rate feeling rate read benefit oil statement actually million.,2019-12-10
CTR-2024-000576,LUMP_SUM,COMPLETED,VND-000843,PRJ-2024-00165,EMP-000015,Catering & Camp Services,50000.0,49910.0,0.9982,0,EUR,2024-08-18,2028-07-28,48,5,10,10,5.0,MILESTONE,True,Single include TV clear design me story somebody next ready.,2024-08-18
CTR-2019-000577,REMEASURE,TERMINATED,VND-000193,PRJ-2021-00761,EMP-000343,Fire Fighting Systems,1430338.71,1430624.78,1.0002,0,USD,2019-03-27,2023-05-05,50,10,0,20,5.0,COMPLETION,False,Suffer Republican reduce sort individual trouble bring capital admit give reality catch.,2019-03-27
CTR-2020-000578,LUMP_SUM,ACTIVE,VND-000706,PRJ-2023-00200,EMP-000443,Mechanical Installation,3192445.49,2726986.94,0.8542,0,USD,2020-06-01,2021-11-23,18,5,5,30,0.5,MILESTONE,True,Threat our shake garden report agreement sport develop task central dinner.,2020-06-01
CTR-2021-000579,LUMP_SUM,APPROVED,VND-000051,PRJ-2022-00247,EMP-000441,HVAC Installation,109329.4,92110.02,0.8425,0,EUR,2021-10-26,2024-07-12,33,0,0,15,0.5,MONTHLY,False,Decide wonder interesting several born affect machine.,2021-10-26
CTR-2021-000580,EPC,ACTIVE,VND-000512,PRJ-2024-00770,EMP-000678,Civil Works,5585201.48,6494472.28,1.1628,0,EUR,2021-02-11,2023-07-01,29,10,0,30,1.0,COMPLETION,True,Amount blue soldier message arrive budget education at property senior site.,2021-02-11
CTR-2019-000581,LUMP_SUM,APPROVED,VND-000771,PRJ-2020-00081,EMP-000139,Road & Infrastructure,1669015.7,2130331.64,1.2764,1,SAR,2019-11-21,2020-11-15,12,10,5,30,2.0,MILESTONE,True,Day top continue goal before suffer walk we girl civil may rock drop.,2019-11-21
CTR-2021-000582,REMEASURE,TERMINATED,VND-000062,PRJ-2019-00913,EMP-000670,Scaffolding Services,538782.98,495464.83,0.9196,0,EUR,2021-03-19,2024-09-29,43,5,0,0,1.0,PROGRESS,True,Attention standard shake more respond who commercial senior above rise under turn surface.,2021-03-19
CTR-2019-000583,REMEASURE,ACTIVE,VND-000269,PRJ-2020-00957,EMP-000488,HVAC Installation,2595196.51,2285589.57,0.8807,0,EUR,2019-06-03,2019-12-30,7,0,15,15,5.0,COMPLETION,True,Hand operation keep whatever Congress great here Democrat dinner both world buy.,2019-06-03
CTR-2020-000584,TURNKEY,TERMINATED,VND-000814,PRJ-2022-00041,EMP-000624,Fire Fighting Systems,30281250.6,37230797.61,1.2295,2,USD,2020-10-22,2021-09-17,11,5,10,30,2.0,MONTHLY,True,Mind many guess explain reveal bank management.,2020-10-22
CTR-2023-000585,REMEASURE,COMPLETED,VND-000066,PRJ-2021-00636,EMP-000084,Insulation Works,1319547.43,1544530.27,1.1705,1,EUR,2023-09-01,2024-08-26,12,0,10,20,1.0,COMPLETION,False,Exist outside find wish know network fact talk country attorney.,2023-09-01
CTR-2020-000586,LUMP_SUM,ACTIVE,VND-000147,PRJ-2022-00358,EMP-000793,Piping & Fabrication,1457642.38,1507493.75,1.0342,0,SAR,2020-08-04,2021-04-01,8,0,0,20,5.0,COMPLETION,True,Voice happen actually purpose public how mission put budget house reason within.,2020-08-04
CTR-2021-000587,LUMP_SUM,SUSPENDED,VND-000338,PRJ-2022-00720,EMP-000804,Insulation Works,504316.16,432299.81,0.8572,0,USD,2021-03-16,2022-03-11,12,10,5,15,0.5,COMPLETION,True,Ask window full organization wrong but study rise.,2021-03-16
CTR-2021-000588,COST_PLUS,TERMINATED,VND-000340,PRJ-2022-00056,EMP-000343,Mechanical Installation,280753.81,346450.2,1.234,2,USD,2021-11-06,2022-07-04,8,0,0,15,5.0,PROGRESS,False,Share she order series song wall green project wear.,2021-11-06
CTR-2022-000589,TURNKEY,ACTIVE,VND-000420,PRJ-2024-00189,EMP-000071,Painting & Coatings,3490319.11,2953508.03,0.8462,0,USD,2022-05-06,2023-07-30,15,5,15,20,5.0,MILESTONE,False,Memory challenge lawyer business majority discuss wall ahead scene store marriage ago.,2022-05-06
CTR-2022-000590,LUMP_SUM,COMPLETED,VND-000638,PRJ-2021-00843,EMP-000015,Civil Works,278138.44,300528.58,1.0805,1,USD,2022-12-22,2026-04-05,40,10,5,15,2.0,MILESTONE,False,Him quickly check perform benefit baby seem should.,2022-12-22
CTR-2020-000591,REMEASURE,ACTIVE,VND-000672,PRJ-2019-00270,EMP-000879,Engineering Design,1118332.57,1298495.95,1.1611,1,SAR,2020-03-21,2022-10-07,31,10,0,0,1.0,MILESTONE,True,Dark product make energy gas teacher national weight all involve trip.,2020-03-21
CTR-2023-000592,COST_PLUS,SUSPENDED,VND-000345,PRJ-2024-00357,EMP-000340,Engineering Design,490663.5,626184.76,1.2762,3,SAR,2023-06-27,2025-08-15,26,0,10,15,0.5,COMPLETION,True,Late table kind along computer process single those clearly issue.,2023-06-27
CTR-2022-000593,REMEASURE,ACTIVE,VND-000915,PRJ-2020-00437,EMP-000882,Painting & Coatings,2060521.65,2651891.36,1.287,2,USD,2022-03-15,2024-08-31,30,5,5,30,1.0,COMPLETION,True,Resource maintain body push process rate occur live take.,2022-03-15
CTR-2024-000594,REMEASURE,ACTIVE,VND-000463,PRJ-2020-00719,EMP-000151,Commissioning Support,1656956.69,2150232.7,1.2977,1,USD,2024-01-20,2026-06-08,29,0,15,30,0.5,COMPLETION,True,Argue enjoy opportunity help put short expect article opportunity campaign hand special.,2024-01-20
CTR-2019-000595,REMEASURE,COMPLETED,VND-000336,PRJ-2022-00229,EMP-000775,Fire Fighting Systems,4762626.77,5123633.88,1.0758,0,USD,2019-08-04,2021-08-23,25,5,15,20,0.5,MILESTONE,True,Agree through game best generation group goal product easy possible or travel assume.,2019-08-04
CTR-2021-000596,TURNKEY,ACTIVE,VND-000690,PRJ-2024-00690,EMP-000387,Insulation Works,467416.22,374914.55,0.8021,0,USD,2021-01-05,2025-05-14,53,5,10,15,1.0,COMPLETION,True,Boy college Mrs also price institution method inside after.,2021-01-05
CTR-2022-000597,LUMP_SUM,COMPLETED,VND-000080,PRJ-2023-00821,EMP-000956,Mechanical Installation,670103.59,679887.1,1.0146,0,SAR,2022-03-13,2027-02-15,60,5,5,20,1.0,MILESTONE,True,Onto worry help hope occur space beyond push from me share fund.,2022-03-13
CTR-2024-000598,REMEASURE,ACTIVE,VND-000421,PRJ-2021-00858,EMP-000925,Insulation Works,231388.74,203506.4,0.8795,0,USD,2024-02-01,2026-07-20,30,0,5,0,0.5,COMPLETION,True,Federal wide cut player wind away sure degree enter father of source person.,2024-02-01
CTR-2024-000599,LUMP_SUM,ACTIVE,VND-000582,PRJ-2020-00192,EMP-000386,HVAC Installation,515844.23,580995.36,1.1263,1,USD,2024-09-27,2026-03-21,18,10,15,15,0.5,MONTHLY,False,Response official option event note most interview.,2024-09-27
CTR-2024-000600,LUMP_SUM,TERMINATED,VND-000160,PRJ-2021-00114,EMP-000788,Transportation & Logistics,1769045.58,2235365.99,1.2636,1,USD,2024-05-09,2029-04-13,60,0,0,0,5.0,PROGRESS,False,Somebody prepare few sound item music customer I person law.,2024-05-09
CTR-2020-000601,LUMP_SUM,ACTIVE,VND-000036,PRJ-2019-00424,EMP-000110,HVAC Installation,3126681.96,3262067.29,1.0433,0,USD,2020-07-13,2025-05-18,59,5,15,10,1.0,MONTHLY,False,Congress affect reflect television officer defense while score level view mouth pass shoulder.,2020-07-13
CTR-2024-000602,REMEASURE,SUSPENDED,VND-000050,PRJ-2023-00121,EMP-000599,Insulation Works,251891.07,326677.53,1.2969,2,SAR,2024-10-18,2025-01-16,3,0,10,0,1.0,MONTHLY,True,Various risk art customer leg drive second she such improve team.,2024-10-18
CTR-2023-000603,REMEASURE,APPROVED,VND-000598,PRJ-2023-00118,EMP-000354,Mechanical Installation,3702092.95,3016095.13,0.8147,0,USD,2023-12-23,2024-11-17,11,5,10,20,1.0,PROGRESS,False,Plant suffer environment expert civil rather.,2023-12-23
CTR-2024-000604,LUMP_SUM,COMPLETED,VND-000827,PRJ-2024-00447,EMP-000856,Insulation Works,7674830.67,9771594.41,1.2732,1,USD,2024-04-22,2028-12-27,57,10,10,20,0.5,PROGRESS,True,Image box court early still less nice job positive.,2024-04-22
CTR-2020-000605,EPC,ACTIVE,VND-000737,PRJ-2020-00434,EMP-000456,Road & Infrastructure,1867576.87,2255846.1,1.2079,2,USD,2020-07-14,2021-10-07,15,10,10,15,0.5,MILESTONE,False,Dark evening ahead smile everyone nearly.,2020-07-14
CTR-2023-000606,LUMP_SUM,ACTIVE,VND-000893,PRJ-2021-00361,EMP-000688,Commissioning Support,16771535.95,13668801.8,0.815,0,GBP,2023-07-26,2024-09-18,14,5,5,0,1.0,PROGRESS,True,White magazine after teacher base own.,2023-07-26
CTR-2021-000607,LUMP_SUM,ACTIVE,VND-000018,PRJ-2023-00735,EMP-000572,Painting & Coatings,314681.47,285384.63,0.9069,0,GBP,2021-04-18,2021-11-14,7,5,10,30,1.0,MILESTONE,True,Too imagine guy price bed wall.,2021-04-18
CTR-2021-000608,COST_PLUS,TERMINATED,VND-000115,PRJ-2021-00588,EMP-000717,HVAC Installation,155285.08,177195.8,1.1411,1,USD,2021-06-07,2022-08-31,15,0,15,20,0.5,COMPLETION,True,Door number matter building professional oil simple.,2021-06-07
CTR-2022-000609,LUMP_SUM,ACTIVE,VND-000632,PRJ-2020-00243,EMP-000956,Catering & Camp Services,69697.49,56496.79,0.8106,0,EUR,2022-10-01,2025-05-18,32,5,5,20,0.5,MONTHLY,True,Edge this draw business southern forget once hope security door institution certain.,2022-10-01
CTR-2019-000610,LUMP_SUM,UNDER_NEGOTIATION,VND-000691,PRJ-2023-00741,EMP-000510,Engineering Design,9474044.57,8880021.98,0.9373,0,USD,2019-09-25,2021-08-15,23,5,0,20,2.0,COMPLETION,True,Degree ever impact television argue mouth record both.,2019-09-25
CTR-2024-000611,EPC,UNDER_NEGOTIATION,VND-000609,PRJ-2023-00961,EMP-000161,Mechanical Installation,2680592.7,2183610.81,0.8146,0,GBP,2024-03-04,2026-01-23,23,10,15,10,1.0,MILESTONE,False,Interest radio white these view guy resource start again whom paper success.,2024-03-04
CTR-2021-000612,COST_PLUS,ACTIVE,VND-000007,PRJ-2020-00957,EMP-000065,Catering & Camp Services,924143.83,859268.93,0.9298,0,USD,2021-05-03,2022-11-24,19,5,15,15,1.0,MILESTONE,True,Real small dream need finally when.,2021-05-03
CTR-2019-000613,LUMP_SUM,COMPLETED,VND-000981,PRJ-2020-00910,EMP-000708,Scaffolding Services,1528737.73,1709893.15,1.1185,0,USD,2019-04-19,2022-01-03,33,10,15,15,2.0,COMPLETION,True,Total rate movement door kind account whether until truth feeling.,2019-04-19
CTR-2021-000614,COST_PLUS,COMPLETED,VND-000571,PRJ-2019-00572,EMP-000397,Transportation & Logistics,185677.47,209759.84,1.1297,1,EUR,2021-02-16,2021-08-15,6,0,0,10,5.0,COMPLETION,True,Father teacher civil keep first speech popular smile ever.,2021-02-16
CTR-2019-000615,LUMP_SUM,COMPLETED,VND-000884,PRJ-2022-00527,EMP-000530,Catering & Camp Services,39374461.13,46469739.03,1.1802,1,EUR,2019-11-05,2024-07-11,57,10,0,10,1.0,PROGRESS,True,Statement wait likely include subject response theory.,2019-11-05
CTR-2022-000616,TURNKEY,ACTIVE,VND-000661,PRJ-2022-00193,EMP-000106,Piping & Fabrication,1219354.01,1144851.48,0.9389,0,EUR,2022-10-21,2023-07-18,9,0,15,0,0.5,MONTHLY,False,Station recognize media goal own spend scene.,2022-10-21
CTR-2020-000617,LUMP_SUM,ACTIVE,VND-000893,PRJ-2020-00464,EMP-000612,Civil Works,1183624.85,1104085.26,0.9328,0,USD,2020-07-07,2021-07-02,12,5,15,30,2.0,COMPLETION,True,Receive seven political contain kitchen political able customer figure office book.,2020-07-07
CTR-2019-000618,LUMP_SUM,ACTIVE,VND-000704,PRJ-2024-00199,EMP-000486,Commissioning Support,2983626.11,2669450.28,0.8947,0,EUR,2019-09-20,2022-07-06,34,10,15,0,0.5,MILESTONE,False,Might wide store shake suggest rate society floor long.,2019-09-20
CTR-2020-000619,LUMP_SUM,COMPLETED,VND-000965,PRJ-2022-00273,EMP-000386,Piping & Fabrication,2066803.66,1721440.77,0.8329,0,USD,2020-10-23,2024-10-02,48,5,15,20,0.5,PROGRESS,True,End reach step son cup increase consider.,2020-10-23
CTR-2020-000620,COST_PLUS,ACTIVE,VND-000471,PRJ-2023-00723,EMP-000478,Fire Fighting Systems,1405390.89,1639950.63,1.1669,0,USD,2020-12-20,2023-09-06,33,10,10,10,1.0,MONTHLY,True,War this difference way type positive phone trade wind cup.,2020-12-20
CTR-2021-000621,TURNKEY,APPROVED,VND-000021,PRJ-2020-00683,EMP-000803,Road & Infrastructure,306903.4,311200.05,1.014,0,USD,2021-05-03,2022-05-28,13,10,0,30,2.0,MONTHLY,True,Anyone peace outside chance when color note add.,2021-05-03
CTR-2020-000622,REMEASURE,DRAFT,VND-000026,PRJ-2022-00581,EMP-000480,Road & Infrastructure,2037435.64,2480985.38,1.2177,2,USD,2020-03-25,2020-12-20,9,0,10,15,5.0,PROGRESS,False,Itself turn law purpose budget require course technology site explain management candidate.,2020-03-25
CTR-2021-000623,REMEASURE,ACTIVE,VND-000764,PRJ-2024-00014,EMP-000612,Commissioning Support,16903592.73,16068555.25,0.9506,0,SAR,2021-11-28,2026-09-03,58,10,15,0,2.0,MONTHLY,True,Outside yet executive quality industry impact certainly face.,2021-11-28
CTR-2022-000624,TURNKEY,COMPLETED,VND-000225,PRJ-2023-00366,EMP-000823,Commissioning Support,7558097.55,6163628.55,0.8155,0,EUR,2022-07-12,2023-11-04,16,10,0,10,5.0,MONTHLY,False,Dog late eat old positive beat light the window.,2022-07-12
CTR-2024-000625,REMEASURE,COMPLETED,VND-000747,PRJ-2019-00982,EMP-000887,Insulation Works,10960187.42,9727166.34,0.8875,0,SAR,2024-07-19,2026-12-06,29,5,10,10,0.5,PROGRESS,False,Rather require remain save eight believe arrive four dog traditional you.,2024-07-19
CTR-2019-000626,REMEASURE,ACTIVE,VND-000565,PRJ-2020-00296,EMP-000167,HVAC Installation,466576.13,599410.35,1.2847,2,SAR,2019-03-15,2022-12-24,46,0,10,30,1.0,COMPLETION,True,Remember special accept mean herself within provide car throughout American conference college manage.,2019-03-15
CTR-2021-000627,LUMP_SUM,DRAFT,VND-000462,PRJ-2019-00846,EMP-000999,Fire Fighting Systems,227656.4,196171.52,0.8617,0,USD,2021-07-12,2025-03-23,45,0,0,15,1.0,PROGRESS,False,There car fish most center bring analysis campaign the strong.,2021-07-12
CTR-2023-000628,REMEASURE,COMPLETED,VND-000248,PRJ-2020-00977,EMP-000128,Road & Infrastructure,831776.97,962033.24,1.1566,0,SAR,2023-04-14,2026-07-27,40,0,10,10,0.5,PROGRESS,True,Unit executive theory party seven enough fine throughout firm yes.,2023-04-14
CTR-2024-000629,REMEASURE,ACTIVE,VND-000152,PRJ-2019-00915,EMP-000431,Electrical & Instrumentation,1092072.0,1376119.93,1.2601,3,USD,2024-10-14,2028-07-25,46,5,5,10,2.0,COMPLETION,True,New type PM key country approach consumer.,2024-10-14
CTR-2021-000630,LUMP_SUM,ACTIVE,VND-000767,PRJ-2024-00559,EMP-000285,Structural Steel Erection,5185035.66,5122815.23,0.988,0,USD,2021-09-15,2025-07-26,47,5,10,20,2.0,COMPLETION,True,Employee relationship job yet until American ground remember magazine manage suffer term.,2021-09-15
CTR-2022-000631,REMEASURE,COMPLETED,VND-000042,PRJ-2023-00981,EMP-000717,Civil Works,79324.56,66965.79,0.8442,0,EUR,2022-05-26,2023-11-17,18,10,10,10,2.0,COMPLETION,True,Glass data exist strong seek state none.,2022-05-26
CTR-2024-000632,LUMP_SUM,COMPLETED,VND-000868,PRJ-2022-00472,EMP-000071,Engineering Design,9962369.26,8391303.63,0.8423,0,GBP,2024-11-04,2026-10-25,24,10,0,15,5.0,PROGRESS,False,Defense your above short Congress turn east marriage behind forget expect wonder business.,2024-11-04
CTR-2019-000633,COST_PLUS,COMPLETED,VND-000082,PRJ-2020-00719,EMP-000333,Engineering Design,792531.99,838578.1,1.0581,1,EUR,2019-08-05,2020-12-27,17,10,5,15,2.0,MONTHLY,False,Opportunity week student child ball store process law western order.,2019-08-05
CTR-2023-000634,REMEASURE,UNDER_NEGOTIATION,VND-000001,PRJ-2020-00157,EMP-000176,Catering & Camp Services,529494.68,561211.41,1.0599,0,USD,2023-08-01,2028-03-07,56,10,15,20,0.5,MONTHLY,True,Forget analysis performance laugh water yourself.,2023-08-01
CTR-2022-000635,EPC,COMPLETED,VND-000920,PRJ-2019-00267,EMP-000752,Painting & Coatings,220101.36,270658.64,1.2297,2,USD,2022-03-21,2022-07-19,4,0,5,10,1.0,MILESTONE,True,Can tell soon executive sometimes season natural own begin effort drive side human.,2022-03-21
