performance_id,vendor_id,project_id,evaluation_period,evaluator_id,delivery_score,quality_score,commercial_score,hse_score,composite_score,recommendation,delivery_metric_focus,quality_metric_focus,commercial_metric_focus,hse_metric_focus,po_count_evaluated,total_value_evaluated,corrective_actions,improvement_trend,evaluation_date,remarks,created_date
PERF-VND-000373-202303,VND-000373,PRJ-2024-00188,202303,EMP-000798,63.97,75.74,57.77,84.85,70.44,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,1,136299.41,0,STABLE,2023-03-03,,2023-03-03
PERF-VND-000491-202312,VND-000491,PRJ-2023-00867,202312,EMP-000185,99.73,67.19,77.36,76.27,80.8,PREFERRED,DELIVERY_COMPLETENESS,NCR_COUNT,INVOICE_ACCURACY,INCIDENT_RATE,13,283522.32,0,DECLINING,2023-12-27,,2023-12-27
PERF-VND-000334-202412,VND-000334,PRJ-2024-00666,202412,EMP-000077,61.22,81.92,65.27,74.17,70.83,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,19,66843.07,0,IMPROVING,2024-12-14,,2024-12-14
PERF-VND-000562-202009,VND-000562,PRJ-2020-00998,202009,EMP-000571,75.78,68.14,71.01,95.52,76.48,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,23,195348.34,0,STABLE,2020-09-19,,2020-09-19
PERF-VND-000446-202501,VND-000446,PRJ-2023-00807,202501,EMP-000434,85.04,62.71,55.55,87.42,72.92,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,INVOICE_ACCURACY,INCIDENT_RATE,24,171314.47,0,DECLINING,2025-01-23,,2025-01-23
PERF-VND-000118-202504,VND-000118,PRJ-2024-00611,202504,EMP-000552,94.09,60.34,64.79,53.69,70.03,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,6,37385.37,0,STABLE,2025-04-10,Expect recent room situation product.,2025-04-10
PERF-VND-000112-202505,VND-000112,PRJ-2020-00790,202505,EMP-000923,86.95,62.54,76.97,72.52,74.75,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,3,88332.95,0,IMPROVING,2025-05-07,,2025-05-07
PERF-VND-000925-202510,VND-000925,PRJ-2023-00830,202510,EMP-000001,54.78,71.36,26.12,72.57,57.58,CONDITIONAL,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,13,8462.77,3,IMPROVING,2025-10-20,,2025-10-20
PERF-VND-000899-202205,VND-000899,PRJ-2024-00307,202205,EMP-000656,90.09,82.44,74.53,94.77,85.62,PREFERRED,DELIVERY_COMPLETENESS,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,19,19173.8,0,DECLINING,2022-05-01,,2022-05-01
PERF-VND-000414-202005,VND-000414,PRJ-2021-00873,202005,EMP-000373,98.21,84.92,64.69,89.76,85.83,PREFERRED,ON_TIME_DELIVERY_RATE,NCR_COUNT,PRICE_COMPETITIVENESS,INCIDENT_RATE,23,15874.16,0,STABLE,2020-05-18,,2020-05-18
PERF-VND-000289-201904,VND-000289,PRJ-2020-00241,201904,EMP-000521,59.63,60.26,60.59,61.26,60.34,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,13,259808.39,0,STABLE,2019-04-13,,2019-04-13
PERF-VND-000679-202011,VND-000679,PRJ-2023-00487,202011,EMP-000143,68.12,75.64,60.02,51.33,65.4,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,14,82790.52,0,STABLE,2020-11-05,,2020-11-05
PERF-VND-000687-202005,VND-000687,PRJ-2023-00138,202005,EMP-000011,43.32,68.9,48.84,100.0,63.43,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,22,178730.66,0,IMPROVING,2020-05-14,Choice father why often my security.,2020-05-14
PERF-VND-000658-202306,VND-000658,PRJ-2021-00881,202306,EMP-000544,73.59,90.22,56.15,82.07,76.79,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,17,76097.64,0,DECLINING,2023-06-14,,2023-06-14
PERF-VND-000394-202210,VND-000394,PRJ-2020-00232,202210,EMP-000214,75.96,90.36,78.25,78.75,81.3,PREFERRED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,24,8218.43,0,DECLINING,2022-10-08,,2022-10-08
PERF-VND-000421-202410,VND-000421,PRJ-2022-00591,202410,EMP-000461,57.6,68.04,69.31,60.31,63.62,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,4,1081664.93,0,STABLE,2024-10-19,,2024-10-19
PERF-VND-000082-202007,VND-000082,PRJ-2020-00748,202007,EMP-000824,94.75,79.63,69.01,72.24,80.56,PREFERRED,SCHEDULE_ADHERENCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,17,19104.86,0,IMPROVING,2020-07-20,,2020-07-20
PERF-VND-000646-201910,VND-000646,PRJ-2022-00701,201910,EMP-000729,73.16,74.12,50.62,79.34,70.18,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,11,49696.47,0,IMPROVING,2019-10-18,,2019-10-18
PERF-VND-000525-202401,VND-000525,PRJ-2021-00588,202401,EMP-000827,43.38,56.23,62.21,99.54,62.23,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,10,116758.59,0,IMPROVING,2024-01-06,,2024-01-06
PERF-VND-000612-202203,VND-000612,PRJ-2020-00745,202203,EMP-000888,51.97,77.78,46.34,89.07,66.01,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,19,34018.18,0,DECLINING,2022-03-06,Anyone live try.,2022-03-06
PERF-VND-000299-202508,VND-000299,PRJ-2020-00028,202508,EMP-000363,70.6,91.21,49.98,56.84,69.91,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,9,29723.13,0,IMPROVING,2025-08-09,,2025-08-09
PERF-VND-000282-202109,VND-000282,PRJ-2019-00015,202109,EMP-000831,87.58,45.69,28.35,69.13,59.48,CONDITIONAL,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,22,116086.28,2,IMPROVING,2021-09-15,,2021-09-15
PERF-VND-000718-202107,VND-000718,PRJ-2023-00497,202107,EMP-000200,90.0,62.59,62.24,90.0,76.22,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,5,6350.63,0,IMPROVING,2021-07-20,,2021-07-20
PERF-VND-000771-202305,VND-000771,PRJ-2022-00789,202305,EMP-000472,66.17,73.05,74.29,68.37,70.3,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,19,62400.54,0,STABLE,2023-05-24,Church whether bag control organization push.,2023-05-24
PERF-VND-000271-202003,VND-000271,PRJ-2020-00054,202003,EMP-000183,34.68,59.47,74.35,62.23,55.56,CONDITIONAL,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,16,64265.68,1,STABLE,2020-03-24,,2020-03-24
PERF-VND-000400-202401,VND-000400,PRJ-2022-00269,202401,EMP-000155,78.7,64.52,70.39,62.48,69.54,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,15,46726.49,0,DECLINING,2024-01-13,,2024-01-13
PERF-VND-000543-201906,VND-000543,PRJ-2023-00100,201906,EMP-000618,81.15,72.51,59.79,77.91,73.64,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,9,141143.41,0,IMPROVING,2019-06-09,,2019-06-09
PERF-VND-000599-202303,VND-000599,PRJ-2019-00473,202303,EMP-000873,41.25,88.55,63.29,80.53,67.7,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,HSE_COMPLIANCE,22,251877.04,0,IMPROVING,2023-03-23,,2023-03-23
PERF-VND-000011-201902,VND-000011,PRJ-2020-00852,201902,EMP-000073,51.42,58.65,63.96,64.81,58.78,CONDITIONAL,ON_TIME_DELIVERY_RATE,REWORK_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,22,480183.64,2,IMPROVING,2019-02-15,,2019-02-15
PERF-VND-000258-202101,VND-000258,PRJ-2019-00035,202101,EMP-000023,59.15,61.11,70.86,59.37,62.12,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,20,37241.65,0,IMPROVING,2021-01-21,,2021-01-21
PERF-VND-000123-201912,VND-000123,PRJ-2022-00877,201912,EMP-000688,76.76,64.67,66.69,68.12,69.39,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,INVOICE_ACCURACY,INCIDENT_RATE,23,9726.76,0,STABLE,2019-12-06,,2019-12-06
PERF-VND-000677-201910,VND-000677,PRJ-2021-00655,201910,EMP-000542,76.82,98.08,68.26,77.93,81.71,PREFERRED,DELIVERY_COMPLETENESS,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,6,137484.62,0,IMPROVING,2019-10-25,,2019-10-25
PERF-VND-000064-202301,VND-000064,PRJ-2021-00398,202301,EMP-000426,52.96,97.24,70.83,96.21,78.47,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,15,24843.72,0,STABLE,2023-01-03,,2023-01-03
PERF-VND-000206-202507,VND-000206,PRJ-2024-00403,202507,EMP-000198,99.27,82.4,75.74,78.04,85.26,PREFERRED,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,7,44434.24,0,DECLINING,2025-07-20,,2025-07-20
PERF-VND-000453-202110,VND-000453,PRJ-2020-00106,202110,EMP-000032,90.01,72.25,40.46,60.48,68.87,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,1,47905.48,0,IMPROVING,2021-10-16,,2021-10-16
PERF-VND-000001-201905,VND-000001,PRJ-2020-00681,201905,EMP-000476,76.65,69.09,85.07,49.64,70.66,APPROVED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,19,71132.92,0,DECLINING,2019-05-01,,2019-05-01
PERF-VND-000790-202403,VND-000790,PRJ-2019-00490,202403,EMP-000525,44.73,82.16,66.68,80.45,67.49,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,13,21233.61,0,STABLE,2024-03-23,,2024-03-23
PERF-VND-000549-202210,VND-000549,PRJ-2019-00342,202210,EMP-000771,91.19,86.67,76.17,73.32,83.26,PREFERRED,DELIVERY_COMPLETENESS,REWORK_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,12,120069.83,0,STABLE,2022-10-18,Identify walk now often.,2022-10-18
PERF-VND-000471-202202,VND-000471,PRJ-2021-00664,202202,EMP-000232,61.4,83.69,91.09,88.92,79.53,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,22,24946.21,0,STABLE,2022-02-07,,2022-02-07
PERF-VND-000918-202002,VND-000918,PRJ-2022-00646,202002,EMP-000777,77.42,49.31,76.01,80.86,69.39,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,24,6350.07,0,IMPROVING,2020-02-07,People information on.,2020-02-07
PERF-VND-000026-202504,VND-000026,PRJ-2021-00245,202504,EMP-000579,54.57,65.47,63.79,59.28,60.63,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,18,95489.78,0,STABLE,2025-04-27,,2025-04-27
PERF-VND-000017-201905,VND-000017,PRJ-2022-00348,201905,EMP-000060,75.77,66.89,57.42,88.63,72.01,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,7,436475.94,0,DECLINING,2019-05-26,,2019-05-26
PERF-VND-000470-202409,VND-000470,PRJ-2024-00153,202409,EMP-000831,64.75,60.21,74.88,70.35,66.53,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,INCIDENT_RATE,24,50651.46,0,STABLE,2024-09-05,,2024-09-05
PERF-VND-000483-202508,VND-000483,PRJ-2022-00047,202508,EMP-000303,83.09,39.45,86.46,75.94,69.24,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,10,36541.66,0,IMPROVING,2025-08-27,,2025-08-27
PERF-VND-000175-202504,VND-000175,PRJ-2024-00066,202504,EMP-000921,70.66,69.4,43.76,94.43,69.66,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,3,62918.2,0,IMPROVING,2025-04-26,,2025-04-26
PERF-VND-000831-202304,VND-000831,PRJ-2021-00333,202304,EMP-000127,78.65,85.22,53.7,81.16,76.13,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,HSE_COMPLIANCE,7,43426.74,0,IMPROVING,2023-04-25,,2023-04-25
PERF-VND-000344-201909,VND-000344,PRJ-2021-00124,201909,EMP-000356,84.7,35.96,66.61,67.16,62.95,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,18,100580.69,0,STABLE,2019-09-06,,2019-09-06
PERF-VND-000596-201906,VND-000596,PRJ-2021-00137,201906,EMP-000108,79.05,58.68,58.03,73.56,67.64,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,INVOICE_ACCURACY,INCIDENT_RATE,16,20415.08,0,IMPROVING,2019-06-03,First end prove fire enter capital.,2019-06-03
PERF-VND-000949-201912,VND-000949,PRJ-2019-00724,201912,EMP-000747,84.63,64.09,27.3,70.13,64.1,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,23,17218.63,0,IMPROVING,2019-12-05,,2019-12-05
PERF-VND-000278-202407,VND-000278,PRJ-2019-00462,202407,EMP-000496,47.53,50.2,69.53,92.27,61.68,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,23,87187.95,0,DECLINING,2024-07-16,,2024-07-16
PERF-VND-000643-202203,VND-000643,PRJ-2024-00357,202203,EMP-000506,62.9,77.29,61.57,65.97,67.56,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,4,14984.4,0,IMPROVING,2022-03-17,,2022-03-17
PERF-VND-000884-202410,VND-000884,PRJ-2023-00520,202410,EMP-000266,45.72,63.76,70.21,73.74,61.63,APPROVED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,7,36346.01,0,IMPROVING,2024-10-04,,2024-10-04
PERF-VND-000992-202401,VND-000992,PRJ-2024-00510,202401,EMP-000194,57.81,79.73,49.56,85.09,68.19,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,10,17985.83,0,STABLE,2024-01-07,,2024-01-07
PERF-VND-000632-202311,VND-000632,PRJ-2020-00045,202311,EMP-000111,60.71,46.53,60.98,87.68,61.9,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,1,111163.09,0,DECLINING,2023-11-16,,2023-11-16
PERF-VND-000917-202107,VND-000917,PRJ-2024-00739,202107,EMP-000531,86.68,78.35,52.55,70.7,74.16,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,7,23476.64,0,DECLINING,2021-07-24,,2021-07-24
PERF-VND-000236-202003,VND-000236,PRJ-2022-00334,202003,EMP-000280,91.96,50.85,80.51,86.61,76.27,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,13,537962.56,0,IMPROVING,2020-03-08,,2020-03-08
PERF-VND-000497-201907,VND-000497,PRJ-2022-00912,201907,EMP-000525,65.85,81.4,99.94,66.97,77.56,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,13,9489.6,0,IMPROVING,2019-07-12,,2019-07-12
PERF-VND-000199-202509,VND-000199,PRJ-2023-00368,202509,EMP-000349,43.8,81.4,41.64,70.16,59.92,CONDITIONAL,LEAD_TIME_VARIANCE,NCR_COUNT,INVOICE_ACCURACY,INCIDENT_RATE,23,101192.09,0,STABLE,2025-09-19,,2025-09-19
PERF-VND-000873-202312,VND-000873,PRJ-2024-00470,202312,EMP-000506,74.78,76.81,71.11,91.63,78.03,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,20,19095.74,0,DECLINING,2023-12-06,,2023-12-06
PERF-VND-000928-202010,VND-000928,PRJ-2022-00592,202010,EMP-000643,61.85,57.64,79.62,86.71,69.11,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,7,102895.62,0,STABLE,2020-10-19,,2020-10-19
PERF-VND-000286-201902,VND-000286,PRJ-2020-00748,201902,EMP-000517,89.75,51.15,91.34,94.8,79.5,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,19,144747.54,0,DECLINING,2019-02-08,,2019-02-08
PERF-VND-000936-202502,VND-000936,PRJ-2019-00920,202502,EMP-000005,98.73,43.49,60.66,65.44,67.89,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,24,142311.73,0,DECLINING,2025-02-25,Lead upon very act.,2025-02-25
PERF-VND-000544-202303,VND-000544,PRJ-2020-00491,202303,EMP-000917,56.25,82.12,87.19,84.04,75.76,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,3,84162.21,0,IMPROVING,2023-03-18,,2023-03-18
PERF-VND-000417-202104,VND-000417,PRJ-2023-00136,202104,EMP-000456,57.18,56.45,85.49,85.13,68.21,APPROVED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,INCIDENT_RATE,16,57135.25,0,STABLE,2021-04-22,,2021-04-22
PERF-VND-000471-202502,VND-000471,PRJ-2020-00766,202502,EMP-000668,65.73,37.59,53.01,99.85,61.57,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,23,12880.29,0,IMPROVING,2025-02-13,,2025-02-13
PERF-VND-000380-202509,VND-000380,PRJ-2024-00476,202509,EMP-000802,74.84,86.12,50.43,77.4,73.85,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,17,184517.33,0,STABLE,2025-09-02,,2025-09-02
PERF-VND-000277-202507,VND-000277,PRJ-2024-00556,202507,EMP-000663,72.19,100.0,44.64,88.76,78.34,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,17,48661.23,0,STABLE,2025-07-22,,2025-07-22
PERF-VND-000114-202302,VND-000114,PRJ-2023-00375,202302,EMP-000553,83.58,77.06,57.74,77.98,75.34,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,6,6441.51,0,DECLINING,2023-02-21,,2023-02-21
PERF-VND-000575-202103,VND-000575,PRJ-2020-00142,202103,EMP-000427,81.05,74.77,76.94,88.76,79.89,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,24,93073.41,0,DECLINING,2021-03-25,,2021-03-25
PERF-VND-000720-202103,VND-000720,PRJ-2023-00772,202103,EMP-000835,74.22,55.9,58.03,90.43,68.73,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,17,335575.58,0,STABLE,2021-03-22,,2021-03-22
PERF-VND-000065-202212,VND-000065,PRJ-2022-00354,202212,EMP-000538,68.43,70.74,55.34,90.25,70.87,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,23,133052.65,0,DECLINING,2022-12-18,,2022-12-18
PERF-VND-000922-202202,VND-000922,PRJ-2019-00463,202202,EMP-000711,100.0,55.95,62.71,78.01,74.93,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,3,130064.72,0,STABLE,2022-02-03,,2022-02-03
PERF-VND-000296-201910,VND-000296,PRJ-2023-00112,201910,EMP-000178,68.76,56.03,80.34,84.37,70.38,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,5,19939.76,0,IMPROVING,2019-10-28,,2019-10-28
PERF-VND-000643-201903,VND-000643,PRJ-2022-00301,201903,EMP-000502,92.33,88.72,69.88,76.03,83.5,PREFERRED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,14,116409.49,0,DECLINING,2019-03-15,,2019-03-15
PERF-VND-000299-202101,VND-000299,PRJ-2022-00065,202101,EMP-000022,59.07,70.48,37.87,86.39,63.72,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,19,9193.1,0,DECLINING,2021-01-11,,2021-01-11
PERF-VND-000335-202403,VND-000335,PRJ-2020-00608,202403,EMP-000759,94.55,64.72,65.04,66.84,74.16,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,10,42376.67,0,IMPROVING,2024-03-19,,2024-03-19
PERF-VND-000314-202010,VND-000314,PRJ-2021-00809,202010,EMP-000333,93.28,30.2,85.88,79.39,70.1,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,25,14066.82,0,IMPROVING,2020-10-28,,2020-10-28
PERF-VND-000292-202311,VND-000292,PRJ-2020-00980,202311,EMP-000183,55.87,96.82,54.76,60.01,68.76,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,6,234398.39,0,DECLINING,2023-11-27,,2023-11-27
PERF-VND-000683-202008,VND-000683,PRJ-2020-00166,202008,EMP-000294,77.08,54.99,71.03,61.67,66.16,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,15,224355.18,0,STABLE,2020-08-09,,2020-08-09
PERF-VND-000576-201905,VND-000576,PRJ-2023-00682,201905,EMP-000412,87.92,78.51,73.06,97.9,84.12,PREFERRED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,18,59851.61,0,DECLINING,2019-05-06,,2019-05-06
PERF-VND-000943-201904,VND-000943,PRJ-2024-00415,201904,EMP-000591,54.27,77.19,97.2,61.81,71.24,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,1,38802.68,0,DECLINING,2019-04-24,,2019-04-24
PERF-VND-000340-202511,VND-000340,PRJ-2023-00723,202511,EMP-000377,78.25,69.14,54.25,89.58,72.98,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,11,969028.08,0,IMPROVING,2025-11-23,,2025-11-23
PERF-VND-000922-201906,VND-000922,PRJ-2024-00143,201906,EMP-000768,74.94,55.53,46.31,78.35,64.07,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,13,225179.43,0,IMPROVING,2019-06-20,,2019-06-20
PERF-VND-000095-202206,VND-000095,PRJ-2024-00057,202206,EMP-000691,79.13,69.96,59.75,60.8,68.84,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,HSE_COMPLIANCE,7,163031.97,0,IMPROVING,2022-06-01,,2022-06-01
PERF-VND-000457-201912,VND-000457,PRJ-2024-01000,201912,EMP-000602,85.71,45.27,90.26,82.46,73.84,APPROVED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,20,321101.83,0,DECLINING,2019-12-20,,2019-12-20
PERF-VND-000931-202211,VND-000931,PRJ-2020-00408,202211,EMP-000160,51.87,48.15,65.91,81.54,59.5,CONDITIONAL,DOCUMENTATION_ACCURACY,NCR_COUNT,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,1,516914.62,2,STABLE,2022-11-10,,2022-11-10
PERF-VND-000457-202412,VND-000457,PRJ-2023-00090,202412,EMP-000259,82.59,66.12,53.63,90.99,73.54,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,6,18813.94,0,DECLINING,2024-12-26,,2024-12-26
PERF-VND-000435-202306,VND-000435,PRJ-2024-00143,202306,EMP-000935,96.43,65.45,90.27,83.83,83.38,PREFERRED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,7,50797.65,0,STABLE,2023-06-10,,2023-06-10
