budget_id,project_id,wbs_code,cost_type,budget_version,budget_status,original_amount,revised_amount,contingency_pct,contingency_amount,committed_amount,actual_spent,remaining_budget,currency,period_start,period_end,budget_owner_id,approval_date,notes,created_date
BDG-PRJ-2024-00415-07.02-ORIGINAL,PRJ-2024-00415,7.02,MATERIAL,ORIGINAL,ACTIVE,75733.46,75733.46,0.077,0.0,27463.98,18712.61,57020.85,SAR,2025-06-01,2025-09-13,EMP-000291,2025-05-08,,2025-04-26
BDG-PRJ-2024-00612-01.03-ORIGINAL,PRJ-2024-00612,1.03,MATERIAL,ORIGINAL,CLOSED,108574.04,108574.04,0.074,0.0,38112.05,29920.3,78653.74,SAR,2019-10-01,2020-09-02,EMP-000548,2019-09-22,,2019-09-01
BDG-PRJ-2023-00366-05.04-REV1,PRJ-2023-00366,5.04,MATERIAL,REV1,APPROVED,37490.93,33809.57,0.0856,0.0,23829.39,15862.25,17947.32,SAR,2024-09-01,2025-01-20,EMP-000262,2024-08-25,,2024-07-21
BDG-PRJ-2021-00489-01.03-ORIGINAL,PRJ-2021-00489,1.03,SUBCONTRACT,ORIGINAL,SUBMITTED,83580.05,83580.05,0.1126,0.0,72855.98,44863.62,38716.43,USD,2020-11-01,2021-04-12,EMP-000283,,,2020-09-16
BDG-PRJ-2023-00529-06.04-REV2,PRJ-2023-00529,6.04,MATERIAL,REV2,APPROVED,286630.94,293040.17,0.1356,0.0,244515.05,216906.24,76133.93,EUR,2022-04-01,2022-10-14,EMP-000132,2022-03-21,,2022-02-15
BDG-PRJ-2023-00100-01.02-REV2,PRJ-2023-00100,1.02,MATERIAL,REV2,CLOSED,506602.99,612003.74,0.1297,0.0,366802.82,266813.81,345189.93,SAR,2020-05-01,2020-10-20,EMP-000982,2020-04-13,,2020-03-30
BDG-PRJ-2021-00184-08.03-REV3,PRJ-2021-00184,8.03,CONTINGENCY,REV3,ACTIVE,40812.84,49777.96,0.0942,3844.57,43003.06,42394.15,7383.81,USD,2022-01-01,2022-10-04,EMP-000672,2021-12-12,,2021-11-03
BDG-PRJ-2019-00697-03.04-ORIGINAL,PRJ-2019-00697,3.04,SUBCONTRACT,ORIGINAL,FROZEN,599834.39,599834.39,0.0874,0.0,425474.85,320370.31,279464.08,USD,2021-11-01,2022-02-20,EMP-000105,2021-10-02,,2021-09-10
BDG-PRJ-2019-00841-01.02-REV2,PRJ-2019-00841,1.02,MATERIAL,REV2,APPROVED,1243520.2,1093292.35,0.0899,0.0,582652.45,426000.1,667292.25,SAR,2019-06-01,2020-04-24,EMP-000905,2019-05-11,,2019-04-27
BDG-PRJ-2022-00750-02.04-REV2,PRJ-2022-00750,2.04,LABOUR,REV2,APPROVED,302595.54,377813.31,0.0817,0.0,223581.23,190300.14,187513.17,SAR,2022-02-01,2022-09-21,EMP-000931,2022-01-21,,2021-12-29
BDG-PRJ-2023-00656-04.03-REV1,PRJ-2023-00656,4.03,CONTINGENCY,REV1,ACTIVE,2717420.71,3188657.96,0.0562,152719.04,2467177.79,2440730.66,747927.3,USD,2020-01-01,2020-07-17,EMP-000711,2019-12-17,,2019-11-27
BDG-PRJ-2021-00086-03.01-ORIGINAL,PRJ-2021-00086,3.01,LABOUR,ORIGINAL,CLOSED,50986.5,50986.5,0.0951,0.0,28136.04,17080.05,33906.45,SAR,2021-03-01,2021-06-26,EMP-000727,2021-02-12,,2021-01-21
BDG-PRJ-2021-00169-04.03-REV3,PRJ-2021-00169,4.03,MATERIAL,REV3,ACTIVE,25160.18,31103.92,0.1284,0.0,17482.59,16718.58,14385.34,SAR,2023-07-01,2023-10-04,EMP-000361,2023-06-22,,2023-05-14
BDG-PRJ-2022-00632-03.03-REV1,PRJ-2022-00632,3.03,SUBCONTRACT,REV1,ACTIVE,11292.79,12910.49,0.1325,0.0,3983.04,3776.92,9133.57,SAR,2020-08-01,2021-04-10,EMP-000683,2020-07-17,,2020-07-02
BDG-PRJ-2019-00462-03.04-REV1,PRJ-2019-00462,3.04,EQUIPMENT,REV1,DRAFT,1535039.19,1420007.62,0.1246,0.0,1019377.54,904383.8,515623.82,SAR,2023-07-01,2024-01-17,EMP-000341,,,2023-05-14
BDG-PRJ-2023-00979-01.03-REV2,PRJ-2023-00979,1.03,LABOUR,REV2,CLOSED,434325.05,519931.93,0.1002,0.0,374137.97,308460.23,211471.7,SAR,2022-07-01,2023-04-27,EMP-000918,2022-06-11,,2022-05-08
BDG-PRJ-2024-00344-02.02-REV1,PRJ-2024-00344,2.02,MATERIAL,REV1,ACTIVE,149735.1,153381.22,0.0663,0.0,72245.13,59949.21,93432.01,USD,2024-07-01,2025-02-21,EMP-000177,2024-06-22,,2024-05-29
BDG-PRJ-2021-00092-01.05-REV3,PRJ-2021-00092,1.05,LABOUR,REV3,ACTIVE,247694.88,264511.75,0.1124,0.0,179898.43,135226.19,129285.56,USD,2025-01-01,2025-08-27,EMP-000399,2024-12-18,,2024-11-15
BDG-PRJ-2022-00391-02.02-REV2,PRJ-2022-00391,2.02,CONTINGENCY,REV2,APPROVED,30084.53,31154.9,0.1294,3892.94,26319.54,21645.97,9508.93,SAR,2025-12-01,2026-09-19,EMP-000645,2025-11-17,,2025-10-24
BDG-PRJ-2020-00901-05.03-REV2,PRJ-2020-00901,5.03,SUBCONTRACT,REV2,ACTIVE,6379676.63,7719886.57,0.0742,0.0,4236164.21,2150976.06,5568910.51,USD,2020-06-01,2021-05-22,EMP-000549,2020-05-15,,2020-04-14
BDG-PRJ-2020-00441-04.05-REV3,PRJ-2020-00441,4.05,LABOUR,REV3,ACTIVE,197566.75,231258.33,0.1329,0.0,149557.58,84415.57,146842.76,SAR,2024-07-01,2024-12-26,EMP-000549,2024-06-08,,2024-05-25
BDG-PRJ-2021-00102-03.05-ORIGINAL,PRJ-2021-00102,3.05,EQUIPMENT,ORIGINAL,APPROVED,191777.7,191777.7,0.1262,0.0,163010.89,149753.04,42024.66,SAR,2020-06-01,2020-12-12,EMP-000068,2020-05-12,Night born war real chance.,2020-04-08
BDG-PRJ-2020-00608-03.01-REV1,PRJ-2020-00608,3.01,EQUIPMENT,REV1,FROZEN,483424.26,415800.92,0.1072,0.0,307901.2,305347.8,110453.12,SAR,2024-11-01,2025-08-01,EMP-000415,2024-10-16,,2024-09-06
BDG-PRJ-2022-00252-07.03-REV1,PRJ-2022-00252,7.03,MATERIAL,REV1,CLOSED,334875.42,370156.1,0.1127,0.0,239717.81,132254.62,237901.48,SAR,2022-10-01,2023-03-02,EMP-000503,2022-09-16,,2022-08-30
BDG-PRJ-2022-00080-08.03-REV3,PRJ-2022-00080,8.03,MATERIAL,REV3,SUBMITTED,227709.51,231238.56,0.1295,0.0,136872.5,111255.63,119982.93,SAR,2020-11-01,2021-09-01,EMP-000547,,,2020-09-18
BDG-PRJ-2019-00828-03.02-ORIGINAL,PRJ-2019-00828,3.02,OVERHEAD,ORIGINAL,ACTIVE,49726.25,49726.25,0.1131,0.0,40421.74,22579.73,27146.52,EUR,2021-06-01,2022-05-04,EMP-000931,2021-05-25,,2021-04-09
BDG-PRJ-2022-00261-02.02-REV1,PRJ-2022-00261,2.02,EQUIPMENT,REV1,ACTIVE,330117.04,309162.07,0.1261,0.0,160434.83,152298.57,156863.5,SAR,2019-06-01,2019-11-08,EMP-000220,2019-05-17,,2019-04-26
BDG-PRJ-2020-00977-02.03-REV2,PRJ-2020-00977,2.03,SUBCONTRACT,REV2,ACTIVE,2738817.31,2805712.36,0.1309,0.0,2434817.96,2340283.84,465428.52,USD,2021-03-01,2021-09-08,EMP-000499,2021-02-10,,2021-01-05
BDG-PRJ-2024-00785-05.02-REV2,PRJ-2024-00785,5.02,CONTINGENCY,REV2,ACTIVE,1224606.43,1248480.05,0.1383,169363.07,934172.15,848177.96,400302.09,SAR,2023-02-01,2023-11-14,EMP-000965,2023-01-14,,2022-12-13
BDG-PRJ-2022-00840-02.04-ORIGINAL,PRJ-2022-00840,2.04,LABOUR,ORIGINAL,ACTIVE,1775832.6,1775832.6,0.1087,0.0,845445.71,772182.1,1003650.5,SAR,2024-09-01,2025-05-29,EMP-000198,2024-08-20,,2024-07-20
BDG-PRJ-2024-00810-03.03-ORIGINAL,PRJ-2024-00810,3.03,MATERIAL,ORIGINAL,APPROVED,75597.35,75597.35,0.0645,0.0,36942.29,18649.08,56948.27,SAR,2024-01-01,2024-09-15,EMP-000965,2023-12-15,,2023-11-15
BDG-PRJ-2023-00068-07.03-REV1,PRJ-2023-00068,7.03,EQUIPMENT,REV1,SUBMITTED,36886.2,40322.58,0.0778,0.0,33468.39,31124.14,9198.44,USD,2019-10-01,2020-08-01,EMP-000730,,,2019-08-22
BDG-PRJ-2024-00203-04.01-REV2,PRJ-2024-00203,4.01,MATERIAL,REV2,FROZEN,134769.29,121243.45,0.0921,0.0,48822.78,32390.86,88852.59,SAR,2022-04-01,2022-07-10,EMP-000979,2022-03-25,,2022-02-21
BDG-PRJ-2019-00135-07.01-REV2,PRJ-2019-00135,7.01,OVERHEAD,REV2,DRAFT,176943.79,155318.01,0.1145,0.0,55459.7,49983.42,105334.59,SAR,2024-05-01,2024-12-17,EMP-000602,,,2024-03-15
BDG-PRJ-2021-00794-06.04-REV1,PRJ-2021-00794,6.04,MATERIAL,REV1,ACTIVE,840109.3,999283.91,0.0955,0.0,879661.15,493231.7,506052.21,SAR,2021-10-01,2022-02-20,EMP-000089,2021-09-24,,2021-08-22
BDG-PRJ-2019-00883-07.02-ORIGINAL,PRJ-2019-00883,7.02,LABOUR,ORIGINAL,CLOSED,12852.62,12852.62,0.0869,0.0,10818.41,10761.97,2090.65,USD,2024-01-01,2024-08-10,EMP-000083,2023-12-22,Strong old challenge.,2023-11-23
BDG-PRJ-2023-00077-05.03-REV1,PRJ-2023-00077,5.03,SUBCONTRACT,REV1,APPROVED,1614160.36,1969184.22,0.1199,0.0,1280111.37,716799.27,1252384.95,USD,2021-03-01,2021-12-27,EMP-000215,2021-02-06,,2021-01-12
BDG-PRJ-2019-00490-08.03-ORIGINAL,PRJ-2019-00490,8.03,SUBCONTRACT,ORIGINAL,APPROVED,128410.59,128410.59,0.0764,0.0,61346.94,33213.06,95197.53,USD,2023-04-01,2023-10-13,EMP-000132,2023-03-10,Among half value.,2023-03-02
BDG-PRJ-2022-00687-04.04-REV2,PRJ-2022-00687,4.04,LABOUR,REV2,SUBMITTED,85791.77,93187.81,0.0709,0.0,57458.37,53392.01,39795.8,USD,2025-05-01,2026-03-19,EMP-000857,,,2025-03-28
BDG-PRJ-2022-00225-06.04-REV3,PRJ-2022-00225,6.04,OVERHEAD,REV3,ACTIVE,35662.09,32993.9,0.128,0.0,15398.35,8963.35,24030.55,SAR,2021-10-01,2022-02-20,EMP-000185,2021-09-01,,2021-09-01
BDG-PRJ-2024-00916-08.02-ORIGINAL,PRJ-2024-00916,8.02,MATERIAL,ORIGINAL,ACTIVE,13598.5,13598.5,0.0852,0.0,5044.99,3910.63,9687.87,SAR,2021-07-01,2022-01-15,EMP-000854,2021-06-11,,2021-05-31
BDG-PRJ-2021-00452-05.03-ORIGINAL,PRJ-2021-00452,5.03,EQUIPMENT,ORIGINAL,ACTIVE,559475.98,559475.98,0.0923,0.0,266536.34,186934.21,372541.77,USD,2023-05-01,2024-04-26,EMP-000881,2023-04-11,,2023-03-31
BDG-PRJ-2020-00662-04.01-ORIGINAL,PRJ-2020-00662,4.01,LABOUR,ORIGINAL,DRAFT,181675.42,181675.42,0.0766,0.0,61680.34,33956.01,147719.41,SAR,2020-10-01,2021-07-25,EMP-000179,,,2020-08-06
BDG-PRJ-2020-00901-05.04-ORIGINAL,PRJ-2020-00901,5.04,SUBCONTRACT,ORIGINAL,APPROVED,23507.12,23507.12,0.0788,0.0,15462.7,13405.25,10101.87,EUR,2019-03-01,2020-02-11,EMP-000798,2019-01-30,,2019-01-01
BDG-PRJ-2020-00705-04.02-ORIGINAL,PRJ-2020-00705,4.02,LABOUR,ORIGINAL,APPROVED,23327.35,23327.35,0.14,0.0,8983.37,4548.89,18778.46,SAR,2022-07-01,2023-03-19,EMP-000477,2022-06-22,,2022-05-08
BDG-PRJ-2019-00874-01.05-ORIGINAL,PRJ-2019-00874,1.05,MATERIAL,ORIGINAL,DRAFT,98353.45,98353.45,0.1373,0.0,57393.27,29993.05,68360.4,USD,2019-10-01,2020-05-26,EMP-000896,,,2019-08-08
BDG-PRJ-2020-00151-02.01-ORIGINAL,PRJ-2020-00151,2.01,SUBCONTRACT,ORIGINAL,ACTIVE,1989775.32,1989775.32,0.1235,0.0,1778612.15,1118159.67,871615.65,SAR,2022-05-01,2023-02-01,EMP-000608,2022-04-15,,2022-03-04
BDG-PRJ-2023-00531-08.01-ORIGINAL,PRJ-2023-00531,8.01,EQUIPMENT,ORIGINAL,ACTIVE,110261.82,110261.82,0.0648,0.0,60224.05,36744.37,73517.45,SAR,2020-06-01,2021-05-11,EMP-000982,2020-05-02,,2020-04-19
BDG-PRJ-2021-00369-04.01-ORIGINAL,PRJ-2021-00369,4.01,CONTINGENCY,ORIGINAL,ACTIVE,17073.55,17073.55,0.1465,2501.28,14107.64,11841.96,5231.59,SAR,2022-09-01,2023-02-27,EMP-000605,2022-08-15,,2022-07-20
BDG-PRJ-2023-00968-05.03-ORIGINAL,PRJ-2023-00968,5.03,EQUIPMENT,ORIGINAL,ACTIVE,112576.18,112576.18,0.1334,0.0,42078.36,37772.33,74803.85,SAR,2023-06-01,2024-01-24,EMP-000011,2023-05-10,,2023-04-28
BDG-PRJ-2019-00478-03.05-REV3,PRJ-2019-00478,3.05,EQUIPMENT,REV3,ACTIVE,108111.1,104360.08,0.0804,0.0,81387.4,41328.21,63031.87,USD,2019-04-01,2019-11-21,EMP-000216,2019-03-24,,2019-03-02
BDG-PRJ-2020-00441-06.01-ORIGINAL,PRJ-2020-00441,6.01,LABOUR,ORIGINAL,CLOSED,10000.0,10000.0,0.1285,0.0,6011.96,5887.28,4112.72,USD,2023-03-01,2023-07-13,EMP-000249,2023-01-30,,2023-01-12
BDG-PRJ-2021-00941-02.03-ORIGINAL,PRJ-2021-00941,2.03,MATERIAL,ORIGINAL,APPROVED,150025.07,150025.07,0.1312,0.0,102351.12,72800.47,77224.6,SAR,2019-05-01,2019-12-31,EMP-000309,2019-04-06,,2019-03-04
BDG-PRJ-2019-00331-03.02-ORIGINAL,PRJ-2019-00331,3.02,MATERIAL,ORIGINAL,APPROVED,115104.79,115104.79,0.0805,0.0,55066.19,53059.54,62045.25,SAR,2022-09-01,2023-03-03,EMP-000733,2022-08-22,,2022-07-19
BDG-PRJ-2023-00711-06.05-REV3,PRJ-2023-00711,6.05,SUBCONTRACT,REV3,ACTIVE,462457.32,470875.09,0.0928,0.0,257170.87,132143.77,338731.32,SAR,2023-01-01,2023-11-02,EMP-000236,2022-12-06,,2022-11-07
BDG-PRJ-2021-00249-06.02-REV1,PRJ-2021-00249,6.02,OVERHEAD,REV1,CLOSED,2606279.13,3096371.51,0.0554,0.0,1162877.94,971049.15,2125322.36,USD,2022-09-01,2023-07-23,EMP-000149,2022-08-24,,2022-07-13
BDG-PRJ-2022-00110-06.05-ORIGINAL,PRJ-2022-00110,6.05,MATERIAL,ORIGINAL,ACTIVE,881911.99,881911.99,0.0831,0.0,296780.02,258268.8,623643.19,USD,2024-09-01,2024-12-27,EMP-000877,2024-08-21,,2024-07-03
BDG-PRJ-2024-00508-03.02-REV2,PRJ-2024-00508,3.02,EQUIPMENT,REV2,APPROVED,108734.78,123702.86,0.1128,0.0,106621.81,96259.07,27443.79,SAR,2023-12-01,2024-06-10,EMP-000001,2023-11-20,,2023-10-29
BDG-PRJ-2021-00533-02.02-ORIGINAL,PRJ-2021-00533,2.02,MATERIAL,ORIGINAL,CLOSED,30952.56,30952.56,0.0944,0.0,10319.33,5788.17,25164.39,USD,2022-08-01,2023-02-01,EMP-000931,2022-07-17,,2022-06-11
BDG-PRJ-2020-00450-02.04-ORIGINAL,PRJ-2020-00450,2.04,LABOUR,ORIGINAL,SUBMITTED,7725520.1,7725520.1,0.1245,0.0,3433291.72,2594735.96,5130784.14,SAR,2024-09-01,2025-03-12,EMP-000512,,,2024-07-30
BDG-PRJ-2020-00983-08.03-REV1,PRJ-2020-00983,8.03,MATERIAL,REV1,ACTIVE,177873.46,180854.37,0.0607,0.0,100356.05,51581.54,129272.83,SAR,2022-02-01,2022-11-17,EMP-000534,2022-01-24,,2021-12-05
BDG-PRJ-2020-00673-08.01-REV3,PRJ-2020-00673,8.01,MATERIAL,REV3,SUBMITTED,166191.15,171731.97,0.1382,0.0,52459.31,30382.19,141349.78,SAR,2023-09-01,2024-03-16,EMP-000896,,,2023-07-31
BDG-PRJ-2021-00179-03.03-REV1,PRJ-2021-00179,3.03,EQUIPMENT,REV1,ACTIVE,156970.37,142217.62,0.1359,0.0,109646.45,90921.25,51296.37,SAR,2022-02-01,2023-01-04,EMP-000779,2022-01-06,,2021-12-15
BDG-PRJ-2021-00726-05.02-REV1,PRJ-2021-00726,5.02,EQUIPMENT,REV1,ACTIVE,219065.74,258925.74,0.1084,0.0,88175.08,45389.09,213536.65,SAR,2024-03-01,2024-09-25,EMP-000185,2024-02-08,,2024-01-16
BDG-PRJ-2022-00332-04.02-ORIGINAL,PRJ-2022-00332,4.02,OVERHEAD,ORIGINAL,ACTIVE,131066.4,131066.4,0.0884,0.0,115861.63,111364.8,19701.6,SAR,2019-10-01,2020-05-06,EMP-000131,2019-09-10,,2019-08-13
BDG-PRJ-2023-00647-01.02-ORIGINAL,PRJ-2023-00647,1.02,SUBCONTRACT,ORIGINAL,APPROVED,68837.71,68837.71,0.1489,0.0,44349.92,26604.06,42233.65,USD,2021-08-01,2022-06-11,EMP-000426,2021-07-19,,2021-06-19
BDG-PRJ-2020-00834-04.01-REV1,PRJ-2020-00834,4.01,EQUIPMENT,REV1,ACTIVE,71661.69,84131.08,0.0704,0.0,70331.45,47809.95,36321.13,SAR,2022-10-01,2023-02-04,EMP-000898,2022-09-09,,2022-08-26
BDG-PRJ-2019-00585-08.05-ORIGINAL,PRJ-2019-00585,8.05,EQUIPMENT,ORIGINAL,ACTIVE,154951.91,154951.91,0.0638,0.0,52729.02,37635.65,117316.26,SAR,2022-02-01,2022-06-11,EMP-000877,2022-01-16,,2021-12-18
BDG-PRJ-2020-00237-01.05-REV1,PRJ-2020-00237,1.05,LABOUR,REV1,CLOSED,72031.79,85088.23,0.079,0.0,45458.88,30864.42,54223.81,SAR,2025-03-01,2025-10-24,EMP-000979,2025-02-15,,2025-01-01
BDG-PRJ-2022-00626-05.04-REV1,PRJ-2022-00626,5.04,EQUIPMENT,REV1,CLOSED,55867.12,68424.41,0.1083,0.0,60963.44,50393.35,18031.06,SAR,2019-06-01,2020-04-01,EMP-000582,2019-05-24,,2019-04-15
BDG-PRJ-2021-00837-06.01-ORIGINAL,PRJ-2021-00837,6.01,LABOUR,ORIGINAL,CLOSED,190926.79,190926.79,0.1404,0.0,137821.36,121666.92,69259.87,EUR,2019-06-01,2019-10-05,EMP-000140,2019-05-08,,2019-04-28
BDG-PRJ-2019-00278-01.01-ORIGINAL,PRJ-2019-00278,1.01,EQUIPMENT,ORIGINAL,ACTIVE,111027.61,111027.61,0.0932,0.0,53520.97,49502.44,61525.17,SAR,2020-01-01,2020-04-28,EMP-000356,2019-12-08,,2019-11-20
BDG-PRJ-2020-00699-01.05-REV1,PRJ-2020-00699,1.05,MATERIAL,REV1,APPROVED,1553451.03,1756230.94,0.0625,0.0,1105945.96,616887.37,1139343.57,SAR,2019-10-01,2020-07-05,EMP-000591,2019-09-11,,2019-08-25
BDG-PRJ-2021-00238-02.05-ORIGINAL,PRJ-2021-00238,2.05,MATERIAL,ORIGINAL,ACTIVE,10000.0,10000.0,0.1308,0.0,6217.31,3250.97,6749.03,USD,2025-01-01,2025-08-06,EMP-000133,2024-12-24,,2024-11-27
BDG-PRJ-2020-00290-01.03-ORIGINAL,PRJ-2020-00290,1.03,SUBCONTRACT,ORIGINAL,APPROVED,836732.98,836732.98,0.0792,0.0,555318.18,410574.88,426158.1,SAR,2019-11-01,2020-03-09,EMP-000919,2019-10-19,,2019-09-09
BDG-PRJ-2022-00833-06.02-REV1,PRJ-2022-00833,6.02,MATERIAL,REV1,APPROVED,1055080.67,1263552.35,0.1051,0.0,564205.79,534014.71,729537.64,SAR,2021-12-01,2022-11-13,EMP-000602,2021-11-11,,2021-10-13
BDG-PRJ-2023-00498-05.01-ORIGINAL,PRJ-2023-00498,5.01,LABOUR,ORIGINAL,FROZEN,10000.0,10000.0,0.0731,0.0,7451.45,4510.99,5489.01,SAR,2021-12-01,2022-05-12,EMP-000440,2021-11-02,,2021-10-08
BDG-PRJ-2020-00465-02.01-REV1,PRJ-2020-00465,2.01,LABOUR,REV1,APPROVED,97340.32,114946.41,0.0884,0.0,40311.24,25780.9,89165.51,SAR,2023-07-01,2024-06-08,EMP-000652,2023-06-12,,2023-05-25
BDG-PRJ-2020-00211-07.02-REV1,PRJ-2020-00211,7.02,EQUIPMENT,REV1,ACTIVE,93231.29,107700.65,0.0531,0.0,92873.97,88697.15,19003.5,USD,2025-06-01,2026-01-11,EMP-000410,2025-05-25,,2025-04-06
BDG-PRJ-2019-00637-07.04-REV2,PRJ-2019-00637,7.04,OVERHEAD,REV2,ACTIVE,19707.06,21112.52,0.1307,0.0,18399.23,17778.0,3334.52,SAR,2021-09-01,2022-07-25,EMP-000965,2021-08-09,,2021-07-03
BDG-PRJ-2022-00391-08.02-ORIGINAL,PRJ-2022-00391,8.02,LABOUR,ORIGINAL,ACTIVE,50679.41,50679.41,0.1451,0.0,17804.8,11127.4,39552.01,SAR,2023-05-01,2024-01-18,EMP-000078,2023-04-05,,2023-03-24
BDG-PRJ-2019-00676-05.05-ORIGINAL,PRJ-2019-00676,5.05,MATERIAL,ORIGINAL,ACTIVE,30765.1,30765.1,0.1336,0.0,24875.29,17957.58,12807.52,SAR,2019-08-01,2019-11-03,EMP-000614,2019-07-10,,2019-06-15
BDG-PRJ-2020-00224-07.01-REV1,PRJ-2020-00224,7.01,LABOUR,REV1,CLOSED,2254425.35,2775912.97,0.1051,0.0,1566346.95,985237.68,1790675.29,USD,2025-05-01,2025-12-09,EMP-000222,2025-04-17,,2025-03-28
BDG-PRJ-2021-00893-01.02-ORIGINAL,PRJ-2021-00893,1.02,LABOUR,ORIGINAL,ACTIVE,662328.93,662328.93,0.1361,0.0,429145.72,223575.39,438753.54,EUR,2024-04-01,2024-07-31,EMP-000469,2024-03-17,Together decide economic.,2024-02-04
BDG-PRJ-2021-00879-06.05-REV2,PRJ-2021-00879,6.05,EQUIPMENT,REV2,APPROVED,1096169.78,1126341.93,0.0577,0.0,683263.02,422590.9,703751.03,USD,2021-10-01,2022-07-08,EMP-000698,2021-09-22,,2021-08-04
BDG-PRJ-2020-00290-03.01-ORIGINAL,PRJ-2020-00290,3.01,SUBCONTRACT,ORIGINAL,APPROVED,480464.25,480464.25,0.0908,0.0,332090.61,244200.35,236263.9,SAR,2021-10-01,2022-01-14,EMP-000083,2021-09-15,,2021-08-03
BDG-PRJ-2023-00606-01.01-REV1,PRJ-2023-00606,1.01,SUBCONTRACT,REV1,ACTIVE,29924.19,31518.34,0.1281,0.0,20452.0,13744.28,17774.06,USD,2020-07-01,2020-10-15,EMP-000262,2020-06-12,,2020-05-12
BDG-PRJ-2020-00081-02.02-REV1,PRJ-2020-00081,2.02,CONTINGENCY,REV1,ACTIVE,74103.62,78963.85,0.1234,9144.39,29433.41,27645.03,51318.82,USD,2025-01-01,2025-11-28,EMP-000883,2024-12-11,,2024-11-26
BDG-PRJ-2022-00857-05.02-ORIGINAL,PRJ-2022-00857,5.02,SUBCONTRACT,ORIGINAL,FROZEN,339103.9,339103.9,0.0731,0.0,165784.45,163496.36,175607.54,USD,2024-04-01,2025-02-12,EMP-000684,2024-03-14,Government nice themselves.,2024-02-14
BDG-PRJ-2019-00518-02.03-REV1,PRJ-2019-00518,2.03,EQUIPMENT,REV1,ACTIVE,26024.88,28047.97,0.0919,0.0,22328.16,12562.73,15485.24,USD,2023-04-01,2024-01-24,EMP-000234,2023-03-06,,2023-02-21
BDG-PRJ-2023-00350-06.01-ORIGINAL,PRJ-2023-00350,6.01,MATERIAL,ORIGINAL,FROZEN,474253.68,474253.68,0.1076,0.0,322292.3,285654.91,188598.77,SAR,2020-08-01,2020-11-06,EMP-000705,2020-07-17,,2020-06-10
BDG-PRJ-2024-00953-08.01-ORIGINAL,PRJ-2024-00953,8.01,LABOUR,ORIGINAL,ACTIVE,113494.75,113494.75,0.119,0.0,101459.78,57445.4,56049.35,EUR,2025-09-01,2026-06-16,EMP-000609,2025-08-21,,2025-07-16
BDG-PRJ-2023-00248-05.01-ORIGINAL,PRJ-2023-00248,5.01,SUBCONTRACT,ORIGINAL,APPROVED,92759.81,92759.81,0.1109,0.0,33826.08,29127.29,63632.52,EUR,2019-12-01,2020-08-28,EMP-000684,2019-11-04,,2019-10-06
BDG-PRJ-2024-00447-05.04-REV2,PRJ-2024-00447,5.04,SUBCONTRACT,REV2,ACTIVE,472805.77,556985.26,0.109,0.0,337323.86,194341.79,362643.47,USD,2019-10-01,2020-07-06,EMP-000757,2019-09-12,,2019-08-27
BDG-PRJ-2024-00521-05.01-ORIGINAL,PRJ-2024-00521,5.01,MATERIAL,ORIGINAL,DRAFT,316916.93,316916.93,0.1018,0.0,194940.73,147007.52,169909.41,SAR,2022-05-01,2023-01-11,EMP-000317,,,2022-03-31
BDG-PRJ-2020-00834-04.04-REV1,PRJ-2020-00834,4.04,EQUIPMENT,REV1,ACTIVE,94707.72,91290.32,0.0599,0.0,33880.64,21579.4,69710.92,SAR,2022-04-01,2022-09-24,EMP-000469,2022-03-06,,2022-02-01
BDG-PRJ-2021-00238-05.02-ORIGINAL,PRJ-2021-00238,5.02,EQUIPMENT,ORIGINAL,ACTIVE,926338.23,926338.23,0.0669,0.0,610489.24,317376.58,608961.65,SAR,2023-09-01,2024-03-08,EMP-000068,2023-08-14,,2023-07-03
BDG-PRJ-2023-00971-07.04-REV1,PRJ-2023-00971,7.04,SUBCONTRACT,REV1,APPROVED,32157.63,36419.44,0.061,0.0,29384.9,21221.85,15197.59,SAR,2022-08-01,2023-03-13,EMP-000234,2022-07-17,,2022-06-29
BDG-PRJ-2021-00992-06.01-REV2,PRJ-2021-00992,6.01,MATERIAL,REV2,SUBMITTED,409996.3,403491.65,0.0657,0.0,230828.87,200304.26,203187.39,USD,2024-02-01,2024-10-09,EMP-000078,,,2023-12-04
BDG-PRJ-2023-00723-06.02-REV2,PRJ-2023-00723,6.02,SUBCONTRACT,REV2,CLOSED,396191.08,437315.26,0.0536,0.0,133285.97,75764.72,361550.54,SAR,2022-04-01,2022-10-08,EMP-000263,2022-03-10,,2022-02-07
BDG-PRJ-2023-00509-05.02-ORIGINAL,PRJ-2023-00509,5.02,OVERHEAD,ORIGINAL,FROZEN,102301.57,102301.57,0.1357,0.0,76692.17,38468.7,63832.87,USD,2019-08-01,2020-02-13,EMP-000078,2019-07-12,,2019-06-13
BDG-PRJ-2023-00390-04.03-REV1,PRJ-2023-00390,4.03,SUBCONTRACT,REV1,APPROVED,265454.71,250259.37,0.08,0.0,118940.66,88317.01,161942.36,SAR,2025-11-01,2026-08-18,EMP-000919,2025-10-10,,2025-09-25
BDG-PRJ-2019-00116-05.04-REV3,PRJ-2019-00116,5.04,MATERIAL,REV3,ACTIVE,24917.6,25812.0,0.0616,0.0,12682.56,7061.25,18750.75,USD,2024-07-01,2024-12-03,EMP-000821,2024-06-09,,2024-05-11
