line_id,po_id,line_number,material_id,description,unit_of_measure,qty_ordered,qty_received,qty_accepted,unit_price,line_value,discount_pct,tax_rate,delivery_date,actual_delivery_date,inspection_passed,warehouse_location,notes,created_date
PO-2020-0000621-L007,PO-2020-0000621,7,MAT-00000991,As generation main.,NOS,273,195,150,36145.81,9867806.13,0,0.1,2022-04-22,2022-04-17,1.0,WH-B-18,,2022-04-22
PO-2020-0000621-L008,PO-2020-0000621,8,MAT-00000953,Stop like mother stay tonight later happy.,CUM,384,157,1,102.58,39390.72,0,0.0,2024-07-29,2024-08-19,0.0,WH-A-50,,2024-07-29
PO-2020-0000621-L009,PO-2020-0000621,9,MAT-00000538,Could this beautiful hospital.,CUM,214,187,110,98.1,20993.4,10,0.05,2022-02-06,2022-02-07,1.0,WH-B-32,,2022-02-06
PO-2020-0000621-L010,PO-2020-0000621,10,MAT-00000972,Eye what body every.,BAG,57,52,13,104.94,5981.58,0,0.1,2020-04-30,2020-05-01,1.0,WH-D-29,,2020-04-30
PO-2020-0000621-L011,PO-2020-0000621,11,MAT-00000640,Many themselves minute physical.,JOINT,56,10,1,115.27,6455.12,0,0.0,2022-02-12,2022-02-09,1.0,WH-C-02,,2022-02-12
PO-2020-0000621-L012,PO-2020-0000621,12,MAT-00000490,Indicate radio use listen information.,BAG,249,25,0,138.87,34578.63,10,0.0,2024-03-19,2024-03-09,1.0,WH-A-14,,2024-03-19
PO-2020-0000621-L013,PO-2020-0000621,13,MAT-00000008,Factor as the.,SET,193,68,62,40805.16,7875395.88,2,0.1,2021-11-21,2021-12-19,1.0,WH-C-44,,2021-11-21
PO-2020-0000621-L014,PO-2020-0000621,14,MAT-00000323,Strong mind from official pretty.,CUM,419,184,170,333.65,139799.35,0,0.1,2023-06-04,2023-05-28,1.0,WH-A-01,,2023-06-04
PO-2020-0000621-L015,PO-2020-0000621,15,MAT-00000716,Main program morning nature leader note.,JOINT,206,35,1,1986.45,409208.7,0,0.05,2024-11-14,2024-12-07,1.0,WH-C-29,,2024-11-14
PO-2020-0000621-L016,PO-2020-0000621,16,MAT-00000675,Commercial employee machine wife show.,CUM,446,211,169,137.51,61329.46,0,0.1,2023-07-30,2023-08-09,1.0,WH-A-48,,2023-07-30
PO-2021-0000455-L001,PO-2021-0000455,1,MAT-00000622,Chance expect what.,SQM,249,156,20,178.46,44436.54,10,0.15,2022-09-02,2022-08-29,1.0,WH-C-39,,2022-09-02
PO-2021-0000455-L002,PO-2021-0000455,2,MAT-00000147,Under Republican expect win stuff realize project child.,BOX,446,292,258,163.41,72880.86,0,0.15,2022-10-16,2022-10-11,1.0,WH-B-29,,2022-10-16
PO-2021-0000455-L003,PO-2021-0000455,3,MAT-00000494,Bring year off kid hard.,RM,340,124,27,21.4,7276.0,0,0.15,2023-09-13,2023-09-08,1.0,WH-A-11,,2023-09-13
PO-2021-0000455-L004,PO-2021-0000455,4,MAT-00000335,None alone first gas health.,SET,463,143,56,2996.2,1387240.6,10,0.0,2023-09-25,2023-10-15,1.0,WH-B-35,,2023-09-25
PO-2021-0000455-L005,PO-2021-0000455,5,MAT-00000504,Wish move building agent use shoulder way.,NOS,47,21,7,1723.6,81009.2,0,0.1,2024-04-18,2024-05-16,0.0,WH-D-46,,2024-04-18
PO-2021-0000455-L006,PO-2021-0000455,6,MAT-00000743,Choose wife national medical positive far.,KG,196,143,111,774.57,151815.72,0,0.1,2021-04-02,2021-04-08,1.0,WH-A-08,Wide senior yes project son.,2021-04-02
PO-2021-0000455-L007,PO-2021-0000455,7,MAT-00000759,Full both look always question bring.,SET,304,59,36,573965.88,174485627.52,2,0.0,2024-10-13,2024-10-23,1.0,WH-C-04,,2024-10-13
PO-2021-0000455-L008,PO-2021-0000455,8,MAT-00000195,Husband subject land.,KG,434,216,81,2124.85,922184.9,5,0.05,2024-06-21,2024-06-19,1.0,WH-A-26,For part crime money.,2024-06-21
PO-2023-0000873-L001,PO-2023-0000873,1,MAT-00000324,Cultural base support quality whatever.,KG,75,37,14,3923.28,294246.0,5,0.1,2022-07-22,2022-07-21,1.0,WH-B-48,,2022-07-22
PO-2023-0000873-L002,PO-2023-0000873,2,MAT-00000821,Hour make owner memory argue project huge.,RM,424,306,163,80910.55,34306073.2,0,0.15,2023-11-11,2023-11-08,1.0,WH-B-32,,2023-11-11
PO-2023-0000873-L003,PO-2023-0000873,3,MAT-00000990,Hard health expect goal within them.,CUM,193,85,19,24.91,4807.63,10,0.0,2021-03-07,2021-03-11,1.0,WH-B-32,,2021-03-07
PO-2023-0000873-L004,PO-2023-0000873,4,MAT-00000307,Democratic thousand score indeed.,NOS,418,81,2,251553.97,105149559.46,10,0.15,2021-11-22,2021-12-09,1.0,WH-C-49,,2021-11-22
PO-2023-0000873-L005,PO-2023-0000873,5,MAT-00000074,Eye south wife interest to cause.,MT,271,144,49,87.86,23810.06,0,0.05,2023-01-27,2023-02-11,1.0,WH-C-49,,2023-01-27
PO-2023-0000873-L006,PO-2023-0000873,6,MAT-00000887,Our century field write moment friend value opportunity.,NOS,413,363,155,630.21,260276.73,0,0.15,2020-12-01,2020-12-27,1.0,WH-D-19,,2020-12-01
PO-2023-0000873-L007,PO-2023-0000873,7,MAT-00000215,Because important trial increase new report.,MT,112,25,23,630.15,70576.8,0,0.05,2022-01-11,2022-02-06,1.0,WH-D-28,,2022-01-11
PO-2023-0000873-L008,PO-2023-0000873,8,MAT-00000173,Current strategy face make.,BOX,475,182,121,184.14,87466.5,5,0.1,2020-04-17,2020-04-14,1.0,WH-D-10,,2020-04-17
PO-2023-0000873-L009,PO-2023-0000873,9,MAT-00000414,Strong fight nice less agree.,DRUM,126,30,12,3999.61,503950.86,0,0.15,2023-11-09,2023-12-07,1.0,WH-A-50,,2023-11-09
PO-2023-0000873-L010,PO-2023-0000873,10,MAT-00000838,Child feel policy.,SQM,333,323,227,53.31,17752.23,0,0.0,2020-09-02,2020-08-30,1.0,WH-D-42,,2020-09-02
PO-2023-0000873-L011,PO-2023-0000873,11,MAT-00000522,Buy program explain conference trade population agreement.,BAG,116,73,73,118.51,13747.16,5,0.05,2023-11-21,2023-11-17,1.0,WH-D-31,,2023-11-21
PO-2023-0000873-L012,PO-2023-0000873,12,MAT-00000720,Manage wife out gun lose.,SET,223,32,6,264734.22,59035731.06,0,0.15,2024-01-01,2024-01-25,1.0,WH-A-26,,2024-01-01
PO-2023-0000873-L013,PO-2023-0000873,13,MAT-00000550,Than physical live reason build mention.,JOINT,402,250,16,806.39,324168.78,10,0.0,2023-04-12,2023-05-06,1.0,WH-B-43,,2023-04-12
PO-2023-0000873-L014,PO-2023-0000873,14,MAT-00000186,Adult employee ok certainly leave really group.,MT,442,92,0,1621.34,716632.28,0,0.0,2024-06-27,2024-07-07,1.0,WH-B-37,,2024-06-27
PO-2023-0000873-L015,PO-2023-0000873,15,MAT-00000166,Evening information treatment.,MT,45,2,0,1783.83,80272.35,0,0.05,2022-11-02,2022-11-11,0.0,WH-D-43,Any factor police baby create physical.,2022-11-02
PO-2021-0000308-L001,PO-2021-0000308,1,MAT-00000969,Out cold follow first.,MONTH,485,400,150,473935.6,229858766.0,5,0.15,2022-06-30,2022-06-28,1.0,WH-C-34,,2022-06-30
PO-2021-0000308-L002,PO-2021-0000308,2,MAT-00000361,Even recently guy move goal.,CUM,311,107,88,71.91,22364.01,0,0.0,2024-08-05,2024-07-28,1.0,WH-B-10,,2024-08-05
PO-2023-0000853-L001,PO-2023-0000853,1,MAT-00000981,Actually million health machine.,SQM,69,27,18,157.36,10857.84,2,0.0,2020-09-20,2020-10-19,1.0,WH-C-17,,2020-09-20
PO-2023-0000853-L002,PO-2023-0000853,2,MAT-00000926,Tv clear design me story somebody.,RM,84,10,4,1902.17,159782.28,5,0.05,2023-11-23,2023-11-22,1.0,WH-A-41,,2023-11-23
PO-2023-0000853-L003,PO-2023-0000853,3,MAT-00000649,Party story moment mother necessary series box.,CUM,357,190,144,162.53,58023.21,5,0.05,2024-08-07,2024-08-29,1.0,WH-D-10,,2024-08-07
PO-2023-0000853-L004,PO-2023-0000853,4,MAT-00000807,Trouble bring capital admit give reality catch.,MT,223,154,63,2014.59,449253.57,0,0.15,2020-09-12,2020-10-06,1.0,WH-A-22,,2020-09-12
PO-2023-0000853-L005,PO-2023-0000853,5,MAT-00000372,Threat our shake garden report agreement.,NOS,466,139,37,1702.63,793425.58,0,0.0,2021-04-07,2021-04-14,1.0,WH-D-15,,2021-04-07
PO-2023-0000853-L006,PO-2023-0000853,6,MAT-00000108,Develop task central dinner.,NOS,401,89,67,15345.77,6153653.77,2,0.0,2021-09-19,2021-10-16,1.0,WH-C-45,,2021-09-19
PO-2023-0000853-L007,PO-2023-0000853,7,MAT-00000289,Decide wonder interesting several.,SET,283,50,3,1933.85,547279.55,0,0.1,2024-03-19,2024-04-02,1.0,WH-D-31,,2024-03-19
PO-2024-0000266-L001,PO-2024-0000266,1,MAT-00000704,Back simple serious amount.,SET,263,64,18,681.67,179279.21,0,0.1,2024-02-15,2024-02-22,1.0,WH-B-44,,2024-02-15
PO-2020-0000724-L001,PO-2020-0000724,1,MAT-00000188,Allow process or light.,SET,225,204,119,242357.6,54530460.0,5,0.05,2021-07-18,2021-08-04,1.0,WH-C-41,,2021-07-18
PO-2020-0000724-L002,PO-2020-0000724,2,MAT-00000971,Analysis feeling act benefit buy.,GAL,157,80,11,124.31,19516.67,0,0.05,2020-06-06,2020-06-11,1.0,WH-A-06,,2020-06-06
PO-2020-0000724-L003,PO-2020-0000724,3,MAT-00000568,Day top continue goal before suffer walk we.,SET,476,447,5,1795.62,854715.12,10,0.05,2022-05-18,2022-06-09,0.0,WH-D-32,,2022-05-18
PO-2020-0000724-L004,PO-2020-0000724,4,MAT-00000694,Goal talk sit party measure attention.,LTR,455,63,51,3619.06,1646672.3,10,0.15,2021-01-24,2021-01-14,1.0,WH-C-16,,2021-01-24
PO-2020-0000724-L005,PO-2020-0000724,5,MAT-00000678,Shake more respond who commercial senior above rise.,RM,487,450,270,37725.81,18372469.47,2,0.05,2020-03-27,2020-04-24,1.0,WH-B-12,Turn surface listen recently continue.,2020-03-27
PO-2020-0000724-L006,PO-2020-0000724,6,MAT-00000860,Congress great here Democrat.,CUM,69,6,3,112.71,7776.99,0,0.1,2020-12-15,2020-12-28,1.0,WH-B-35,,2020-12-15
PO-2020-0000724-L007,PO-2020-0000724,7,MAT-00000879,Imagine seven fire letter mind.,NOS,61,30,9,2937.1,179163.1,5,0.15,2020-01-05,2020-02-04,1.0,WH-B-20,,2020-01-05
PO-2020-0000724-L008,PO-2020-0000724,8,MAT-00000983,Several relate news American foreign break exist.,MT,330,18,14,110.33,36408.9,0,0.1,2024-10-03,2024-10-24,1.0,WH-A-40,,2024-10-03
PO-2020-0000724-L009,PO-2020-0000724,9,MAT-00000306,Save reach subject difficult imagine world into task.,KG,182,89,23,1922.0,349804.0,2,0.15,2020-01-19,2020-01-15,1.0,WH-B-06,,2020-01-19
PO-2020-0000724-L010,PO-2020-0000724,10,MAT-00000921,Voice happen actually purpose public how mission.,SET,79,62,0,272074.83,21493911.57,0,0.15,2023-09-06,2023-09-12,1.0,WH-D-24,,2023-09-06
PO-2020-0000724-L011,PO-2020-0000724,11,MAT-00000439,Budget house reason within.,KG,457,415,137,811.39,370805.23,0,0.05,2022-06-17,2022-07-05,1.0,WH-C-48,,2022-06-17
PO-2020-0000724-L012,PO-2020-0000724,12,MAT-00000368,Ask window full organization.,SET,453,101,14,45717.87,20710195.11,2,0.15,2020-03-23,2020-03-21,1.0,WH-C-03,,2020-03-23
PO-2020-0000724-L013,PO-2020-0000724,13,MAT-00000204,But study rise everything require old.,MT,486,340,136,1884.64,915935.04,2,0.05,2022-09-28,2022-10-23,1.0,WH-C-49,,2022-09-28
PO-2020-0000724-L014,PO-2020-0000724,14,MAT-00000903,Series song wall green project.,SET,205,189,99,388836.59,79711500.95,0,0.05,2020-08-08,2020-07-30,1.0,WH-C-33,Would memory challenge lawyer business majority.,2020-08-08
PO-2020-0000724-L015,PO-2020-0000724,15,MAT-00000701,Pick care between apply attention.,NOS,122,106,43,3489.78,425753.16,2,0.15,2023-05-07,2023-04-27,1.0,WH-C-19,,2023-05-07
PO-2024-0000780-L001,PO-2024-0000780,1,MAT-00000254,Will him quickly.,JOINT,317,261,95,1256.77,398396.09,0,0.05,2024-04-19,2024-04-16,1.0,WH-D-13,,2024-04-19
PO-2024-0000780-L002,PO-2024-0000780,2,MAT-00000802,Few perhaps set produce.,NOS,415,373,257,1605.74,666382.1,10,0.05,2021-01-21,2021-02-17,1.0,WH-B-08,Should society dark product make energy gas.,2021-01-21
PO-2024-0000780-L003,PO-2024-0000780,3,MAT-00000040,National weight all involve trip himself fire.,MT,141,37,27,1945.27,274283.07,0,0.15,2021-02-12,2021-02-07,1.0,WH-D-34,,2021-02-12
PO-2024-0000780-L004,PO-2024-0000780,4,MAT-00000649,Kind along computer process single those.,CUM,119,54,30,136.5,16243.5,0,0.0,2022-05-24,2022-05-17,1.0,WH-C-24,,2022-05-24
PO-2024-0000780-L005,PO-2024-0000780,5,MAT-00000360,Man care resource maintain.,KG,365,163,12,2507.39,915197.35,10,0.1,2020-01-02,2019-12-26,1.0,WH-B-19,,2020-01-02
PO-2024-0000780-L006,PO-2024-0000780,6,MAT-00000931,Notice make network much.,DAY,311,94,32,247370.51,76932228.61,0,0.0,2022-01-14,2022-01-25,0.0,WH-A-43,Live take media hot manager wife pay.,2022-01-14
PO-2024-0000780-L007,PO-2024-0000780,7,MAT-00000566,Short expect article opportunity campaign hand.,NOS,395,169,92,77123.7,30463861.5,5,0.1,2022-01-10,2022-02-06,1.0,WH-B-42,,2022-01-10
PO-2024-0000780-L008,PO-2024-0000780,8,MAT-00000599,Agree through game best generation group goal product.,BAG,197,27,4,323.5,63729.5,0,0.05,2023-05-17,2023-05-14,1.0,WH-B-46,,2023-05-17
PO-2024-0000780-L009,PO-2024-0000780,9,MAT-00000102,Doctor fine be read than.,LTR,39,39,21,5635.13,219770.07,5,0.05,2022-08-29,2022-08-31,1.0,WH-A-09,,2022-08-29
PO-2024-0000780-L010,PO-2024-0000780,10,MAT-00000564,Front after for leave.,NOS,365,286,177,53420.66,19498540.9,10,0.0,2022-07-07,2022-08-06,1.0,WH-D-05,,2022-07-07
PO-2024-0000780-L011,PO-2024-0000780,11,MAT-00000537,Nothing top entire receive onto worry.,CUM,477,404,11,152.62,72799.74,0,0.0,2021-07-15,2021-07-13,1.0,WH-A-45,,2021-07-15
PO-2024-0000780-L012,PO-2024-0000780,12,MAT-00000835,Now follow best major real day.,LTR,204,136,131,3415.82,696827.28,5,0.15,2020-12-04,2020-12-22,0.0,WH-D-26,,2020-12-04
PO-2024-0000780-L013,PO-2024-0000780,13,MAT-00000212,Me share fund pass guy job market.,CUM,95,73,27,191.08,18152.6,2,0.1,2020-01-19,2020-02-10,1.0,WH-C-15,,2020-01-19
PO-2024-0000780-L014,PO-2024-0000780,14,MAT-00000275,Subject movie explain answer.,KG,283,114,5,745.31,210922.73,10,0.05,2021-08-20,2021-08-12,1.0,WH-C-09,,2021-08-20
PO-2023-0000810-L001,PO-2023-0000810,1,MAT-00000658,I difficult sea begin such behind front.,NOS,128,53,34,1252.62,160335.36,10,0.1,2023-08-21,2023-09-02,1.0,WH-C-06,,2023-08-21
PO-2023-0000810-L002,PO-2023-0000810,2,MAT-00000906,Note most interview girl.,RM,282,68,52,43411.81,12242130.42,0,0.0,2021-08-26,2021-09-05,1.0,WH-C-15,,2021-08-26
PO-2024-0000287-L001,PO-2024-0000287,1,MAT-00000263,Prepare few sound item.,KG,498,336,298,607.16,302365.68,10,0.1,2024-03-07,2024-03-21,1.0,WH-B-29,,2024-03-07
PO-2024-0000287-L002,PO-2024-0000287,2,MAT-00000276,Finish increase economy middle public natural thing.,NOS,105,103,96,48087.36,5049172.8,10,0.15,2022-07-02,2022-07-06,1.0,WH-C-10,,2022-07-02
PO-2024-0000287-L003,PO-2024-0000287,3,MAT-00000096,Reflect television officer defense while score level view.,SET,254,47,11,67488.69,17142127.26,10,0.1,2022-10-01,2022-10-02,1.0,WH-A-20,,2022-10-01
PO-2024-0000287-L004,PO-2024-0000287,4,MAT-00000182,Speak table trade various risk art customer.,JOINT,419,311,96,1569.08,657444.52,0,0.15,2020-05-27,2020-06-13,1.0,WH-D-07,,2020-05-27
PO-2024-0000287-L005,PO-2024-0000287,5,MAT-00000141,Challenge character rate feel itself five store.,MT,373,6,4,34.79,12976.67,0,0.0,2022-02-25,2022-02-16,1.0,WH-A-09,,2022-02-25
PO-2024-0000287-L006,PO-2024-0000287,6,MAT-00000086,Plant suffer environment expert.,RM,138,3,0,62294.28,8596610.64,10,0.1,2020-08-05,2020-08-29,0.0,WH-A-13,Either over image box.,2020-08-05
PO-2020-0000778-L001,PO-2020-0000778,1,MAT-00000914,Agree someone financial magazine yard.,CUM,228,78,42,103.78,23661.84,5,0.1,2021-05-14,2021-05-07,1.0,WH-A-02,,2021-05-14
PO-2020-0000778-L002,PO-2020-0000778,2,MAT-00000106,Positive already city carry election sound.,NOS,279,261,212,21.58,6020.82,0,0.15,2021-04-04,2021-03-26,1.0,WH-D-10,,2021-04-04
PO-2020-0000778-L003,PO-2020-0000778,3,MAT-00000294,Compare system white magazine after teacher base.,NOS,116,87,49,1922.67,223029.72,2,0.05,2024-01-04,2024-01-01,1.0,WH-A-15,Fear as western to public though however style.,2024-01-04
PO-2020-0000778-L004,PO-2020-0000778,4,MAT-00000979,Door number matter building.,RM,145,85,15,65526.9,9501400.5,5,0.05,2020-06-22,2020-06-14,1.0,WH-B-28,,2020-06-22
PO-2020-0000778-L005,PO-2020-0000778,5,MAT-00000615,Wear use edge this draw business southern forget.,SQM,93,19,9,57.87,5381.91,0,0.1,2021-08-10,2021-08-22,1.0,WH-D-43,,2021-08-10
PO-2020-0000778-L006,PO-2020-0000778,6,MAT-00000272,Say south season very design blood degree ever.,BAG,416,408,39,361.05,150196.8,10,0.05,2024-10-30,2024-10-29,1.0,WH-C-10,,2024-10-30
PO-2020-0000778-L007,PO-2020-0000778,7,MAT-00000739,Effect operation make hear we first.,NOS,408,244,208,39692.16,16194401.28,10,0.1,2023-03-29,2023-04-15,1.0,WH-B-06,,2023-03-29
PO-2020-0000778-L008,PO-2020-0000778,8,MAT-00000131,Little east everyone six certain little.,SET,94,45,20,9671.31,909103.14,5,0.1,2022-09-12,2022-09-28,1.0,WH-B-42,,2022-09-12
PO-2020-0000778-L009,PO-2020-0000778,9,MAT-00000393,Start again whom paper success production.,DAY,215,137,136,3537.41,760543.15,2,0.0,2023-01-03,2023-01-07,1.0,WH-D-34,,2023-01-03
PO-2020-0000778-L010,PO-2020-0000778,10,MAT-00000711,Real small dream.,CUM,416,359,44,172.6,71801.6,0,0.1,2020-01-06,2020-01-09,1.0,WH-D-09,,2020-01-06
PO-2020-0000778-L011,PO-2020-0000778,11,MAT-00000062,His police red total rate movement door.,PKT,467,434,434,238.01,111150.67,0,0.15,2024-08-04,2024-08-02,1.0,WH-B-36,,2024-08-04
PO-2020-0000778-L012,PO-2020-0000778,12,MAT-00000935,Home travel hotel within eight bed.,NOS,216,211,57,348.58,75293.28,10,0.05,2020-10-09,2020-10-06,1.0,WH-D-47,Father teacher civil keep first.,2020-10-09
PO-2020-0000778-L013,PO-2020-0000778,13,MAT-00000989,Smile ever bag single man say.,SET,218,179,27,36962.48,8057820.64,5,0.05,2020-05-31,2020-06-20,1.0,WH-A-10,,2020-05-31
PO-2020-0000778-L014,PO-2020-0000778,14,MAT-00000081,Response theory star station recognize media.,BAG,126,72,53,88.38,11135.88,10,0.05,2021-01-08,2021-01-28,1.0,WH-C-31,,2021-01-08
PO-2020-0000778-L015,PO-2020-0000778,15,MAT-00000346,Inside role natural force receive seven.,SET,228,177,3,50435.46,11499284.88,10,0.0,2020-11-15,2020-11-08,1.0,WH-B-33,,2020-11-15
PO-2020-0000778-L016,PO-2020-0000778,16,MAT-00000406,Picture social carry husband.,MT,427,232,141,1855.92,792477.84,5,0.1,2021-06-12,2021-07-08,1.0,WH-B-28,,2021-06-12
PO-2020-0000778-L017,PO-2020-0000778,17,MAT-00000279,Figure office book economic require should power candidate.,RM,499,193,32,2704.98,1349785.02,0,0.05,2022-03-31,2022-04-29,1.0,WH-D-12,,2022-03-31
PO-2020-0000778-L018,PO-2020-0000778,18,MAT-00001000,Rate society floor long same end reach step.,JOINT,287,39,29,293.3,84177.1,2,0.05,2023-08-29,2023-09-13,1.0,WH-A-24,,2023-08-29
PO-2020-0000778-L019,PO-2020-0000778,19,MAT-00000200,Cup increase consider then war.,NOS,139,19,11,41310.82,5742203.98,0,0.05,2024-09-29,2024-10-10,1.0,WH-C-11,,2024-09-29
PO-2024-0000067-L001,PO-2024-0000067,1,MAT-00000612,Difference way type positive phone trade wind.,SET,6,2,0,65376.74,392260.44,0,0.1,2023-07-31,2023-07-23,1.0,WH-A-37,,2023-07-31
PO-2024-0000067-L002,PO-2024-0000067,2,MAT-00000578,Energy system anyone peace outside.,MT,405,24,10,139.7,56578.5,0,0.1,2021-09-24,2021-09-14,1.0,WH-D-33,,2021-09-24
PO-2024-0000067-L003,PO-2024-0000067,3,MAT-00000770,Become happy water bring.,CUM,201,33,6,105.23,21151.23,0,0.05,2024-02-27,2024-03-20,1.0,WH-A-38,,2024-02-27
PO-2024-0000067-L004,PO-2024-0000067,4,MAT-00000489,Itself turn law purpose budget require course.,JOINT,301,19,9,269.92,81245.92,0,0.0,2023-10-29,2023-11-17,1.0,WH-B-14,,2023-10-29
PO-2024-0000067-L005,PO-2024-0000067,5,MAT-00000670,Explain management candidate task outside.,KG,73,20,16,3206.24,234055.52,10,0.1,2024-02-01,2024-02-29,1.0,WH-D-09,,2024-02-01
PO-2024-0000067-L006,PO-2024-0000067,6,MAT-00000369,Risk country Congress society agreement.,PKT,320,220,10,146.11,46755.2,0,0.05,2024-05-04,2024-05-18,1.0,WH-A-10,,2024-05-04
PO-2024-0000067-L007,PO-2024-0000067,7,MAT-00000510,Dog late eat old positive.,KG,50,9,4,2532.93,126646.5,2,0.0,2024-06-21,2024-06-16,1.0,WH-D-21,,2024-06-21
PO-2019-0000303-L008,PO-2019-0000303,8,MAT-00000070,Action card follow realize.,NOS,144,90,11,17231.83,2481383.52,0,0.15,2023-12-26,2024-01-14,1.0,WH-C-49,,2023-12-26
PO-2019-0000303-L009,PO-2019-0000303,9,MAT-00000666,Require remain save eight believe.,KG,474,63,62,1690.54,801315.96,2,0.15,2024-10-25,2024-11-02,1.0,WH-B-29,,2024-10-25
PO-2019-0000303-L010,PO-2019-0000303,10,MAT-00000866,Appear use likely great.,CUM,320,191,21,559.28,178969.6,0,0.0,2022-11-02,2022-11-20,1.0,WH-A-48,,2022-11-02
PO-2019-0000303-L011,PO-2019-0000303,11,MAT-00000717,Vote whose our security animal effect people few.,RM,421,79,13,896.12,377266.52,2,0.0,2020-11-20,2020-12-16,1.0,WH-B-25,,2020-11-20
PO-2019-0000303-L012,PO-2019-0000303,12,MAT-00000686,Provide car throughout American conference college.,KG,48,29,20,419.45,20133.6,0,0.0,2024-08-02,2024-08-21,1.0,WH-B-47,Us there car fish most center bring.,2024-08-02
PO-2019-0000303-L013,PO-2019-0000303,13,MAT-00000983,Without material wind.,MT,473,221,51,105.13,49726.49,0,0.15,2020-05-12,2020-05-22,1.0,WH-B-45,,2020-05-12
PO-2021-0000118-L001,PO-2021-0000118,1,MAT-00000466,Security unit executive theory party.,MT,20,15,4,1069.89,21397.8,0,0.15,2021-10-17,2021-11-12,1.0,WH-A-24,,2021-10-17
PO-2021-0000118-L002,PO-2021-0000118,2,MAT-00000485,Might job close say man.,MONTH,110,2,2,383089.15,42139806.5,0,0.0,2021-05-31,2021-06-30,1.0,WH-B-05,,2021-05-31
PO-2021-0000118-L003,PO-2021-0000118,3,MAT-00000084,New type PM key.,BOX,153,115,111,22.15,3388.95,0,0.0,2021-03-14,2021-03-20,1.0,WH-A-28,,2021-03-14
PO-2021-0000118-L004,PO-2021-0000118,4,MAT-00000772,Chance discover along employee relationship.,CUM,153,89,53,111.89,17119.17,10,0.15,2023-01-01,2023-01-01,1.0,WH-C-45,,2023-01-01
PO-2021-0000118-L005,PO-2021-0000118,5,MAT-00000843,Break time manager kid writer night.,BOX,6,4,1,484.65,2907.9,5,0.05,2023-09-29,2023-10-26,1.0,WH-C-43,,2023-09-29
PO-2021-0000118-L006,PO-2021-0000118,6,MAT-00000962,Manage suffer term buy behavior test Congress.,NOS,376,375,162,1182.81,444736.56,2,0.1,2022-07-28,2022-07-27,1.0,WH-A-44,,2022-07-28
PO-2021-0000118-L007,PO-2021-0000118,7,MAT-00000534,Seek state none production.,KG,370,230,213,456.48,168897.6,10,0.0,2023-07-23,2023-08-10,1.0,WH-A-14,,2023-07-23
PO-2021-0000118-L008,PO-2021-0000118,8,MAT-00000193,On will moment number indicate.,RM,216,198,42,240.91,52036.56,0,0.05,2021-03-18,2021-03-30,1.0,WH-A-24,,2021-03-18
PO-2021-0000118-L009,PO-2021-0000118,9,MAT-00000017,East marriage behind forget.,JOINT,155,128,31,490.25,75988.75,2,0.15,2023-08-21,2023-09-09,1.0,WH-C-23,,2023-08-21
PO-2024-0000437-L001,PO-2024-0000437,1,MAT-00000998,Race quite hour opportunity week.,KG,392,90,58,1625.0,637000.0,5,0.05,2020-12-28,2021-01-22,1.0,WH-D-25,,2020-12-28
PO-2024-0000437-L002,PO-2024-0000437,2,MAT-00000676,Child ball store process law western.,NOS,353,324,145,4239.27,1496462.31,0,0.0,2024-10-21,2024-10-17,1.0,WH-A-42,Price forget analysis performance laugh water yourself trade.,2024-10-21
PO-2024-0000437-L003,PO-2024-0000437,3,MAT-00000955,Can tell soon executive sometimes season natural.,KG,211,191,159,467.6,98663.6,2,0.0,2020-07-23,2020-08-22,0.0,WH-C-27,,2020-07-23
PO-2024-0000437-L004,PO-2024-0000437,4,MAT-00000796,High human concern whole tend become system clear.,KG,233,29,6,893.18,208110.94,2,0.15,2020-09-11,2020-09-23,1.0,WH-D-01,,2020-09-11
PO-2024-0000437-L005,PO-2024-0000437,5,MAT-00000801,Expect sell pressure building make it.,SET,115,34,16,3406.43,391739.45,10,0.05,2024-06-16,2024-07-02,1.0,WH-A-27,Tough page grow benefit happen.,2024-06-16
PO-2024-0000437-L006,PO-2024-0000437,6,MAT-00000027,Majority those live none institution.,RM,79,66,40,629.2,49706.8,0,0.15,2023-03-17,2023-04-03,1.0,WH-B-40,,2023-03-17
PO-2024-0000437-L007,PO-2024-0000437,7,MAT-00000849,Specific pass its international American game.,SET,27,18,13,76004.86,2052131.22,10,0.05,2023-07-27,2023-08-10,1.0,WH-D-21,,2023-07-27
PO-2024-0000437-L008,PO-2024-0000437,8,MAT-00000448,Put positive require us money positive base.,SET,119,102,16,19253.57,2291174.83,2,0.1,2023-07-17,2023-08-12,1.0,WH-B-21,,2023-07-17
PO-2024-0000437-L009,PO-2024-0000437,9,MAT-00000096,Join trade local chance campaign total success.,SET,14,10,9,75405.61,1055678.54,0,0.15,2023-06-19,2023-07-13,1.0,WH-A-48,,2023-06-19
PO-2024-0000437-L010,PO-2024-0000437,10,MAT-00000465,Into notice necessary true message member including.,NOS,325,183,47,1050.87,341532.75,0,0.05,2021-03-30,2021-04-08,1.0,WH-D-50,,2021-03-30
PO-2024-0000437-L011,PO-2024-0000437,11,MAT-00000053,Produce nothing effect effort bank me box.,PKT,141,36,1,347.1,48941.1,0,0.15,2023-04-01,2023-03-28,1.0,WH-A-07,Conference consider hotel bar theory fear onto.,2023-04-01
