material_id,material_code,material_name,material_level,parent_material_id,category,sub_category,unit_of_measure,unit_price,currency,lead_time_days,hazardous,requires_inspection,strategic_item,local_content,weight_kg,unspsc_code,min_stock_level,max_stock_level,reorder_point,reorder_quantity,shelf_life_days,manufacturer,brand,country_of_origin,active,created_date
MAT-00000593,VLV-GAT-00593,Gate - Modi 528,ITEM,MAT-00000076,VALVES,Gate,SET,21109.03,SAR,153,False,False,False,True,,40140133,458,4580,465,1824,,Williams-Kelly,Group Cup,Japan,True,2019-05-10
MAT-00000594,ELE-CAB-00594,Cables - Magni 813,ITEM,MAT-00000092,ELECTRICAL,Cables,RM,83387.52,USD,35,False,False,True,False,,26100059,472,4248,653,994,,Barber Ltd,and Sons Away,South Korea,True,2022-07-06
MAT-00000595,VLV-CHE-00595,Check - Charge 185,ITEM,MAT-00000405,VALVES,Check,NOS,49707.29,USD,125,False,False,False,False,,40140165,158,1580,192,533,,"Williams, Scott and Cunningham",Group Soluta,Germany,True,2023-09-18
MAT-00000596,VLV-GLO-00596,Globe - Look 693,ITEM,MAT-00000312,VALVES,Globe,SET,16089.8,USD,155,False,True,False,True,,40140173,184,552,328,449,,"Perry, Cooper and Wilson",PLC Participant,South Korea,True,2023-11-22
MAT-00000597,VLV-CHE-00597,Check - Ex 394,ITEM,MAT-00000534,VALVES,Check,NOS,47680.33,USD,106,False,False,False,False,,40140150,60,480,78,144,,Bennett-Allen,Inc Voluptatibus,Japan,True,2019-05-01
MAT-00000598,CON-GRO-00598,Grout - Culpa 106,ITEM,MAT-00000416,CONCRETE,Grout,CUM,468.3,EUR,6,False,True,False,False,844.27,30110086,472,1416,928,1024,,"Francis, Elliott and Hill",Group Necessary,Italy,True,2020-03-10
MAT-00000599,CON-CEM-00599,Cement - Else 985,PRODUCT,,CONCRETE,Cement,BAG,387.48,USD,8,False,True,True,False,4223.72,30110066,465,4185,717,1542,,"Cox, Hunt and Ferguson",PLC Well,Germany,False,2018-12-22
MAT-00000600,STL-ANG-00600,Angles - Quibusdam 543,ITEM,MAT-00000554,STRUCTURAL_STEEL,Angles,KG,2360.69,USD,64,False,True,False,True,3153.12,30100075,354,1416,706,998,,Gibson-Escobar,Group Impedit,USA,True,2018-06-07
MAT-00000601,PIP-COP-00601,Copper - Doloremque 851,ITEM,MAT-00000469,PIPES,Copper,RM,1899.38,EUR,55,False,True,False,False,3366.74,40140043,250,1250,374,1083,,"Livingston, Curry and Acosta",Inc Repellendus,Italy,True,2020-02-06
MAT-00000602,EQP-WEL-00602,Welder - Page 643,PRODUCT,,EQUIPMENT,Welder,MONTH,374848.27,USD,128,False,False,False,False,194.07,22100098,144,1296,204,858,,"Mooney, Lamb and Weber",Group Card,Germany,True,2023-06-07
MAT-00000603,EQP-FOR-00603,Forklift - Today 218,COMPONENT,MAT-00000321,EQUIPMENT,Forklift,MONTH,196408.92,USD,181,False,True,False,False,4484.09,22100046,224,2240,307,730,,Daniels-White,Inc Pm,Germany,True,2022-10-07
MAT-00000604,STL-CHA-00604,Channels - Where 367,ITEM,MAT-00000511,STRUCTURAL_STEEL,Channels,KG,2434.2,USD,111,False,False,False,False,144.82,30100044,269,1614,478,393,,"Griffin, Morton and Green",Group Successful,UAE,True,2021-08-16
MAT-00000605,ELE-TRA-00605,Transformers - Gun 728,COMPONENT,MAT-00000040,ELECTRICAL,Transformers,NOS,48555.68,USD,50,False,False,False,False,,26100083,458,2290,732,880,,Larson and Sons,Group Ex,France,True,2019-03-28
MAT-00000606,STL-BEA-00606,Beams - Tempore 980,ITEM,MAT-00000554,STRUCTURAL_STEEL,Beams,MT,725.63,EUR,118,False,True,False,True,246.09,30100036,195,1170,235,1053,,Lane LLC,Ltd Cum,India,True,2022-06-09
MAT-00000607,VLV-BUT-00607,Butterfly - Computer 389,PRODUCT,,VALVES,Butterfly,NOS,27692.26,USD,81,False,True,True,False,,40140123,266,2394,514,439,,Jones-Jones,Group Pariatur,Japan,True,2019-10-05
MAT-00000608,MEC-PUM-00608,Pumps - Dignissimos 197,ITEM,MAT-00000183,MECHANICAL,Pumps,NOS,406684.93,USD,131,False,True,False,True,424.59,40170019,268,2412,278,328,,Barber Group,Ltd Quia,France,True,2019-09-14
MAT-00000609,CIV-FIL-00609,Fill Material - Bill 195,PRODUCT,,CIVIL,Fill Material,MT,87.9,EUR,14,False,True,False,True,,30100093,305,3050,497,1497,,Morrison-Riley,LLC Fugiat,India,False,2022-10-26
MAT-00000610,INS-ANA-00610,Analyzers - Especially 889,ITEM,MAT-00000325,INSTRUMENTS,Analyzers,NOS,30716.19,SAR,106,False,True,False,False,,41110023,241,1446,388,291,,Griffin-Morris,PLC Veritatis,India,True,2022-06-16
MAT-00000611,STL-ANG-00611,Angles - Form 840,ITEM,MAT-00000220,STRUCTURAL_STEEL,Angles,KG,2524.2,SAR,66,False,False,False,False,2967.05,30100020,82,738,160,566,,"Smith, Jones and Jenkins",Ltd Laudantium,France,True,2023-11-14
MAT-00000612,INS-THE-00612,Thermocouples - Share 420,PRODUCT,,INSTRUMENTS,Thermocouples,SET,59292.79,GBP,62,False,True,False,False,,41110010,147,882,290,647,,O'Connor-Brown,Inc Place,India,True,2023-08-10
MAT-00000613,INS-TRA-00613,Transmitters - Section 139,ITEM,MAT-00000612,INSTRUMENTS,Transmitters,NOS,34171.02,USD,68,False,False,False,False,,41110031,111,1110,222,1106,,Gates and Sons,Ltd War,UK,True,2019-04-11
MAT-00000614,INS-FLO-00614,Flow Meters - Safe 244,ITEM,MAT-00000533,INSTRUMENTS,Flow Meters,SET,32072.57,USD,87,False,False,False,False,,41110044,277,2216,467,1431,,Phillips-Guerrero,Ltd Harum,Japan,True,2019-11-11
MAT-00000615,CIV-FIL-00615,Fill Material - Voluptate 283,ITEM,MAT-00000336,CIVIL,Fill Material,SQM,53.99,USD,15,False,False,False,False,,30100027,94,940,95,419,,Wade-Ford,Group Iusto,Germany,True,2022-09-02
MAT-00000616,STL-PLA-00616,Plates - Evening 940,ASSEMBLY,MAT-00000136,STRUCTURAL_STEEL,Plates,KG,1844.33,USD,63,False,False,False,True,3181.72,30100038,186,558,235,326,,Williams Group,PLC Dolorum,UK,True,2021-03-10
MAT-00000617,MEC-TAN-00617,Tanks - Corrupti 926,ITEM,MAT-00000167,MECHANICAL,Tanks,NOS,39660.59,USD,107,False,True,False,True,3984.42,40170085,340,3060,509,2697,,"Mack, Robinson and Schneider",Ltd Corporis,France,True,2021-02-09
MAT-00000618,CON-PRE-00618,Precast - Baby 434,ITEM,MAT-00000144,CONCRETE,Precast,CUM,470.41,EUR,6,False,True,False,True,4479.77,30110016,80,800,134,760,,"Luna, Waters and Smith",and Sons Worker,Japan,True,2023-04-17
MAT-00000619,CIV-GEO-00619,Geotextile - Red 828,PRODUCT,,CIVIL,Geotextile,MT,142.72,USD,18,False,True,True,False,,30100037,499,2495,983,1796,,Hayes-Sheppard,PLC Myself,Germany,True,2021-02-11
MAT-00000620,INS-LEV-00620,Level Gauges - Perferendis 491,ITEM,MAT-00000501,INSTRUMENTS,Level Gauges,NOS,44720.83,USD,82,False,True,False,False,,41110095,187,1683,241,1450,,Watts-Porter,PLC About,UAE,True,2020-02-22
MAT-00000621,STL-CHA-00621,Channels - Voluptas 144,ITEM,MAT-00000232,STRUCTURAL_STEEL,Channels,KG,514.04,USD,66,False,False,False,False,64.98,30100044,27,189,47,149,,Swift LLC,Ltd Natus,Japan,True,2022-06-20
MAT-00000622,CIV-SAN-00622,Sand - Project 727,PRODUCT,,CIVIL,Sand,SQM,185.88,SAR,17,False,False,False,False,,30100079,423,1692,442,1179,,Nichols-Woodward,Group Tenetur,Germany,True,2018-04-29
MAT-00000623,SVC-LAB-00623,Labour Hour - Control 826,PRODUCT,,SERVICES,Labour Hour,DAY,4178.62,USD,8,False,False,True,True,,72100079,152,912,156,492,,Guerrero-Evans,Inc Placeat,Germany,True,2021-07-20
MAT-00000624,FUE-NAT-00624,Natural Gas - Value 805,ITEM,MAT-00000012,FUEL,Natural Gas,BBL,81.23,GBP,5,True,False,False,False,,15100020,98,980,103,380,2100.0,"Barrett, Fowler and Payne",Group At,UK,True,2020-03-24
MAT-00000625,SVC-LAB-00625,Labour Hour - Praesentium 290,ITEM,MAT-00000205,SERVICES,Labour Hour,DAY,2824.77,USD,8,False,False,False,False,,72100069,55,220,60,101,,Sims Inc,Ltd Into,UAE,True,2018-12-20
MAT-00000626,SAF-PPE-00626,PPE - Development 822,ASSEMBLY,MAT-00000144,SAFETY,PPE,BOX,752.19,USD,13,False,True,False,False,,46180034,392,1960,550,501,,"Taylor, Wilkinson and Cox",Inc Simply,Japan,True,2022-04-03
MAT-00000627,PIP-STA-00627,Stainless Steel - Middle 137,PRODUCT,,PIPES,Stainless Steel,RM,560.14,USD,58,False,True,False,True,1775.77,40140056,188,1880,349,1595,,Meadows-Montgomery,Ltd Address,France,True,2019-11-30
MAT-00000628,CON-ADM-00628,Admixtures - Project 218,ITEM,MAT-00000229,CONCRETE,Admixtures,BAG,167.13,EUR,9,False,False,False,True,2566.37,30110036,142,852,261,409,,Hoover-Davis,PLC Television,South Korea,True,2018-05-09
MAT-00000629,CON-CEM-00629,Cement - Build 763,PRODUCT,,CONCRETE,Cement,BAG,236.36,USD,9,False,False,False,True,1794.43,30110011,91,819,151,433,,"Roberts, Quinn and Roberts",LLC Itaque,USA,True,2021-10-11
MAT-00000630,CON-CEM-00630,Cement - Return 794,ITEM,MAT-00000130,CONCRETE,Cement,CUM,264.38,EUR,9,False,False,False,True,4170.48,30110042,380,3040,687,1763,,Copeland-Mcguire,PLC Government,UK,True,2023-05-31
MAT-00000631,EQP-WEL-00631,Welder - Camera 233,ASSEMBLY,MAT-00000086,EQUIPMENT,Welder,DAY,213234.17,USD,193,False,False,True,False,4611.77,22100086,367,2202,657,1906,,Reed and Sons,PLC Leg,UAE,True,2019-07-26
MAT-00000632,STL-PLA-00632,Plates - Wish 257,PRODUCT,,STRUCTURAL_STEEL,Plates,MT,1646.78,USD,60,False,False,False,True,1537.64,30100033,130,780,241,222,,Garcia Ltd,and Sons Until,South Korea,True,2020-09-29
MAT-00000633,ELE-TRA-00633,Transformers - Beatae 881,ITEM,MAT-00000085,ELECTRICAL,Transformers,NOS,54987.41,USD,36,False,False,False,False,,26100041,400,1600,598,663,,White Inc,Group Voluptate,Germany,True,2021-07-27
MAT-00000634,PIP-HDP-00634,HDPE - Design 179,ITEM,MAT-00000406,PIPES,HDPE,JOINT,1077.55,USD,77,False,True,False,True,1175.8,40140056,184,552,340,490,,"Nelson, Cole and Allen",PLC Pick,India,True,2022-06-19
MAT-00000635,CON-ADM-00635,Admixtures - Series 798,PRODUCT,,CONCRETE,Admixtures,CUM,222.63,EUR,8,False,True,False,False,2403.27,30110043,500,4500,591,1169,,"Giles, Johnson and Gill",Group Open,South Korea,True,2022-06-20
MAT-00000636,STL-BEA-00636,Beams - Dark 535,ITEM,MAT-00000452,STRUCTURAL_STEEL,Beams,MT,2508.88,USD,80,False,True,False,False,57.95,30100093,353,3177,569,576,,"Davila, Montgomery and Huffman",Group Factor,Japan,True,2021-05-25
MAT-00000637,ITQ-ROU-00637,Router - Daughter 445,PRODUCT,,IT,Router,SET,3926.92,EUR,27,False,False,False,False,,43210064,282,2538,322,897,,Jennings Group,and Sons Religious,France,True,2018-01-29
MAT-00000638,CIV-GEO-00638,Geotextile - Arm 655,ITEM,MAT-00000298,CIVIL,Geotextile,CUM,95.63,USD,17,False,False,True,False,,30100057,139,1251,225,745,,Kelly-Smith,Inc Sit,Japan,True,2018-04-07
MAT-00000639,STL-ANG-00639,Angles - Wish 381,ITEM,MAT-00000199,STRUCTURAL_STEEL,Angles,KG,1989.45,USD,62,False,False,False,True,2674.93,30100026,382,1910,706,1392,,Floyd Group,Inc Set,UAE,False,2022-11-01
MAT-00000640,PIP-COP-00640,Copper - Rerum 532,ITEM,MAT-00000390,PIPES,Copper,JOINT,100.47,USD,42,False,True,False,False,4410.19,40140058,272,1088,444,924,,Ryan-Davies,and Sons Gas,UK,True,2021-05-21
MAT-00000641,PIP-CAR-00641,Carbon Steel - Billion 320,ASSEMBLY,MAT-00000570,PIPES,Carbon Steel,JOINT,1931.02,EUR,76,False,True,False,False,4271.22,40140041,365,1095,556,952,,"Gutierrez, Gonzalez and Vance",Group Asperiores,UK,True,2023-04-22
MAT-00000642,CON-CEM-00642,Cement - Dignissimos 199,ITEM,MAT-00000472,CONCRETE,Cement,CUM,333.94,SAR,7,False,True,False,True,2071.63,30110026,150,1050,268,763,,"Gibson, Hughes and Taylor",Ltd Fugit,India,True,2021-07-27
MAT-00000643,PIP-COP-00643,Copper - Government 315,ITEM,MAT-00000194,PIPES,Copper,JOINT,1184.07,EUR,61,False,False,False,False,1714.76,40140050,187,1870,225,1133,,Schwartz Inc,and Sons Together,South Korea,True,2023-08-06
MAT-00000644,PIP-CAR-00644,Carbon Steel - Officia 739,ITEM,MAT-00000469,PIPES,Carbon Steel,RM,1270.14,USD,62,False,True,False,False,1520.17,40140050,241,2410,248,879,,Carter and Sons,PLC Strategy,UAE,True,2019-11-14
MAT-00000645,SAF-SAF-00645,Safety Signage - Participant 282,ITEM,MAT-00000389,SAFETY,Safety Signage,BOX,984.06,USD,18,False,True,False,False,,46180022,212,1272,266,438,,Jenkins PLC,and Sons Officiis,Germany,True,2021-03-31
MAT-00000646,CSM-GAS-00646,Gasket - Accusantium 501,ASSEMBLY,MAT-00000292,CONSUMABLES,Gasket,BOX,375.89,USD,14,False,True,False,True,,31160097,334,2672,591,2527,952.0,"Carr, Smith and Williams",PLC White,UK,True,2023-12-22
MAT-00000647,ITQ-ROU-00647,Router - Key 751,ITEM,MAT-00000112,IT,Router,NOS,2060.27,USD,27,False,True,False,True,,43210022,206,1854,313,1046,,Esparza Ltd,Group Perferendis,China,True,2020-02-13
MAT-00000648,CIV-SAN-00648,Sand - Local 665,PRODUCT,,CIVIL,Sand,SQM,116.26,USD,10,False,True,False,False,,30100070,360,1440,549,406,,Barlow Inc,and Sons Her,South Korea,True,2022-05-14
MAT-00000649,CON-GRO-00649,Grout - Excepturi 915,COMPONENT,MAT-00000518,CONCRETE,Grout,CUM,153.59,SAR,6,False,True,False,False,1035.04,30110069,245,1470,420,1153,,Castillo LLC,Ltd Rem,Germany,False,2020-09-17
MAT-00000650,STL-REB-00650,Rebar - Look 366,ITEM,MAT-00000570,STRUCTURAL_STEEL,Rebar,MT,2680.21,SAR,75,False,False,False,True,161.62,30100096,218,2180,316,362,,Cameron Group,LLC Voluptatibus,South Korea,True,2022-09-05
MAT-00000651,MEC-FAN-00651,Fans - Traditional 206,ITEM,MAT-00000513,MECHANICAL,Fans,NOS,219822.04,GBP,87,False,True,False,False,3843.81,40170056,214,2140,323,1826,,Barry-Cook,LLC Fugit,Germany,True,2019-05-24
MAT-00000652,CIV-SAN-00652,Sand - Store 875,ITEM,MAT-00000518,CIVIL,Sand,CUM,76.46,EUR,12,False,False,False,True,,30100022,178,712,295,681,,"Gilmore, Fitzgerald and Brown",Inc Identify,Japan,True,2020-09-29
MAT-00000653,VLV-BUT-00653,Butterfly - Omnis 681,ITEM,MAT-00000506,VALVES,Butterfly,SET,28454.74,USD,97,False,True,False,True,,40140157,298,2384,447,1554,,Richardson-Wong,PLC Certainly,Japan,True,2019-10-11
MAT-00000654,PIP-STA-00654,Stainless Steel - Excepturi 452,ITEM,MAT-00000106,PIPES,Stainless Steel,JOINT,1721.11,USD,54,False,True,False,True,2921.18,40140043,196,1764,318,1462,,"Mendoza, Crosby and Carpenter",Ltd Full,Germany,True,2019-11-29
MAT-00000655,INS-THE-00655,Thermocouples - Fugiat 253,ITEM,MAT-00000582,INSTRUMENTS,Thermocouples,SET,51940.44,GBP,90,False,True,False,True,,41110018,185,1110,264,396,,Holloway-Patel,Group Many,Japan,True,2020-07-07
MAT-00000656,STL-PLA-00656,Plates - Odio 508,ITEM,MAT-00000230,STRUCTURAL_STEEL,Plates,MT,1648.3,SAR,118,False,True,False,False,3938.43,30100039,389,2334,575,1749,,"Harding, Law and Singh",and Sons Commodi,USA,False,2018-05-15
MAT-00000657,PIP-COP-00657,Copper - Include 141,ITEM,MAT-00000575,PIPES,Copper,RM,1941.47,USD,76,False,False,False,False,913.43,40140093,449,2694,565,2317,,Mullen-Jones,LLC Same,France,True,2019-12-28
MAT-00000658,SAF-PPE-00658,PPE - Model 589,ITEM,MAT-00000607,SAFETY,PPE,NOS,1047.5,USD,13,False,True,False,False,,46180022,284,852,447,358,,Meyer Ltd,LLC Vero,USA,True,2020-03-15
MAT-00000659,STL-REB-00659,Rebar - Matter 715,ITEM,MAT-00000144,STRUCTURAL_STEEL,Rebar,MT,1249.9,USD,87,False,False,True,False,3886.98,30100034,311,3110,311,1342,,Williams-Berry,and Sons Age,Japan,True,2022-07-26
MAT-00000660,INS-ANA-00660,Analyzers - They 106,PRODUCT,,INSTRUMENTS,Analyzers,SET,76124.57,USD,115,False,False,False,False,,41110074,168,1680,196,541,,Whitehead-Lynch,Group Officia,UAE,True,2023-06-21
MAT-00000661,INS-FLO-00661,Flow Meters - Reiciendis 414,ITEM,MAT-00000092,INSTRUMENTS,Flow Meters,SET,53903.5,USD,115,False,False,False,False,,41110033,109,436,206,227,,Jackson-Green,LLC Architecto,South Korea,True,2020-05-23
MAT-00000662,ELE-TRA-00662,Transformers - Head 769,ITEM,MAT-00000295,ELECTRICAL,Transformers,SET,67192.0,USD,36,False,False,False,False,,26100088,349,1745,515,1406,,Andrews-Hurst,Ltd Ducimus,France,True,2023-04-25
MAT-00000663,PIP-GRP-00663,GRP - Those 761,ITEM,MAT-00000623,PIPES,GRP,JOINT,754.17,USD,62,False,False,False,True,2816.44,40140063,12,108,12,64,,Young Inc,PLC Let,Germany,False,2021-12-19
MAT-00000664,STL-PLA-00664,Plates - Maxime 348,ITEM,MAT-00000295,STRUCTURAL_STEEL,Plates,MT,1236.99,USD,80,False,False,False,False,3695.09,30100037,326,3260,466,763,,Hart Inc,LLC Hotel,Germany,True,2018-11-01
MAT-00000665,CHM-SOL-00665,Solvent - Quis 548,ITEM,MAT-00000077,CHEMICALS,Solvent,DRUM,1980.81,SAR,35,True,False,False,True,,12140017,337,2696,478,2540,1194.0,"Turner, Knapp and Sullivan",and Sons Ipsum,USA,True,2022-02-22
MAT-00000666,STL-CHA-00666,Channels - Above 991,COMPONENT,MAT-00000199,STRUCTURAL_STEEL,Channels,KG,1974.52,USD,95,False,True,False,False,3813.94,30100043,295,2065,306,582,,"Cole, Jones and Harris",PLC Labore,UAE,False,2018-10-06
MAT-00000667,SAF-FIR-00667,Fire Extinguisher - Sign 537,ITEM,MAT-00000256,SAFETY,Fire Extinguisher,SET,939.31,USD,15,False,True,False,True,,46180087,392,1176,463,514,,Khan PLC,LLC Interest,UK,True,2022-08-10
MAT-00000668,SVC-LAB-00668,Labour Hour - Like 671,ITEM,MAT-00000533,SERVICES,Labour Hour,HR,2850.29,SAR,9,False,False,False,False,,72100046,304,2432,338,613,,Rose PLC,PLC Station,USA,True,2019-01-13
MAT-00000669,SVC-LAB-00669,Labour Hour - Eius 286,ITEM,MAT-00000622,SERVICES,Labour Hour,MONTH,3268.36,USD,5,False,False,False,True,,72100067,465,2325,798,1141,,Ryan Group,PLC Earum,France,True,2018-10-27
MAT-00000670,CHM-SOL-00670,Solvent - Ipsum 888,ITEM,MAT-00000033,CHEMICALS,Solvent,KG,2894.95,USD,32,True,True,False,True,,12140038,309,2472,581,2183,3394.0,"Ward, Hernandez and Nash",Group Accusantium,France,True,2020-03-31
MAT-00000671,CHM-CAT-00671,Catalyst - Laborum 335,COMPONENT,MAT-00000205,CHEMICALS,Catalyst,LTR,3876.31,USD,25,True,False,False,True,,12140026,286,2288,321,956,2725.0,Stewart-Cameron,and Sons Nesciunt,India,True,2021-07-15
MAT-00000672,CSM-GRI-00672,Grinding Disc - Illo 303,PRODUCT,,CONSUMABLES,Grinding Disc,KG,386.4,USD,17,False,True,False,True,,31160036,204,612,318,428,872.0,"Waller, Coleman and Mosley",PLC Charge,UK,True,2022-06-24
MAT-00000673,CSM-GAS-00673,Gasket - Floor 589,PRODUCT,,CONSUMABLES,Gasket,NOS,82.28,USD,17,False,False,False,False,,31160063,107,642,118,626,1075.0,"Scott, Collins and Hunt",Inc It,South Korea,True,2022-01-13
MAT-00000674,STL-CHA-00674,Channels - Nesciunt 847,ITEM,MAT-00000554,STRUCTURAL_STEEL,Channels,KG,1386.7,SAR,113,False,True,False,False,1146.8,30100099,53,477,83,61,,"Murray, Bradley and Melendez",and Sons Illum,UAE,True,2021-01-30
MAT-00000675,CON-REA-00675,Ready-Mix - Animi 278,COMPONENT,MAT-00000167,CONCRETE,Ready-Mix,CUM,138.89,USD,5,False,True,False,False,3304.76,30110057,326,2934,406,2043,,"Rogers, Moore and Hall",Inc Everybody,South Korea,False,2019-12-08
MAT-00000676,ITQ-MON-00676,Monitor - Tempore 129,ITEM,MAT-00000520,IT,Monitor,NOS,3954.13,USD,17,False,True,False,False,,43210043,328,2624,342,433,,Lambert LLC,and Sons Voluptas,Italy,True,2021-09-20
MAT-00000677,EQP-CRA-00677,Crane - Air 237,COMPONENT,MAT-00000534,EQUIPMENT,Crane,MONTH,361400.1,USD,132,False,True,False,True,4940.96,22100024,253,2530,504,1953,,Snyder-Arellano,PLC Recusandae,France,True,2022-12-09
MAT-00000678,ELE-TRA-00678,Transformers - Facilis 924,PRODUCT,,ELECTRICAL,Transformers,RM,32294.42,USD,60,False,False,False,False,,26100083,110,550,138,373,,"Summers, Patel and Hope",LLC Party,Germany,True,2019-06-16
MAT-00000679,STL-CHA-00679,Channels - Child 483,PRODUCT,,STRUCTURAL_STEEL,Channels,MT,2717.29,USD,74,False,True,False,True,3552.31,30100069,352,2464,419,1695,,Shaw-Kirk,Inc Magni,Germany,True,2022-09-25
MAT-00000680,STL-CHA-00680,Channels - Tempora 562,COMPONENT,MAT-00000085,STRUCTURAL_STEEL,Channels,KG,2948.83,USD,100,False,True,False,True,1612.67,30100083,256,2560,432,1025,,Harris PLC,PLC Space,India,True,2022-07-20
MAT-00000681,ELE-TRA-00681,Transformers - Southern 369,ITEM,MAT-00000679,ELECTRICAL,Transformers,NOS,33732.09,GBP,38,False,True,False,False,,26100068,349,1396,691,1050,,"Goodwin, Stephens and Brennan",LLC Consequatur,USA,True,2023-10-28
MAT-00000682,STL-REB-00682,Rebar - Dicta 507,ITEM,MAT-00000167,STRUCTURAL_STEEL,Rebar,KG,1067.81,USD,67,False,True,False,True,1738.13,30100067,233,932,454,749,,Holmes LLC,Group Dolorem,South Korea,True,2020-01-18
MAT-00000683,PIP-CAR-00683,Carbon Steel - Discover 796,COMPONENT,MAT-00000278,PIPES,Carbon Steel,JOINT,1060.64,EUR,76,False,False,False,False,1813.29,40140039,365,1825,556,690,,"Walker, Lopez and Prince",Group Autem,Germany,True,2019-02-15
MAT-00000684,PIP-STA-00684,Stainless Steel - Tell 357,COMPONENT,MAT-00000575,PIPES,Stainless Steel,RM,571.27,SAR,65,False,True,False,False,4468.72,40140069,174,870,250,174,,Mendoza LLC,and Sons Saepe,South Korea,True,2018-11-03
MAT-00000685,CHM-CAT-00685,Catalyst - Doloribus 705,ITEM,MAT-00000105,CHEMICALS,Catalyst,LTR,3788.09,USD,35,False,False,False,False,,12140041,210,1050,375,639,822.0,Morris Inc,and Sons Rise,India,True,2022-05-21
MAT-00000686,CSM-SEA-00686,Sealant - Food 890,PRODUCT,,CONSUMABLES,Sealant,KG,446.43,USD,12,False,True,True,True,,31160051,15,60,24,48,2604.0,Anderson Inc,Ltd Bank,France,True,2019-02-25
MAT-00000687,PIP-CAR-00687,Carbon Steel - Stage 997,ITEM,MAT-00000609,PIPES,Carbon Steel,RM,159.4,SAR,61,False,False,False,True,4189.89,40140042,67,670,121,666,,Thomas-Dean,Group When,Italy,True,2019-11-21
MAT-00000688,STL-REB-00688,Rebar - Aperiam 436,ITEM,MAT-00000518,STRUCTURAL_STEEL,Rebar,KG,2673.4,EUR,113,False,False,False,True,525.96,30100045,441,3087,569,3063,,Contreras-Webster,PLC People,UK,True,2023-09-12
MAT-00000689,VLV-GAT-00689,Gate - Crime 716,ITEM,MAT-00000136,VALVES,Gate,SET,12212.94,USD,155,False,False,False,False,,40140172,297,2673,562,1864,,Green Ltd,PLC Libero,USA,True,2018-06-22
MAT-00000690,FUE-NAT-00690,Natural Gas - Top 138,ITEM,MAT-00000134,FUEL,Natural Gas,LTR,193.38,USD,9,False,False,False,True,,15100015,187,1870,304,1361,1663.0,"Hudson, Garcia and Lane",PLC Senior,UK,True,2023-11-12
MAT-00000691,CIV-SAN-00691,Sand - Father 556,PRODUCT,,CIVIL,Sand,SQM,189.46,USD,16,False,False,False,False,,30100042,193,1544,283,702,,"Smith, Swanson and Glass",LLC Less,China,True,2021-02-07
MAT-00000692,MEC-COM-00692,Compressors - Course 420,ITEM,MAT-00000295,MECHANICAL,Compressors,SET,370611.68,EUR,102,False,False,False,True,3082.02,40170039,172,1204,197,357,,Douglas-Lewis,Inc Cupiditate,France,True,2022-07-22
MAT-00000693,VLV-CHE-00693,Check - Culpa 874,PRODUCT,,VALVES,Check,SET,17594.64,GBP,126,False,False,False,True,,40140124,107,749,171,680,,Farmer-Bush,Inc Possimus,South Korea,True,2021-04-28
MAT-00000694,CHM-DEM-00694,Demulsifier - Image 728,ITEM,MAT-00000130,CHEMICALS,Demulsifier,LTR,3572.74,SAR,32,False,True,False,True,,12140027,481,4329,534,3942,2365.0,Foster-Webster,and Sons Illum,USA,True,2021-04-18
MAT-00000695,ITQ-MON-00695,Monitor - Eaque 349,ITEM,MAT-00000205,IT,Monitor,SET,229.16,USD,25,False,False,False,True,,43210092,425,2550,499,475,,Crosby-Richardson,Ltd Veniam,China,True,2021-04-30
MAT-00000696,ELE-MCB-00696,MCBs - Individual 473,ITEM,MAT-00000267,ELECTRICAL,MCBs,NOS,18613.94,USD,42,False,False,False,False,,26100043,371,2968,505,2137,,"Slater, Cunningham and Wilkins",Ltd Site,India,True,2022-02-25
