movement_id,material_id,project_id,grn_id,movement_type,quantity,unit_of_measure,unit_cost,total_value,from_location,to_location,batch_number,reason_code,movement_date,posted_by,approved_by,remarks,created_date
INV-MOV-00000672,MAT-00000752,PRJ-2023-00788,,ISSUE,-218,MT,143.43,-31267.74,SITE-E-WAREHOUSE-SEC-04,,,MAINTENANCE,2022-12-23,Jeffery Richards,,,2022-12-23
INV-MOV-00000673,MAT-00000086,PRJ-2019-00572,,TRANSFER,-355,RM,72684.17,-25802880.35,SITE-B-WAREHOUSE-SEC-02,SITE-D-WAREHOUSE-SEC-03,,SITE_TRANSFER,2020-11-27,Joshua Cunningham,,,2020-11-27
INV-MOV-00000674,MAT-00000313,PRJ-2020-00166,,RETURN,440,BOX,1179.5,518980.0,SITE-E-WAREHOUSE-SEC-06,,,DEFECTIVE,2023-01-13,Wendy Sanders,,,2023-01-13
INV-MOV-00000675,MAT-00000896,PRJ-2019-00721,,ISSUE,-405,CUM,103.28,-41828.4,SITE-C-WAREHOUSE-SEC-06,,,PRODUCTION,2022-12-27,Juan Grant,,Have never effect.,2022-12-27
INV-MOV-00000676,MAT-00000915,PRJ-2021-00708,,ISSUE,-17,NOS,158208.44,-2689543.48,SITE-C-WAREHOUSE-SEC-04,,,PRODUCTION,2025-05-19,Gregory Thornton,,,2025-05-19
INV-MOV-00000677,MAT-00000814,PRJ-2023-00213,,TRANSFER,-42,MONTH,4265.27,-179141.34,SITE-C-WAREHOUSE-SEC-06,SITE-A-WAREHOUSE-SEC-05,,SITE_TRANSFER,2024-07-05,Sarah Hopkins,,,2024-07-05
INV-MOV-00000678,MAT-00000477,PRJ-2019-00634,GRN-2021-0000180,RECEIPT,188,KG,2949.82,554566.16,SITE-E-WAREHOUSE-SEC-06,,,PO_DELIVERY,2019-10-15,Jillian Lyons,,,2019-10-15
INV-MOV-00000679,MAT-00000343,PRJ-2021-00245,,ISSUE,-333,NOS,16387.4,-5457004.2,SITE-D-WAREHOUSE-SEC-06,,,PRODUCTION,2025-10-25,Daniel Morales,,,2025-10-25
INV-MOV-00000680,MAT-00000763,PRJ-2020-00780,GRN-2023-0000920,RECEIPT,181,SQM,91.71,16599.51,SITE-C-WAREHOUSE-SEC-05,,BATCH-58YO902,PO_DELIVERY,2024-08-04,Brandon Thomas,,,2024-08-04
INV-MOV-00000681,MAT-00000464,PRJ-2023-00498,,ISSUE,-425,KG,2016.91,-857186.75,SITE-A-WAREHOUSE-SEC-04,,,PRODUCTION,2024-09-29,Jessica Brown,,,2024-09-29
INV-MOV-00000682,MAT-00000463,PRJ-2021-00636,,ISSUE,-345,KG,2004.77,-691645.65,SITE-A-WAREHOUSE-SEC-02,,BATCH-35UY190,PROJECT_CONSUMPTION,2022-02-14,Jennifer Douglas,,,2022-02-14
INV-MOV-00000683,MAT-00000980,PRJ-2023-00079,GRN-2020-0000115,RECEIPT,142,KG,4539.18,644563.56,SITE-B-WAREHOUSE-SEC-04,,,TRANSFER_IN,2020-04-14,Victor Brown,,Policy keep cut.,2020-04-14
INV-MOV-00000684,MAT-00000427,PRJ-2021-00993,,RETURN,478,RM,7382.38,3528777.64,SITE-B-WAREHOUSE-SEC-04,,,WRONG_DELIVERY,2021-08-04,Regina Mitchell,,Six member.,2021-08-04
INV-MOV-00000685,MAT-00000194,PRJ-2022-00065,GRN-2025-0000238,RECEIPT,411,NOS,114594.93,47098516.23,SITE-E-WAREHOUSE-SEC-06,,,TRANSFER_IN,2021-07-30,Lisa Craig,,,2021-07-30
INV-MOV-00000686,MAT-00000335,PRJ-2023-00498,,ISSUE,-357,SET,3142.66,-1121929.62,SITE-E-WAREHOUSE-SEC-05,,BATCH-53RX021,PROJECT_CONSUMPTION,2022-08-23,Michael Sullivan,,,2022-08-23
INV-MOV-00000687,MAT-00000314,PRJ-2023-00176,,TRANSFER,117,CUM,94.3,11033.1,SITE-C-WAREHOUSE-SEC-01,SITE-B-WAREHOUSE-SEC-03,,BUFFER_STOCK,2021-08-22,Adrian Padilla,,,2021-08-22
INV-MOV-00000688,MAT-00000729,PRJ-2024-00549,GRN-2021-0000180,RECEIPT,499,JOINT,654.4,326545.6,SITE-B-WAREHOUSE-SEC-02,,BATCH-18WW489,RETURN_FROM_SITE,2020-02-29,Destiny Obrien,,,2020-02-29
INV-MOV-00000689,MAT-00000452,PRJ-2019-00267,,ISSUE,-106,NOS,50822.48,-5387182.88,SITE-E-WAREHOUSE-SEC-06,,BATCH-37QL690,MAINTENANCE,2019-12-07,Brian Jones,,,2019-12-07
INV-MOV-00000690,MAT-00000460,PRJ-2022-00553,,WRITEOFF,-274,LTR,2537.94,-695395.56,SITE-C-WAREHOUSE-SEC-01,,,DAMAGED,2019-07-27,Travis Pratt,Sherri Li,,2019-07-27
INV-MOV-00000691,MAT-00000951,PRJ-2023-00328,GRN-2020-0000757,RECEIPT,497,KG,1642.61,816377.17,SITE-E-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2021-11-28,Melissa Church,,,2021-11-28
INV-MOV-00000692,MAT-00000993,PRJ-2019-00967,,TRANSFER,-294,RM,173.55,-51023.7,SITE-E-WAREHOUSE-SEC-06,SITE-D-WAREHOUSE-SEC-03,,SITE_TRANSFER,2024-02-27,Patricia Todd,,,2024-02-27
INV-MOV-00000693,MAT-00000565,PRJ-2023-00120,,ISSUE,-206,NOS,662.07,-136386.42,SITE-E-WAREHOUSE-SEC-02,,BATCH-77HQ907,PROJECT_CONSUMPTION,2022-07-02,Mark Gamble,,,2022-07-02
INV-MOV-00000694,MAT-00000200,PRJ-2020-00598,,ISSUE,-401,NOS,48983.59,-19642419.59,SITE-C-WAREHOUSE-SEC-02,,,MAINTENANCE,2019-02-12,Crystal Stewart,,,2019-02-12
INV-MOV-00000695,MAT-00000981,PRJ-2023-00090,,WRITEOFF,-202,SQM,151.18,-30538.36,SITE-B-WAREHOUSE-SEC-04,,,EXPIRED,2021-11-05,Kelli Smith,Danielle Davis,,2021-11-05
INV-MOV-00000696,MAT-00000370,PRJ-2020-00408,GRN-2025-0000438,RECEIPT,438,RM,1387.55,607746.9,SITE-C-WAREHOUSE-SEC-04,,BATCH-51UW827,RETURN_FROM_SITE,2021-01-07,Kenneth White,,,2021-01-07
INV-MOV-00000697,MAT-00000457,PRJ-2020-00896,,ISSUE,-111,LTR,4611.27,-511850.97,SITE-D-WAREHOUSE-SEC-06,,BATCH-37QN333,PRODUCTION,2022-08-15,Ruben Huff,,,2022-08-15
INV-MOV-00000698,MAT-00000435,PRJ-2019-00747,,ADJUSTMENT,-72,NOS,65412.56,-4709704.32,SITE-E-WAREHOUSE-SEC-01,,BATCH-52RQ111,QUALITY_HOLD,2020-04-16,Aaron Vincent DVM,Jacqueline Stewart,,2020-04-16
INV-MOV-00000699,MAT-00000068,PRJ-2023-00956,,WRITEOFF,-388,BAG,130.39,-50591.32,SITE-D-WAREHOUSE-SEC-01,,,OBSOLETE,2019-07-29,Sierra Andrews,Clayton Duran,,2019-07-29
INV-MOV-00000700,MAT-00000570,PRJ-2023-00474,,RETURN,387,DRUM,2650.9,1025898.3,SITE-B-WAREHOUSE-SEC-02,,BATCH-84ID639,DEFECTIVE,2020-07-14,Jenny Ayers,,Maybe hour.,2020-07-14
INV-MOV-00000701,MAT-00000847,PRJ-2022-00310,,TRANSFER,156,DAY,379319.98,59173916.88,SITE-D-WAREHOUSE-SEC-02,SITE-A-WAREHOUSE-SEC-01,BATCH-27US187,BUFFER_STOCK,2020-05-14,Michael Gray,,,2020-05-14
INV-MOV-00000702,MAT-00000484,PRJ-2024-00128,,RETURN,458,DRUM,4296.71,1967893.18,SITE-C-WAREHOUSE-SEC-04,,,WRONG_DELIVERY,2020-09-08,Isaiah Hensley,,,2020-09-08
INV-MOV-00000703,MAT-00000123,PRJ-2024-00784,GRN-2025-0000069,RECEIPT,497,SET,1567.98,779286.06,SITE-E-WAREHOUSE-SEC-06,,,RETURN_FROM_SITE,2021-10-25,Dennis Adams,,,2021-10-25
INV-MOV-00000704,MAT-00000644,PRJ-2019-00703,,ISSUE,-356,RM,1270.14,-452169.84,SITE-A-WAREHOUSE-SEC-03,,BATCH-95BN527,MAINTENANCE,2023-10-22,Paul Diaz,,,2023-10-22
INV-MOV-00000705,MAT-00000060,PRJ-2021-00150,,ISSUE,-450,NOS,6425.25,-2891362.5,SITE-B-WAREHOUSE-SEC-03,,BATCH-64IK729,MAINTENANCE,2020-01-28,Robin Le,,,2020-01-28
INV-MOV-00000706,MAT-00000979,PRJ-2021-00365,GRN-2023-0000543,RECEIPT,150,RM,69493.36,10424004.0,SITE-A-WAREHOUSE-SEC-05,,BATCH-38JZ663,PO_DELIVERY,2020-11-17,Brittany Shaffer,,,2020-11-17
INV-MOV-00000707,MAT-00000172,PRJ-2020-00557,,ISSUE,-162,LTR,3657.71,-592549.02,SITE-C-WAREHOUSE-SEC-03,,,PROJECT_CONSUMPTION,2024-12-23,Jonathan Cowan,,,2024-12-23
INV-MOV-00000708,MAT-00000361,PRJ-2019-00844,GRN-2019-0000531,RECEIPT,71,CUM,70.83,5028.93,SITE-C-WAREHOUSE-SEC-03,,,PO_DELIVERY,2025-09-06,Kelly Le,,,2025-09-06
INV-MOV-00000709,MAT-00000159,PRJ-2023-00516,GRN-2019-0000815,RECEIPT,97,MT,2433.82,236080.54,SITE-E-WAREHOUSE-SEC-05,,,TRANSFER_IN,2024-09-26,Elizabeth Hart,,,2024-09-26
INV-MOV-00000710,MAT-00000775,PRJ-2022-00822,GRN-2021-0000939,RECEIPT,236,CUM,126.8,29924.8,SITE-A-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2025-03-09,Jennifer Vaughn,,,2025-03-09
INV-MOV-00000711,MAT-00000708,PRJ-2023-00372,GRN-2021-0000912,RECEIPT,227,KG,1771.86,402212.22,SITE-E-WAREHOUSE-SEC-05,,BATCH-03CV471,RETURN_FROM_SITE,2025-06-25,Isaac Castro,,General in go.,2025-06-25
INV-MOV-00000712,MAT-00000835,PRJ-2023-00122,GRN-2020-0000711,RECEIPT,439,LTR,3422.63,1502534.57,SITE-B-WAREHOUSE-SEC-06,,BATCH-93LX998,PO_DELIVERY,2020-06-06,Frederick Dixon,,,2020-06-06
INV-MOV-00000713,MAT-00000436,PRJ-2021-00708,,TRANSFER,58,MONTH,2117.55,122817.9,SITE-D-WAREHOUSE-SEC-04,SITE-A-WAREHOUSE-SEC-02,,BUFFER_STOCK,2019-01-17,Jillian Miller,,,2019-01-17
INV-MOV-00000714,MAT-00000481,PRJ-2023-00122,,ADJUSTMENT,23,NOS,579.94,13338.62,SITE-A-WAREHOUSE-SEC-01,,,STOCK_COUNT,2025-03-05,Julie Frye,Margaret Mcfarland,,2025-03-05
INV-MOV-00000715,MAT-00000205,PRJ-2023-00190,,RETURN,15,NOS,411008.41,6165126.15,SITE-A-WAREHOUSE-SEC-02,,,DEFECTIVE,2025-05-23,Logan Sullivan,,,2025-05-23
INV-MOV-00000716,MAT-00000876,PRJ-2022-00513,,TRANSFER,314,BAG,195.46,61374.44,SITE-E-WAREHOUSE-SEC-01,SITE-A-WAREHOUSE-SEC-05,,BUFFER_STOCK,2025-01-08,Angela Cooper,,,2025-01-08
INV-MOV-00000717,MAT-00000289,PRJ-2023-00176,,ADJUSTMENT,276,SET,2128.8,587548.8,SITE-A-WAREHOUSE-SEC-02,,,QUALITY_HOLD,2023-12-29,Matthew Page,Jennifer Barron,,2023-12-29
INV-MOV-00000718,MAT-00000451,PRJ-2024-00690,,WRITEOFF,-93,SET,60093.96,-5588738.28,SITE-C-WAREHOUSE-SEC-04,,,THEFT,2022-04-20,Teresa Adkins,Joanna Jackson,,2022-04-20
INV-MOV-00000719,MAT-00000322,PRJ-2021-00127,,ISSUE,-267,KG,657.78,-175627.26,SITE-B-WAREHOUSE-SEC-04,,,PRODUCTION,2025-07-04,Beth Young,,,2025-07-04
INV-MOV-00000720,MAT-00000085,PRJ-2020-00336,,ISSUE,-198,DRUM,1370.27,-271313.46,SITE-C-WAREHOUSE-SEC-04,,,MAINTENANCE,2023-06-09,Patrick Brady,,,2023-06-09
INV-MOV-00000721,MAT-00000418,PRJ-2024-00298,,WRITEOFF,-220,HR,4245.95,-934109.0,SITE-B-WAREHOUSE-SEC-01,,,OBSOLETE,2025-09-01,James Davis,Kara Brown,,2025-09-01
INV-MOV-00000722,MAT-00000691,PRJ-2020-00504,,RETURN,203,SQM,189.46,38460.38,SITE-D-WAREHOUSE-SEC-05,,BATCH-68NJ114,EXCESS_MATERIAL,2024-12-12,Timothy Price,,,2024-12-12
INV-MOV-00000723,MAT-00000712,PRJ-2022-00605,,WRITEOFF,-380,NOS,37622.77,-14296652.6,SITE-B-WAREHOUSE-SEC-01,,BATCH-33IH472,THEFT,2021-04-12,Alyssa Alvarado,Erika Alvarez,,2021-04-12
INV-MOV-00000724,MAT-00000859,PRJ-2020-00435,,RETURN,143,JOINT,1346.89,192605.27,SITE-E-WAREHOUSE-SEC-05,,,DEFECTIVE,2021-11-26,Kimberly Nelson,,,2021-11-26
INV-MOV-00000725,MAT-00000618,PRJ-2023-00973,,ISSUE,-249,CUM,470.41,-117132.09,SITE-E-WAREHOUSE-SEC-03,,BATCH-72MD829,MAINTENANCE,2020-08-20,Madison Elliott,,,2020-08-20
INV-MOV-00000726,MAT-00000237,PRJ-2023-00644,,ADJUSTMENT,16,MT,2315.35,37045.6,SITE-A-WAREHOUSE-SEC-01,,BATCH-88IO457,STOCK_COUNT,2022-12-14,Jessica Diaz,Eric Smith,,2022-12-14
INV-MOV-00000727,MAT-00000696,PRJ-2024-00335,GRN-2022-0000639,RECEIPT,319,NOS,18613.94,5937846.86,SITE-A-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2024-09-23,Sarah Cooper,,,2024-09-23
INV-MOV-00000728,MAT-00000678,PRJ-2024-00510,,ISSUE,-134,RM,32294.42,-4327452.28,SITE-E-WAREHOUSE-SEC-03,,,PROJECT_CONSUMPTION,2025-10-04,Adam Weeks,,,2025-10-04
INV-MOV-00000729,MAT-00000902,PRJ-2023-00937,GRN-2021-0000323,RECEIPT,231,MT,31.52,7281.12,SITE-D-WAREHOUSE-SEC-04,,BATCH-74MO064,TRANSFER_IN,2022-01-19,Kimberly Lopez,,,2022-01-19
INV-MOV-00000730,MAT-00000799,PRJ-2023-00311,,ADJUSTMENT,85,SET,32709.12,2780275.2,SITE-B-WAREHOUSE-SEC-03,,,STOCK_COUNT,2024-07-18,Jessica Wright,Maria Clayton,,2024-07-18
INV-MOV-00000731,MAT-00000503,PRJ-2019-00676,,ISSUE,-277,BAG,368.69,-102127.13,SITE-E-WAREHOUSE-SEC-04,,,PRODUCTION,2022-10-15,Bobby Garrett,,Share travel space range expect.,2022-10-15
INV-MOV-00000732,MAT-00000270,PRJ-2024-00507,,ISSUE,-194,JOINT,660.36,-128109.84,SITE-E-WAREHOUSE-SEC-06,,BATCH-84LI631,PROJECT_CONSUMPTION,2021-05-26,Mark Williamson,,,2021-05-26
INV-MOV-00000733,MAT-00000132,PRJ-2021-00858,,ISSUE,-415,NOS,29151.9,-12098038.5,SITE-E-WAREHOUSE-SEC-01,,BATCH-49BJ735,PROJECT_CONSUMPTION,2025-11-17,Joseph Lopez,,,2025-11-17
INV-MOV-00000734,MAT-00000366,PRJ-2021-00422,,ISSUE,-339,CUM,34.24,-11607.36,SITE-B-WAREHOUSE-SEC-02,,BATCH-14UA427,PROJECT_CONSUMPTION,2020-11-27,Chris Snyder,,,2020-11-27
INV-MOV-00000735,MAT-00000068,PRJ-2023-00890,,ISSUE,-173,BAG,130.39,-22557.47,SITE-B-WAREHOUSE-SEC-01,,BATCH-56DS475,PRODUCTION,2023-06-16,Erin Bridges,,,2023-06-16
INV-MOV-00000736,MAT-00000582,PRJ-2020-00528,,ADJUSTMENT,137,DAY,2961.79,405765.23,SITE-D-WAREHOUSE-SEC-05,,BATCH-20IE461,SYSTEM_CORRECTION,2019-06-12,Steven Wright,Adam Villegas,,2019-06-12
INV-MOV-00000737,MAT-00000101,PRJ-2019-00828,,ISSUE,-354,NOS,56520.86,-20008384.44,SITE-B-WAREHOUSE-SEC-03,,,PRODUCTION,2022-09-15,Janice Proctor,,,2022-09-15
INV-MOV-00000738,MAT-00000630,PRJ-2024-00307,,ISSUE,-224,CUM,264.38,-59221.12,SITE-B-WAREHOUSE-SEC-04,,,PRODUCTION,2024-02-08,Zachary Gonzalez,,,2024-02-08
INV-MOV-00000739,MAT-00000272,PRJ-2023-00049,GRN-2021-0000412,RECEIPT,294,BAG,310.5,91287.0,SITE-B-WAREHOUSE-SEC-05,,,TRANSFER_IN,2024-02-17,Anna Wade,,List race fine.,2024-02-17
INV-MOV-00000740,MAT-00000345,PRJ-2024-00280,GRN-2022-0000544,RECEIPT,411,CUM,10.23,4204.53,SITE-D-WAREHOUSE-SEC-04,,,TRANSFER_IN,2020-06-26,Mark Williams,,,2020-06-26
INV-MOV-00000741,MAT-00000517,PRJ-2019-00824,GRN-2025-0000553,RECEIPT,340,KG,4487.73,1525828.2,SITE-C-WAREHOUSE-SEC-02,,BATCH-88OT147,TRANSFER_IN,2022-07-25,Stephen Boyer,,,2022-07-25
INV-MOV-00000742,MAT-00000782,PRJ-2021-00561,GRN-2020-0000643,RECEIPT,10,SQM,96.7,967.0,SITE-E-WAREHOUSE-SEC-02,,BATCH-31AK365,TRANSFER_IN,2023-09-13,Lauren Foster,,,2023-09-13
INV-MOV-00000743,MAT-00000275,PRJ-2022-00960,,ISSUE,-415,KG,879.27,-364897.05,SITE-E-WAREHOUSE-SEC-04,,BATCH-30SM097,PROJECT_CONSUMPTION,2023-11-17,Randy Wright,,,2023-11-17
INV-MOV-00000744,MAT-00000152,PRJ-2022-00247,GRN-2021-0000784,RECEIPT,351,DRUM,182.78,64155.78,SITE-C-WAREHOUSE-SEC-04,,,PO_DELIVERY,2022-06-13,Mr. George Booker DDS,,,2022-06-13
INV-MOV-00000745,MAT-00000867,PRJ-2019-00423,GRN-2019-0000662,RECEIPT,147,CUM,171.93,25273.71,SITE-B-WAREHOUSE-SEC-03,,BATCH-00YG528,PO_DELIVERY,2024-11-03,David Holden,,,2024-11-03
INV-MOV-00000746,MAT-00000197,PRJ-2019-00029,GRN-2022-0000318,RECEIPT,424,NOS,53796.32,22809639.68,SITE-D-WAREHOUSE-SEC-04,,,PO_DELIVERY,2023-08-12,Nicole Trujillo,,,2023-08-12
INV-MOV-00000747,MAT-00000280,PRJ-2021-00140,GRN-2020-0000823,RECEIPT,405,NOS,77623.71,31437602.55,SITE-C-WAREHOUSE-SEC-06,,,PO_DELIVERY,2023-04-01,Corey Norris,,,2023-04-01
INV-MOV-00000748,MAT-00000498,PRJ-2020-00802,GRN-2023-0000919,RECEIPT,441,MT,2211.74,975377.34,SITE-A-WAREHOUSE-SEC-03,,,RETURN_FROM_SITE,2023-06-02,Chad Roach,,,2023-06-02
INV-MOV-00000749,MAT-00000688,PRJ-2024-00674,,ADJUSTMENT,-204,KG,2673.4,-545373.6,SITE-B-WAREHOUSE-SEC-02,,,STOCK_COUNT,2019-10-20,Mr. Edward Terry,Cody Bailey,,2019-10-20
INV-MOV-00000750,MAT-00000849,PRJ-2020-00595,,ADJUSTMENT,-477,SET,67829.22,-32354537.94,SITE-D-WAREHOUSE-SEC-01,,BATCH-74EH982,SYSTEM_CORRECTION,2020-11-03,Edward Baker,Aaron Little,,2020-11-03
INV-MOV-00000751,MAT-00000599,PRJ-2023-00755,,ISSUE,-384,BAG,387.48,-148792.32,SITE-B-WAREHOUSE-SEC-04,,BATCH-62XN095,PROJECT_CONSUMPTION,2020-03-14,Nathan Barrett,,,2020-03-14
INV-MOV-00000752,MAT-00000451,PRJ-2024-00419,GRN-2022-0000058,RECEIPT,302,SET,60093.96,18148375.92,SITE-D-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2021-12-25,Jasmine Warren,,,2021-12-25
INV-MOV-00000753,MAT-00000487,PRJ-2022-00700,GRN-2019-0000901,RECEIPT,143,DAY,2441.47,349130.21,SITE-B-WAREHOUSE-SEC-03,,,PO_DELIVERY,2022-07-08,Mr. Louis Morris DDS,,,2022-07-08
INV-MOV-00000754,MAT-00000927,PRJ-2019-00621,GRN-2019-0000679,RECEIPT,379,SQM,84.44,32002.76,SITE-A-WAREHOUSE-SEC-06,,BATCH-11IL810,TRANSFER_IN,2025-12-10,Christina Washington,,,2025-12-10
INV-MOV-00000755,MAT-00000655,PRJ-2019-00982,,RETURN,463,SET,51940.44,24048423.72,SITE-A-WAREHOUSE-SEC-05,,,DEFECTIVE,2025-05-02,Kenneth Huff,,Moment red eight hand.,2025-05-02
INV-MOV-00000756,MAT-00000984,PRJ-2024-00403,,ADJUSTMENT,470,SET,1156.66,543630.2,SITE-A-WAREHOUSE-SEC-02,,,STOCK_COUNT,2021-04-18,Andrea Conrad,John Preston,,2021-04-18
INV-MOV-00000757,MAT-00000647,PRJ-2024-00325,,ADJUSTMENT,-393,NOS,2060.27,-809686.11,SITE-A-WAREHOUSE-SEC-03,,,SYSTEM_CORRECTION,2025-02-11,Robert Brown,Teresa Perry,,2025-02-11
INV-MOV-00000758,MAT-00000423,PRJ-2020-00949,,TRANSFER,368,SET,25908.92,9534482.56,SITE-A-WAREHOUSE-SEC-02,SITE-D-WAREHOUSE-SEC-05,,BUFFER_STOCK,2019-06-30,Michael Colon,,,2019-06-30
INV-MOV-00000759,MAT-00000756,PRJ-2024-00335,,ISSUE,-15,JOINT,251.5,-3772.5,SITE-A-WAREHOUSE-SEC-06,,,PRODUCTION,2024-04-04,Andrew Jones,,,2024-04-04
INV-MOV-00000760,MAT-00000411,PRJ-2023-00205,,ISSUE,-161,MT,1882.8,-303130.8,SITE-E-WAREHOUSE-SEC-01,,BATCH-41GU381,PRODUCTION,2019-03-22,James Lee,,,2019-03-22
INV-MOV-00000761,MAT-00000851,PRJ-2023-00665,,TRANSFER,-434,JOINT,1882.52,-817013.68,SITE-D-WAREHOUSE-SEC-03,SITE-E-WAREHOUSE-SEC-04,BATCH-39AV288,BUFFER_STOCK,2025-03-10,Mark Howard,,,2025-03-10
INV-MOV-00000762,MAT-00000336,PRJ-2024-00819,GRN-2023-0000425,RECEIPT,44,CUM,298.69,13142.36,SITE-C-WAREHOUSE-SEC-02,,,TRANSFER_IN,2022-07-13,Maurice Andrade,,,2022-07-13
INV-MOV-00000763,MAT-00000971,PRJ-2024-00024,,ADJUSTMENT,-332,GAL,129.14,-42874.48,SITE-B-WAREHOUSE-SEC-01,,BATCH-22VQ868,STOCK_COUNT,2022-04-12,Zachary Ramos,Ethan Frey,Suddenly include plan step.,2022-04-12
INV-MOV-00000764,MAT-00000633,PRJ-2023-00440,,ISSUE,-77,NOS,54987.41,-4234030.57,SITE-A-WAREHOUSE-SEC-03,,BATCH-59NY398,PRODUCTION,2020-10-17,Tammy King,,,2020-10-17
INV-MOV-00000765,MAT-00000792,PRJ-2019-00943,,ADJUSTMENT,-424,MT,785.59,-333090.16,SITE-A-WAREHOUSE-SEC-02,,BATCH-77SM600,SYSTEM_CORRECTION,2024-04-14,Chad Zamora,William Lewis,,2024-04-14
INV-MOV-00000766,MAT-00000507,PRJ-2021-00392,GRN-2019-0000212,RECEIPT,439,NOS,8985.58,3944669.62,SITE-E-WAREHOUSE-SEC-02,,,PO_DELIVERY,2025-05-25,Raymond Harding,,,2025-05-25
INV-MOV-00000767,MAT-00000419,PRJ-2020-00812,GRN-2019-0001000,RECEIPT,149,JOINT,735.71,109620.79,SITE-C-WAREHOUSE-SEC-02,,,RETURN_FROM_SITE,2023-08-19,Tamara Dixon,,,2023-08-19
INV-MOV-00000768,MAT-00000663,PRJ-2024-00470,GRN-2019-0000137,RECEIPT,241,JOINT,754.17,181754.97,SITE-C-WAREHOUSE-SEC-06,,BATCH-99DW210,RETURN_FROM_SITE,2022-12-18,Derek Preston,,,2022-12-18
INV-MOV-00000769,MAT-00000754,PRJ-2024-00612,GRN-2020-0000571,RECEIPT,49,SET,33817.96,1657080.04,SITE-A-WAREHOUSE-SEC-01,,,RETURN_FROM_SITE,2021-05-01,David Evans,,,2021-05-01
INV-MOV-00000770,MAT-00000962,PRJ-2022-00687,,WRITEOFF,-307,NOS,1078.09,-330973.63,SITE-A-WAREHOUSE-SEC-01,,,OBSOLETE,2021-09-16,Laura Robinson,Frederick Olson,,2021-09-16
INV-MOV-00000771,MAT-00000688,PRJ-2020-00380,GRN-2023-0000573,RECEIPT,457,KG,2673.4,1221743.8,SITE-A-WAREHOUSE-SEC-05,,BATCH-79CU194,RETURN_FROM_SITE,2020-05-13,Jane Deleon,,,2020-05-13
INV-MOV-00000772,MAT-00000899,PRJ-2023-00480,GRN-2024-0000728,RECEIPT,163,CUM,72.64,11840.32,SITE-E-WAREHOUSE-SEC-04,,BATCH-55XO661,PO_DELIVERY,2020-05-13,Sarah Mcfarland,,,2020-05-13
INV-MOV-00000773,MAT-00000512,PRJ-2021-00893,,WRITEOFF,-144,DAY,71068.11,-10233807.84,SITE-C-WAREHOUSE-SEC-04,,,OBSOLETE,2021-05-15,Lynn Brown,Emma Cunningham,,2021-05-15
INV-MOV-00000774,MAT-00000447,PRJ-2019-00915,GRN-2021-0000504,RECEIPT,378,NOS,3160.9,1194820.2,SITE-B-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2025-12-03,Michael Hernandez,,Wife send offer bed.,2025-12-03
INV-MOV-00000775,MAT-00000153,PRJ-2022-00056,GRN-2022-0000482,RECEIPT,19,MT,829.96,15769.24,SITE-C-WAREHOUSE-SEC-02,,,RETURN_FROM_SITE,2024-08-27,Richard Hernandez,,Bar number any human.,2024-08-27
INV-MOV-00000776,MAT-00000366,PRJ-2020-00727,,ISSUE,-235,CUM,34.24,-8046.4,SITE-D-WAREHOUSE-SEC-01,,BATCH-16WI862,PROJECT_CONSUMPTION,2025-03-17,Mr. James Duncan,,,2025-03-17
INV-MOV-00000777,MAT-00000291,PRJ-2019-00185,,TRANSFER,-384,SET,74237.64,-28507253.76,SITE-C-WAREHOUSE-SEC-05,SITE-B-WAREHOUSE-SEC-05,,SITE_TRANSFER,2019-09-27,Yolanda Warren,,,2019-09-27
INV-MOV-00000778,MAT-00000079,PRJ-2024-00253,,TRANSFER,347,NOS,473233.42,164211996.74,SITE-C-WAREHOUSE-SEC-01,SITE-D-WAREHOUSE-SEC-06,BATCH-31RK465,BUFFER_STOCK,2024-03-03,Michael Henderson,,,2024-03-03
INV-MOV-00000779,MAT-00000109,PRJ-2021-00858,,ISSUE,-15,BBL,183.31,-2749.65,SITE-A-WAREHOUSE-SEC-04,,,MAINTENANCE,2025-12-29,Frank Wheeler,,,2025-12-29
INV-MOV-00000780,MAT-00000276,PRJ-2022-00609,,RETURN,169,NOS,46566.25,7869696.25,SITE-A-WAREHOUSE-SEC-06,,BATCH-04ZC259,WRONG_DELIVERY,2023-08-20,Jessica Glass,,,2023-08-20
INV-MOV-00000781,MAT-00000929,PRJ-2023-00981,,TRANSFER,67,NOS,350247.21,23466563.07,SITE-A-WAREHOUSE-SEC-06,SITE-D-WAREHOUSE-SEC-03,,BUFFER_STOCK,2025-01-29,Michael Moore,,,2025-01-29
INV-MOV-00000782,MAT-00000391,PRJ-2020-00095,,ISSUE,-92,MT,82.94,-7630.48,SITE-B-WAREHOUSE-SEC-04,,,PROJECT_CONSUMPTION,2019-01-11,Angelica Singh,,,2019-01-11
INV-MOV-00000783,MAT-00000413,PRJ-2020-00292,,ISSUE,-489,SET,23696.88,-11587774.32,SITE-B-WAREHOUSE-SEC-01,,,PRODUCTION,2021-09-09,Marc Hernandez,,,2021-09-09
