transaction_id,project_id,vendor_id,po_id,contract_id,invoice_id,wbs_code,cost_type,cost_status,budget_amount,actual_amount,variance,currency,transaction_date,posting_date,fiscal_period,change_order_flag,change_order_ref,description,created_date
TXN-2025-00000626,PRJ-2023-00714,VND-000009,PO-2023-0000761,,INV-2022-0000021,4.04,MATERIAL,POSTED,16868.05,19890.98,3022.93,SAR,2025-12-15,2025-12-15,2025-06,False,,Statement fear fact.,2025-12-15
TXN-2025-00000627,PRJ-2023-00629,VND-000641,,CTR-2022-000038,INV-2021-0000288,4.04,SUBCONTRACT,POSTED,8230.42,8612.47,382.05,SAR,2025-12-27,2025-12-27,2025-04,False,,Others full thousand yet garden top.,2025-12-27
TXN-2025-00000628,PRJ-2019-00654,VND-000406,,CTR-2024-000676,INV-2019-0000757,8.02,MATERIAL,POSTED,30071.09,32562.59,2491.5,SAR,2025-12-16,2025-12-16,2025-03,False,,Seek close trade speech affect.,2025-12-16
TXN-2020-00000629,PRJ-2019-00764,VND-000067,,CTR-2020-000281,INV-2022-0000197,4.05,FREIGHT,POSTED,39481.5,48318.79,8837.29,USD,2020-01-12,2020-01-12,2020-12,False,,Road capital safe operation.,2020-01-12
TXN-2023-00000630,PRJ-2023-00259,VND-000698,,CTR-2019-000331,,7.01,MATERIAL,ACCRUED,187453.72,190504.36,3050.64,SAR,2023-07-28,,2023-11,False,,But represent society heart.,2023-07-28
TXN-2022-00000631,PRJ-2022-00371,VND-000530,PO-2022-0000431,,,4.01,FREIGHT,COMMITTED,2867.81,3057.67,189.86,SAR,2022-06-11,,2022-06,True,CO-0050,Side perhaps order answer.,2022-06-11
TXN-2023-00000632,PRJ-2019-00828,VND-000026,,CTR-2019-000202,,7.01,MATERIAL,FORECAST,360167.86,317754.78,-42413.08,SAR,2023-06-09,,2023-02,True,CO-0161,President after ready.,2023-06-09
TXN-2022-00000633,PRJ-2019-00828,VND-000025,PO-2022-0000485,,,6.03,SUBCONTRACT,ACCRUED,28652.28,26336.59,-2315.69,SAR,2022-06-24,,2022-06,False,,Know buy education reduce day.,2022-06-24
TXN-2020-00000634,PRJ-2019-00967,VND-000075,,CTR-2019-000088,,2.04,SUBCONTRACT,COMMITTED,19142.73,24641.72,5498.99,SAR,2020-01-18,,2020-12,False,,Act inside big minute performance red industry.,2020-01-18
TXN-2020-00000635,PRJ-2020-00064,VND-000942,PO-2019-0000058,,,7.01,LABOUR,COMMITTED,7957.29,8590.92,633.63,SAR,2020-05-30,,2020-07,False,,Memory pay executive.,2020-05-30
TXN-2025-00000636,PRJ-2019-00421,VND-000239,PO-2022-0000815,,,1.04,SUBCONTRACT,FORECAST,3034.24,3076.88,42.64,USD,2025-11-14,,2025-06,False,,Marriage participant sing.,2025-11-14
TXN-2024-00000637,PRJ-2020-00802,VND-000027,PO-2019-0000610,,,4.01,MATERIAL,ACCRUED,124835.97,144391.49,19555.52,EUR,2024-10-30,,2024-04,False,,Win group important civil nature travel.,2024-10-30
TXN-2020-00000638,PRJ-2021-00653,VND-000522,PO-2020-0000817,,INV-2021-0000046,8.02,MATERIAL,POSTED,40537.26,33655.88,-6881.38,EUR,2020-06-08,2020-06-08,2020-09,False,,Former able public trade structure protect.,2020-06-08
TXN-2025-00000639,PRJ-2022-00367,VND-000319,PO-2020-0000618,,,3.02,EQUIPMENT,ACCRUED,5245.15,5095.4,-149.75,SAR,2025-07-08,,2025-09,False,,We single avoid.,2025-07-08
TXN-2024-00000640,PRJ-2022-00149,VND-000059,PO-2021-0001000,,INV-2024-0000206,1.04,OVERHEAD,POSTED,5205.04,5831.09,626.05,SAR,2024-04-13,2024-04-13,2024-06,False,,Toward popular lead.,2024-04-13
TXN-2022-00000641,PRJ-2024-00712,VND-000709,,CTR-2019-000344,,6.05,EQUIPMENT,FORECAST,21945.62,24316.88,2371.26,SAR,2022-08-03,,2022-02,False,,Enough anyone spend them.,2022-08-03
TXN-2025-00000642,PRJ-2020-00933,VND-000044,PO-2019-0000219,,,4.02,FREIGHT,ACCRUED,443978.89,408242.82,-35736.07,SAR,2025-06-19,,2025-07,False,,Growth quality international break.,2025-06-19
TXN-2020-00000643,PRJ-2019-00846,VND-000007,PO-2019-0000298,,INV-2024-0000451,1.05,LABOUR,POSTED,24602.74,22073.62,-2529.12,SAR,2020-10-26,2020-10-26,2020-06,False,,Act catch positive.,2020-10-26
TXN-2019-00000644,PRJ-2020-00204,VND-000203,PO-2024-0000568,,INV-2022-0000252,5.02,MATERIAL,POSTED,3809.62,3387.78,-421.84,EUR,2019-01-12,2019-01-12,2019-05,False,,Group just perform there behavior.,2019-01-12
TXN-2019-00000645,PRJ-2020-00852,VND-000694,,CTR-2019-000313,INV-2022-0000468,2.03,SUBCONTRACT,POSTED,25119.14,23111.49,-2007.65,EUR,2019-07-10,2019-07-10,2019-09,False,,Consumer husband while even history.,2019-07-10
TXN-2023-00000646,PRJ-2020-00903,VND-000445,,CTR-2023-000197,,3.02,LABOUR,FORECAST,24122.85,25721.65,1598.8,SAR,2023-12-22,,2023-10,False,,Son power someone both receive around.,2023-12-22
TXN-2024-00000647,PRJ-2020-00251,VND-000944,PO-2024-0000153,,INV-2021-0000336,4.05,SUBCONTRACT,POSTED,1000.0,923.59,-76.41,USD,2024-11-18,2024-11-18,2024-03,False,,Billion treat lot notice.,2024-11-18
TXN-2023-00000648,PRJ-2019-00908,VND-000501,PO-2021-0000521,,INV-2021-0000398,8.05,LABOUR,POSTED,33475.12,39355.16,5880.04,SAR,2023-11-27,2023-11-27,2023-06,False,,Consider here grow agreement range.,2023-11-27
TXN-2022-00000649,PRJ-2021-00184,VND-000330,PO-2021-0000596,,,8.04,EQUIPMENT,COMMITTED,25683.35,25695.5,12.15,SAR,2022-10-26,,2022-04,False,,Low maintain thought.,2022-10-26
TXN-2020-00000650,PRJ-2019-00463,VND-000884,,CTR-2020-000958,INV-2024-0000863,7.04,MATERIAL,POSTED,103188.18,101852.27,-1335.91,SAR,2020-10-08,2020-10-08,2020-02,False,,Animal energy fire relate question.,2020-10-08
TXN-2023-00000651,PRJ-2021-00361,VND-000236,PO-2020-0000443,,,6.04,MATERIAL,ACCRUED,581539.48,584142.68,2603.2,SAR,2023-09-12,,2023-07,False,,Rich difference what their mind read.,2023-09-12
TXN-2022-00000652,PRJ-2023-00240,VND-000272,,CTR-2019-000526,,2.03,MATERIAL,ACCRUED,196781.16,211210.32,14429.16,SAR,2022-02-10,,2022-04,False,,Believe product eat generation put his.,2022-02-10
TXN-2019-00000653,PRJ-2021-00369,VND-000040,PO-2023-0000836,,,6.03,MATERIAL,ACCRUED,24262.01,28732.08,4470.07,EUR,2019-05-21,,2019-10,False,,Throughout party activity various measure light.,2019-05-21
TXN-2025-00000654,PRJ-2019-00771,VND-000734,PO-2021-0000355,,,1.03,FREIGHT,COMMITTED,6906.45,8229.48,1323.03,USD,2025-07-26,,2025-10,False,,Thank avoid man drive wife anyone.,2025-07-26
TXN-2019-00000655,PRJ-2019-00484,VND-000670,PO-2021-0000741,,,3.04,SUBCONTRACT,ACCRUED,1723796.54,2024717.18,300920.64,USD,2019-08-31,,2019-10,False,,Nearly her stage bad.,2019-08-31
TXN-2025-00000656,PRJ-2023-00480,VND-000740,,CTR-2022-000440,,2.03,MATERIAL,COMMITTED,39688.93,47033.98,7345.05,SAR,2025-12-24,,2025-08,False,,Soon large task language budget.,2025-12-24
TXN-2023-00000657,PRJ-2021-00031,VND-000384,PO-2020-0000675,,INV-2025-0000855,5.01,OVERHEAD,POSTED,37082.26,36241.65,-840.61,USD,2023-04-26,2023-04-26,2023-11,False,,Seat adult idea along near stay.,2023-04-26
TXN-2025-00000658,PRJ-2019-00798,VND-000708,,CTR-2023-000945,,1.05,MATERIAL,ACCRUED,35024.82,30456.44,-4568.38,EUR,2025-06-19,,2025-10,False,,White point three none pressure lay.,2025-06-19
TXN-2023-00000659,PRJ-2024-00888,VND-000401,,CTR-2021-000193,,7.01,MATERIAL,FORECAST,48880.17,50707.74,1827.57,USD,2023-06-18,,2023-08,False,,Guy approach development lawyer nice.,2023-06-18
TXN-2021-00000660,PRJ-2023-00096,VND-000176,PO-2021-0000192,,INV-2020-0000204,1.05,EQUIPMENT,POSTED,29244.87,24412.02,-4832.85,SAR,2021-07-17,2021-07-17,2021-04,False,,Outside respond guy laugh best probably.,2021-07-17
TXN-2023-00000661,PRJ-2020-00072,VND-000466,,CTR-2020-000421,INV-2022-0000401,3.03,EQUIPMENT,POSTED,15359.77,13493.83,-1865.94,SAR,2023-02-26,2023-02-26,2023-07,False,,Game stop who.,2023-02-26
TXN-2019-00000662,PRJ-2024-00399,VND-000979,PO-2024-0000727,,,4.03,MATERIAL,FORECAST,15989.88,18106.88,2117.0,SAR,2019-03-23,,2019-05,False,,Natural hear blood to.,2019-03-23
TXN-2023-00000663,PRJ-2023-00734,VND-000702,PO-2024-0000409,,,3.04,MATERIAL,ACCRUED,34574.44,38115.7,3541.26,USD,2023-05-07,,2023-10,False,,Cell response return blood particularly could.,2023-05-07
TXN-2022-00000664,PRJ-2023-00474,VND-000590,,CTR-2019-000729,INV-2022-0000812,8.03,LABOUR,POSTED,16072.47,15248.34,-824.13,SAR,2022-11-10,2022-11-10,2022-03,False,,Democratic station course full serious.,2022-11-10
TXN-2020-00000665,PRJ-2020-00922,VND-000633,PO-2024-0000716,,,3.05,MATERIAL,COMMITTED,12465.64,15866.81,3401.17,SAR,2020-05-02,,2020-03,False,,Unit study open.,2020-05-02
TXN-2024-00000666,PRJ-2019-00551,VND-000299,PO-2020-0000781,,,4.04,LABOUR,COMMITTED,42601.53,45856.8,3255.27,USD,2024-07-07,,2024-09,True,CO-0027,Leader operation mean white above.,2024-07-07
TXN-2021-00000667,PRJ-2020-00420,VND-000462,PO-2024-0000655,,INV-2019-0000712,1.04,MATERIAL,POSTED,24773.61,28187.69,3414.08,SAR,2021-08-25,2021-08-25,2021-12,False,,Network item one.,2021-08-25
TXN-2020-00000668,PRJ-2021-00407,VND-000039,,CTR-2019-000476,INV-2019-0000497,3.03,LABOUR,POSTED,346621.78,357255.62,10633.84,USD,2020-02-12,2020-02-12,2020-04,False,,Sit travel reality community spring billion.,2020-02-12
TXN-2022-00000669,PRJ-2024-00144,VND-000483,,CTR-2019-000182,,3.01,OVERHEAD,COMMITTED,1000.0,947.07,-52.93,SAR,2022-10-01,,2022-03,False,,Paper focus thing industry participant realize.,2022-10-01
TXN-2025-00000670,PRJ-2021-00012,VND-000694,,CTR-2024-000915,INV-2022-0000692,3.02,MATERIAL,POSTED,186700.36,199050.48,12350.12,USD,2025-08-15,2025-08-15,2025-11,False,,Event white wife laugh.,2025-08-15
TXN-2024-00000671,PRJ-2023-00679,VND-000734,PO-2021-0000005,,,5.04,LABOUR,COMMITTED,235420.32,194064.59,-41355.73,SAR,2024-07-12,,2024-04,False,,Catch owner though.,2024-07-12
TXN-2020-00000672,PRJ-2023-00205,VND-000094,,CTR-2024-000697,INV-2019-0000686,1.03,LABOUR,POSTED,1619.57,1346.81,-272.76,SAR,2020-02-19,2020-02-19,2020-11,False,,Federal reduce team Republican very plan.,2020-02-19
TXN-2020-00000673,PRJ-2023-00046,VND-000426,,CTR-2022-000640,,6.05,OVERHEAD,ACCRUED,21719.56,19624.92,-2094.64,SAR,2020-10-04,,2020-07,False,,Decide research rather TV.,2020-10-04
TXN-2020-00000674,PRJ-2024-00109,VND-000366,PO-2021-0000470,,INV-2020-0000226,6.01,LABOUR,POSTED,20802.71,17328.83,-3473.88,SAR,2020-05-22,2020-05-22,2020-06,False,,Wonder practice when.,2020-05-22
TXN-2020-00000675,PRJ-2019-00421,VND-000309,,CTR-2023-000945,,2.05,MATERIAL,COMMITTED,4397.24,5387.64,990.4,SAR,2020-03-28,,2020-02,False,,My PM report set no old.,2020-03-28
TXN-2024-00000676,PRJ-2023-00714,VND-000398,PO-2024-0000780,,,3.03,INSURANCE,COMMITTED,11308.1,14044.47,2736.37,SAR,2024-06-11,,2024-11,False,,Purpose throw move there institution.,2024-06-11
TXN-2021-00000677,PRJ-2021-00019,VND-000624,,CTR-2022-000014,,4.05,MATERIAL,FORECAST,6864.62,6290.07,-574.55,SAR,2021-11-12,,2021-02,False,,Mission agent certainly.,2021-11-12
TXN-2024-00000678,PRJ-2021-00439,VND-000776,PO-2019-0000207,,INV-2020-0000156,3.03,LABOUR,POSTED,503030.29,496930.53,-6099.76,EUR,2024-11-24,2024-11-24,2024-10,True,CO-0186,Customer seek claim.,2024-11-24
TXN-2022-00000679,PRJ-2022-00757,VND-000899,,CTR-2020-000425,INV-2024-0000664,1.05,MATERIAL,POSTED,147785.56,178281.89,30496.33,SAR,2022-01-13,2022-01-13,2022-12,False,,Raise chair artist six.,2022-01-13
TXN-2020-00000680,PRJ-2020-00211,VND-000553,,CTR-2019-000391,INV-2022-0000534,4.02,FREIGHT,POSTED,244588.54,235005.19,-9583.35,USD,2020-08-14,2020-08-14,2020-02,False,,Send allow sport bill.,2020-08-14
TXN-2019-00000681,PRJ-2020-00977,VND-000198,PO-2020-0000607,,INV-2020-0000563,4.02,INSURANCE,POSTED,107206.06,130320.81,23114.75,SAR,2019-04-15,2019-04-15,2019-02,False,,Ten score night down six sometimes.,2019-04-15
TXN-2022-00000682,PRJ-2022-00319,VND-000169,PO-2023-0000293,,,3.05,MATERIAL,COMMITTED,6676.99,7265.97,588.98,SAR,2022-11-22,,2022-08,False,,Realize another high indicate.,2022-11-22
TXN-2021-00000683,PRJ-2020-00408,VND-000387,,CTR-2023-000813,INV-2020-0000494,7.02,MATERIAL,POSTED,16534.75,13391.59,-3143.16,USD,2021-07-15,2021-07-15,2021-02,False,,Whole approach season data than.,2021-07-15
TXN-2021-00000684,PRJ-2019-00610,VND-000551,PO-2020-0000465,,INV-2021-0000291,5.04,SUBCONTRACT,POSTED,75664.31,74724.06,-940.25,SAR,2021-11-07,2021-11-07,2021-06,False,,Stop treatment relate positive sense.,2021-11-07
TXN-2022-00000685,PRJ-2024-00201,VND-000159,PO-2021-0000426,,,6.04,LABOUR,FORECAST,5806.94,7375.64,1568.7,USD,2022-07-11,,2022-05,False,,School cultural right cover large work.,2022-07-11
TXN-2023-00000686,PRJ-2022-00073,VND-000419,,CTR-2019-000167,,2.04,INSURANCE,FORECAST,105820.3,94932.88,-10887.42,SAR,2023-08-12,,2023-12,False,,Cost community message.,2023-08-12
TXN-2024-00000687,PRJ-2020-00501,VND-000651,,CTR-2020-000249,,7.04,SUBCONTRACT,COMMITTED,25324.1,26308.26,984.16,SAR,2024-07-04,,2024-11,False,,American evidence enough claim suffer.,2024-07-04
TXN-2024-00000688,PRJ-2022-00661,VND-000152,PO-2022-0000593,,INV-2022-0000975,3.03,MATERIAL,POSTED,20697.51,23415.14,2717.63,USD,2024-03-23,2024-03-23,2024-02,True,CO-0198,Form report choice.,2024-03-23
TXN-2022-00000689,PRJ-2020-00408,VND-000724,PO-2023-0000438,,,4.04,FREIGHT,ACCRUED,105497.23,97736.39,-7760.84,USD,2022-06-04,,2022-09,False,,Up others similar.,2022-06-04
TXN-2022-00000690,PRJ-2021-00601,VND-000316,,CTR-2020-000796,,2.01,SUBCONTRACT,COMMITTED,70713.73,84769.28,14055.55,EUR,2022-03-15,,2022-04,False,,Past product make of group six fish.,2022-03-15
TXN-2022-00000691,PRJ-2021-00716,VND-000316,PO-2019-0000793,,INV-2019-0000714,8.01,LABOUR,POSTED,21132.15,21320.64,188.49,SAR,2022-08-02,2022-08-02,2022-12,False,,Whatever minute skill city.,2022-08-02
TXN-2020-00000692,PRJ-2022-00384,VND-000191,,CTR-2022-000462,,3.05,LABOUR,COMMITTED,206694.0,223962.47,17268.47,USD,2020-04-18,,2020-01,False,,Mr begin determine degree forward guess.,2020-04-18
TXN-2025-00000693,PRJ-2019-00778,VND-000197,,CTR-2022-000640,INV-2025-0000112,7.04,FREIGHT,POSTED,7175.34,8855.67,1680.33,SAR,2025-03-27,2025-03-27,2025-07,True,CO-0022,Wear peace little no.,2025-03-27
TXN-2019-00000694,PRJ-2021-00351,VND-000031,PO-2022-0000770,,,2.01,MATERIAL,ACCRUED,91482.54,116878.72,25396.18,SAR,2019-12-07,,2019-01,False,,Boy generation drive.,2019-12-07
TXN-2023-00000695,PRJ-2022-00811,VND-000008,PO-2019-0000346,,INV-2023-0000619,5.04,EQUIPMENT,POSTED,88402.18,89704.06,1301.88,EUR,2023-07-09,2023-07-09,2023-06,False,,Truth during always those high someone.,2023-07-09
TXN-2025-00000696,PRJ-2023-00246,VND-000964,,CTR-2024-000826,INV-2020-0000103,1.03,MATERIAL,POSTED,22826.57,18296.46,-4530.11,SAR,2025-12-24,2025-12-24,2025-03,False,,History music executive.,2025-12-24
TXN-2019-00000697,PRJ-2023-00890,VND-000544,PO-2021-0000703,,INV-2024-0000675,4.03,SUBCONTRACT,POSTED,59230.95,73145.87,13914.92,SAR,2019-09-21,2019-09-21,2019-04,False,,State heart sort knowledge analysis together.,2019-09-21
TXN-2024-00000698,PRJ-2023-00981,VND-000965,,CTR-2021-000754,,6.01,LABOUR,COMMITTED,5559.87,5352.83,-207.04,SAR,2024-08-15,,2024-08,False,,Fly bank benefit will.,2024-08-15
TXN-2023-00000699,PRJ-2019-00814,VND-000084,,CTR-2020-000301,INV-2025-0000622,8.01,FREIGHT,POSTED,145225.14,130345.15,-14879.99,USD,2023-03-15,2023-03-15,2023-10,False,,Mouth phone decision picture defense rate.,2023-03-15
TXN-2024-00000700,PRJ-2023-00517,VND-000033,,CTR-2022-000479,INV-2022-0000173,5.05,SUBCONTRACT,POSTED,27519.41,34349.85,6830.44,SAR,2024-02-29,2024-02-29,2024-09,False,,Day stock these.,2024-02-29
TXN-2020-00000701,PRJ-2023-00175,VND-000772,,CTR-2019-000030,,2.04,SUBCONTRACT,FORECAST,16579.39,14591.81,-1987.58,SAR,2020-06-16,,2020-05,False,,Position vote section child learn.,2020-06-16
TXN-2021-00000702,PRJ-2023-00682,VND-000488,,CTR-2021-000504,,3.05,SUBCONTRACT,FORECAST,175170.29,148057.59,-27112.7,EUR,2021-12-21,,2021-04,False,,Also available concern edge audience.,2021-12-21
TXN-2025-00000703,PRJ-2021-00947,VND-000616,,CTR-2021-000448,INV-2019-0000828,7.05,MATERIAL,POSTED,12625.63,11573.71,-1051.92,SAR,2025-05-13,2025-05-13,2025-02,False,,Treat imagine later identify.,2025-05-13
TXN-2021-00000704,PRJ-2020-00759,VND-000607,PO-2023-0000874,,,2.05,SUBCONTRACT,FORECAST,4390.98,4200.79,-190.19,SAR,2021-07-14,,2021-01,False,,Admit pull movement political peace.,2021-07-14
TXN-2023-00000705,PRJ-2024-00549,VND-000195,,CTR-2019-000957,,6.03,INSURANCE,COMMITTED,3515.92,4213.07,697.15,SAR,2023-09-24,,2023-10,False,,Animal summer group me face rate.,2023-09-24
TXN-2022-00000706,PRJ-2020-00010,VND-000552,PO-2021-0000467,,,5.02,MATERIAL,FORECAST,90130.59,78748.24,-11382.35,USD,2022-05-26,,2022-11,False,,Beat she join house produce listen.,2022-05-26
TXN-2025-00000707,PRJ-2022-00720,VND-000036,,CTR-2023-000724,,2.03,MATERIAL,ACCRUED,5320.68,5783.5,462.82,SAR,2025-11-20,,2025-08,False,,Detail section someone support far plant.,2025-11-20
TXN-2022-00000708,PRJ-2021-00061,VND-000830,,CTR-2024-000054,INV-2019-0000946,4.02,OVERHEAD,POSTED,504938.17,622445.33,117507.16,SAR,2022-04-02,2022-04-02,2022-12,False,,Quality trial some role.,2022-04-02
TXN-2025-00000709,PRJ-2019-00676,VND-000935,PO-2022-0000485,,,7.03,INSURANCE,COMMITTED,1598.96,2070.9,471.94,USD,2025-07-20,,2025-09,False,,Whatever action themselves center among.,2025-07-20
TXN-2021-00000710,PRJ-2023-00714,VND-000946,PO-2023-0000771,,INV-2023-0000811,7.01,OVERHEAD,POSTED,462630.77,504356.29,41725.52,SAR,2021-01-28,2021-01-28,2021-12,False,,Others Mr water fight security tough.,2021-01-28
TXN-2024-00000711,PRJ-2021-00168,VND-000592,PO-2020-0000824,,INV-2022-0000767,5.02,SUBCONTRACT,POSTED,49837.66,44745.62,-5092.04,SAR,2024-11-29,2024-11-29,2024-10,True,CO-0186,Deep town surface central contain.,2024-11-29
TXN-2025-00000712,PRJ-2021-00880,VND-000152,PO-2019-0000998,,INV-2022-0000486,3.01,INSURANCE,POSTED,31411.53,27950.5,-3461.03,USD,2025-01-27,2025-01-27,2025-09,False,,Strong create consider son system surface.,2025-01-27
TXN-2023-00000713,PRJ-2022-00445,VND-000994,PO-2022-0000407,,INV-2023-0000501,4.01,SUBCONTRACT,POSTED,16036.48,15256.22,-780.26,USD,2023-11-02,2023-11-02,2023-11,False,,Leave near fact attack better rise.,2023-11-02
TXN-2025-00000714,PRJ-2023-00709,VND-000815,PO-2024-0000669,,,8.04,LABOUR,COMMITTED,66085.47,67576.3,1490.83,SAR,2025-01-06,,2025-02,False,,Week ground provide doctor expect attorney.,2025-01-06
TXN-2024-00000715,PRJ-2024-00685,VND-000931,,CTR-2023-000097,,8.03,LABOUR,ACCRUED,34322.21,41089.58,6767.37,USD,2024-04-02,,2024-11,False,,Fish late pattern figure.,2024-04-02
TXN-2021-00000716,PRJ-2020-00586,VND-000129,,CTR-2019-000021,INV-2021-0000404,3.04,LABOUR,POSTED,190032.96,204861.25,14828.29,SAR,2021-10-02,2021-10-02,2021-09,False,,Charge note space when collection finish.,2021-10-02
TXN-2023-00000717,PRJ-2021-00858,VND-000599,,CTR-2023-000920,,2.02,OVERHEAD,ACCRUED,43102.72,37010.71,-6092.01,SAR,2023-11-03,,2023-01,False,,Republican political everybody growth.,2023-11-03
TXN-2025-00000718,PRJ-2024-00322,VND-000126,,CTR-2024-000872,INV-2021-0000772,3.01,EQUIPMENT,POSTED,45499.32,37195.81,-8303.51,EUR,2025-03-05,2025-03-05,2025-06,False,,There leg grow figure necessary.,2025-03-05
TXN-2020-00000719,PRJ-2020-00434,VND-000968,,CTR-2020-000301,,1.05,MATERIAL,COMMITTED,21048.44,23775.87,2727.43,USD,2020-08-15,,2020-08,False,,Population bank exactly step.,2020-08-15
TXN-2023-00000720,PRJ-2020-00933,VND-000361,PO-2019-0000193,,,2.01,EQUIPMENT,ACCRUED,33342.28,29035.58,-4306.7,SAR,2023-04-21,,2023-10,False,,Cultural safe phone road throughout support.,2023-04-21
TXN-2023-00000721,PRJ-2023-00368,VND-000285,PO-2022-0000391,,INV-2025-0000666,2.05,SUBCONTRACT,POSTED,57624.47,72136.04,14511.57,USD,2023-07-24,2023-07-24,2023-05,False,,All old if operation trade necessary myself.,2023-07-24
TXN-2024-00000722,PRJ-2019-00147,VND-000549,,CTR-2020-000578,INV-2023-0000674,5.02,SUBCONTRACT,POSTED,2792.65,3138.62,345.97,USD,2024-09-18,2024-09-18,2024-07,False,,Line simple hand development sign run.,2024-09-18
TXN-2021-00000723,PRJ-2023-00807,VND-000445,PO-2022-0000545,,INV-2022-0000113,4.01,INSURANCE,POSTED,4806.49,5488.96,682.47,SAR,2021-07-28,2021-07-28,2021-02,True,CO-0164,Card may bed hair.,2021-07-28
TXN-2021-00000724,PRJ-2021-00797,VND-000280,PO-2020-0000993,,INV-2021-0000228,5.01,SUBCONTRACT,POSTED,110735.1,109552.03,-1183.07,SAR,2021-02-23,2021-02-23,2021-02,False,,Production summer southern.,2021-02-23
TXN-2024-00000725,PRJ-2021-00897,VND-000314,PO-2020-0000586,,,2.05,OVERHEAD,ACCRUED,46924.64,57843.97,10919.33,USD,2024-10-09,,2024-02,False,,Range serious cell city not not.,2024-10-09
TXN-2020-00000726,PRJ-2020-00326,VND-000970,,CTR-2022-000266,,7.04,LABOUR,COMMITTED,27557.36,22176.75,-5380.61,SAR,2020-09-19,,2020-11,False,,Save low grow.,2020-09-19
TXN-2022-00000727,PRJ-2023-00582,VND-000754,,CTR-2021-000429,INV-2022-0000724,6.02,FREIGHT,POSTED,37333.67,38412.36,1078.69,SAR,2022-08-13,2022-08-13,2022-08,False,,Seven discussion enough doctor.,2022-08-13
TXN-2021-00000728,PRJ-2024-00976,VND-000439,,CTR-2019-000090,,4.03,SUBCONTRACT,ACCRUED,61167.58,77910.82,16743.24,USD,2021-07-28,,2021-02,False,,Military social hold truth.,2021-07-28
TXN-2019-00000729,PRJ-2020-00748,VND-000246,,CTR-2022-000568,,1.01,LABOUR,FORECAST,16161.07,20440.43,4279.36,USD,2019-01-06,,2019-07,False,,Always possible billion.,2019-01-06
TXN-2024-00000730,PRJ-2021-00140,VND-000492,PO-2019-0000195,,,2.04,SUBCONTRACT,ACCRUED,11299.83,14186.29,2886.46,SAR,2024-01-04,,2024-12,False,,Plant event score official now heavy.,2024-01-04
TXN-2021-00000731,PRJ-2020-00251,VND-000757,PO-2019-0000173,,,1.05,FREIGHT,COMMITTED,48716.25,55403.1,6686.85,SAR,2021-09-26,,2021-03,False,,Half president structure might heavy.,2021-09-26
TXN-2025-00000732,PRJ-2021-00137,VND-000527,PO-2020-0000994,,INV-2021-0000116,8.04,LABOUR,POSTED,8370.27,8110.62,-259.65,USD,2025-12-14,2025-12-14,2025-09,False,,Might good test main.,2025-12-14
TXN-2025-00000733,PRJ-2023-00121,VND-000298,,CTR-2019-000583,INV-2021-0000404,4.01,MATERIAL,POSTED,66995.39,60880.83,-6114.56,SAR,2025-06-06,2025-06-06,2025-11,False,,Thought according think key discover method.,2025-06-06
TXN-2019-00000734,PRJ-2023-00958,VND-000475,PO-2019-0000472,,,1.03,OVERHEAD,FORECAST,2824.61,2723.7,-100.91,USD,2019-07-01,,2019-06,False,,Deep cost gun response.,2019-07-01
TXN-2020-00000735,PRJ-2024-00412,VND-000364,,CTR-2023-000921,INV-2022-0000158,4.01,MATERIAL,POSTED,170030.56,170941.84,911.28,SAR,2020-09-06,2020-09-06,2020-11,True,CO-0197,Produce increase form.,2020-09-06
TXN-2022-00000736,PRJ-2024-00405,VND-000384,,CTR-2022-000112,INV-2025-0000450,3.05,MATERIAL,POSTED,73783.93,83238.59,9454.66,USD,2022-08-13,2022-08-13,2022-06,False,,Loss long decision.,2022-08-13
TXN-2019-00000737,PRJ-2023-00368,VND-000905,PO-2024-0000405,,,4.03,LABOUR,FORECAST,53318.82,53880.15,561.33,USD,2019-06-19,,2019-03,False,,Positive improve during campaign.,2019-06-19
